,Date image,no-data: 0,non-water: 1,water: 2
358,2017_10_01_training_r27,0,8563,374873
359,2017_11_01_training_r27,0,340,421248
360,2017_12_01_training_r27,0,13294,433030
361,2018_01_01_training_r27,0,11831,413530
362,2018_02_01_training_r27,0,371821,77837
363,2018_03_01_training_r27,0,92397,351260
364,2018_04_01_training_r27,0,10473,417254
365,2018_05_01_training_r27,0,127605,310645
366,2018_06_01_training_r27,0,500000,0
367,2018_07_01_training_r27,0,500000,0
368,2018_08_01_training_r27,0,499940,38
369,2018_09_01_training_r27,0,121207,269274
370,2018_10_01_training_r27,0,2413,386521
371,2018_11_01_training_r27,0,3083,422481
372,2018_12_01_training_r27,0,7452,439973
373,2019_01_01_training_r27,0,5236,442736
374,2019_02_01_training_r27,0,92581,364795
375,2019_03_01_training_r27,0,13799,416504
376,2019_04_01_training_r27,0,412117,77716
377,2019_05_01_training_r27,0,500000,0
378,2019_06_01_training_r27,0,4928,370857
379,2019_07_01_training_r27,0,229296,186966
380,2019_08_01_training_r27,0,35295,322666
381,2019_09_01_training_r27,0,98795,284628
382,2019_10_01_training_r27,0,104569,319246
383,2019_11_01_training_r27,0,26364,388759
384,2019_12_01_training_r27,0,8603,433122
385,2020_01_01_training_r27,0,5661,438178
386,2020_02_01_training_r27,0,1651,426598
387,2020_03_01_training_r27,0,24597,411282
388,2020_04_01_training_r27,0,101450,317630
389,2020_05_01_training_r27,0,184080,253912
390,2020_06_01_training_r27,0,500000,0
391,2020_07_01_training_r27,0,499986,0
392,2020_08_01_training_r27,0,468782,4084
393,2020_09_01_training_r27,0,195464,176870
394,2020_10_01_training_r27,0,781,352340
395,2020_11_01_training_r27,0,852,415550
396,2020_12_01_training_r27,0,212494,257916
397,2021_01_01_training_r27,0,11316,431229
398,2021_02_01_training_r27,0,100116,344134
399,2021_03_01_training_r27,0,18890,416317
400,2021_04_01_training_r27,0,39469,374602
401,2021_05_01_training_r27,0,500000,0
402,2021_06_01_training_r27,0,500000,0
403,2021_07_01_training_r27,0,210852,166632
404,2021_08_01_training_r27,0,128669,256992
405,2021_09_01_training_r27,0,624,338208
406,2021_10_01_training_r27,0,39,401847
407,2021_11_01_training_r27,0,3351,431805
408,2021_12_01_training_r27,0,10671,435421
