,Date image,no-data: 0,non-water: 1,water: 2
85,1995_01_01_training_r18,0,500000,0
86,1995_02_01_training_r18,0,500000,0
87,1995_03_01_training_r18,0,126990,341478
88,1995_04_01_training_r18,0,3854,456409
89,1995_05_01_training_r18,0,424422,32149
90,1995_06_01_training_r18,0,500000,0
91,1995_07_01_training_r18,0,500000,0
92,1995_08_01_training_r18,0,500000,0
93,1995_09_01_training_r18,0,500000,0
94,1995_10_01_training_r18,0,500000,0
95,1995_11_01_training_r18,0,500000,0
96,1995_12_01_training_r18,0,500000,0
97,1996_01_01_training_r18,0,500000,0
98,1996_02_01_training_r18,0,500000,0
99,1996_03_01_training_r18,0,500000,0
100,1996_04_01_training_r18,0,500000,0
101,1996_05_01_training_r18,0,500000,0
102,1996_06_01_training_r18,0,500000,0
103,1996_07_01_training_r18,0,500000,0
104,1996_08_01_training_r18,0,500000,0
105,1996_09_01_training_r18,0,500000,0
106,1996_10_01_training_r18,0,499715,22
107,1996_11_01_training_r18,0,500000,0
108,1996_12_01_training_r18,0,500000,0
109,1997_01_01_training_r18,0,500000,0
110,1997_02_01_training_r18,0,500000,0
111,1997_03_01_training_r18,0,500000,0
112,1997_04_01_training_r18,0,500000,0
113,1997_05_01_training_r18,0,500000,0
114,1997_06_01_training_r18,0,500000,0
115,1997_07_01_training_r18,0,500000,0
116,1997_08_01_training_r18,0,500000,0
117,1997_09_01_training_r18,0,500000,0
118,1997_10_01_training_r18,0,500000,0
119,1997_11_01_training_r18,0,500000,0
120,1997_12_01_training_r18,0,500000,0
121,1998_01_01_training_r18,0,500000,0
122,1998_02_01_training_r18,0,500000,0
123,1998_03_01_training_r18,0,500000,0
124,1998_04_01_training_r18,0,500000,0
125,1998_05_01_training_r18,0,500000,0
126,1998_06_01_training_r18,0,500000,0
127,1998_07_01_training_r18,0,500000,0
128,1998_08_01_training_r18,0,500000,0
129,1998_09_01_training_r18,0,500000,0
130,1998_10_01_training_r18,0,500000,0
131,1998_11_01_training_r18,0,500000,0
132,1998_12_01_training_r18,0,500000,0
133,1999_01_01_training_r18,0,500000,0
134,1999_02_01_training_r18,0,500000,0
135,1999_03_01_training_r18,0,500000,0
136,1999_04_01_training_r18,0,500000,0
137,1999_05_01_training_r18,0,500000,0
138,1999_06_01_training_r18,0,500000,0
139,1999_07_01_training_r18,0,500000,0
140,1999_08_01_training_r18,0,500000,0
141,1999_09_01_training_r18,0,482161,15292
142,1999_10_01_training_r18,0,98059,335320
143,1999_11_01_training_r18,0,386620,90898
144,1999_12_01_training_r18,0,5447,455236
145,2000_01_01_training_r18,0,500000,0
146,2000_02_01_training_r18,0,14211,454432
147,2000_03_01_training_r18,0,29352,437591
148,2000_04_01_training_r18,0,449782,35704
149,2000_05_01_training_r18,0,83027,366274
150,2000_06_01_training_r18,0,500000,0
151,2000_07_01_training_r18,0,243296,185401
152,2000_08_01_training_r18,0,500000,0
153,2000_09_01_training_r18,0,500000,0
154,2000_10_01_training_r18,0,14382,423621
155,2000_11_01_training_r18,0,344533,121341
156,2000_12_01_training_r18,0,18814,441965
157,2001_01_01_training_r18,0,500000,0
158,2001_02_01_training_r18,0,71050,396334
159,2001_03_01_training_r18,0,124320,346526
160,2001_04_01_training_r18,0,448159,33343
161,2001_05_01_training_r18,0,220,447032
162,2001_06_01_training_r18,0,500000,0
163,2001_07_01_training_r18,0,500000,0
164,2001_08_01_training_r18,0,500000,0
165,2001_09_01_training_r18,0,500000,0
166,2001_10_01_training_r18,0,4755,426990
167,2001_11_01_training_r18,0,500000,0
168,2001_12_01_training_r18,0,347273,141465
169,2002_01_01_training_r18,0,137654,326174
170,2002_02_01_training_r18,0,125435,340302
171,2002_03_01_training_r18,0,497756,2244
172,2002_04_01_training_r18,0,366513,112856
173,2002_05_01_training_r18,0,13009,433307
174,2002_06_01_training_r18,0,335031,134285
175,2002_07_01_training_r18,0,500000,0
176,2002_08_01_training_r18,0,500000,0
177,2002_09_01_training_r18,0,301343,160729
178,2002_10_01_training_r18,0,418,419884
179,2002_11_01_training_r18,0,1026,452561
180,2002_12_01_training_r18,0,3749,453236
181,2003_01_01_training_r18,0,226614,238145
182,2003_02_01_training_r18,0,500000,0
183,2003_03_01_training_r18,0,18479,446291
184,2003_04_01_training_r18,0,350418,122379
185,2003_05_01_training_r18,0,5008,439292
186,2003_06_01_training_r18,0,500000,0
187,2003_07_01_training_r18,0,97993,302357
188,2003_08_01_training_r18,0,500000,0
189,2003_09_01_training_r18,0,500000,0
190,2003_10_01_training_r18,0,500000,0
191,2003_11_01_training_r18,0,3754,434520
192,2003_12_01_training_r18,0,9884,446083
193,2004_01_01_training_r18,0,14181,443405
194,2004_02_01_training_r18,0,14445,450647
195,2004_03_01_training_r18,0,61225,388632
196,2004_04_01_training_r18,0,57350,380197
197,2004_05_01_training_r18,0,398207,96109
198,2004_06_01_training_r18,0,316007,126210
199,2004_07_01_training_r18,0,500000,0
200,2004_08_01_training_r18,0,339829,106920
201,2004_09_01_training_r18,0,473760,1517
202,2004_10_01_training_r18,0,955,401224
203,2004_11_01_training_r18,0,1438,443589
204,2004_12_01_training_r18,0,87049,367128
205,2005_01_01_training_r18,0,58026,400233
206,2005_02_01_training_r18,0,22705,430180
207,2005_03_01_training_r18,0,157,442758
208,2005_04_01_training_r18,0,464883,15139
209,2005_05_01_training_r18,0,30812,409013
210,2005_06_01_training_r18,0,83658,328125
211,2005_07_01_training_r18,0,237104,183807
212,2005_08_01_training_r18,0,408135,37580
213,2005_09_01_training_r18,0,34096,388487
214,2005_10_01_training_r18,0,6253,413814
215,2005_11_01_training_r18,0,833,438441
216,2005_12_01_training_r18,0,500000,0
217,2006_01_01_training_r18,0,8801,447418
218,2006_02_01_training_r18,0,306719,154363
219,2006_03_01_training_r18,0,4056,453157
220,2006_04_01_training_r18,0,142306,317604
221,2006_05_01_training_r18,0,191150,261059
222,2006_06_01_training_r18,0,500000,0
223,2006_07_01_training_r18,0,386136,46851
224,2006_08_01_training_r18,0,38354,399480
225,2006_09_01_training_r18,0,100579,307021
226,2006_10_01_training_r18,0,220,434913
227,2006_11_01_training_r18,0,6128,450998
228,2006_12_01_training_r18,0,4291,455965
229,2007_01_01_training_r18,0,223561,243087
230,2007_02_01_training_r18,0,71014,392298
231,2007_03_01_training_r18,0,147,464572
232,2007_04_01_training_r18,0,224926,237346
233,2007_05_01_training_r18,0,459378,26457
234,2007_06_01_training_r18,0,500000,0
235,2007_07_01_training_r18,0,500000,0
236,2007_08_01_training_r18,0,18339,355436
237,2007_09_01_training_r18,0,10069,390436
238,2007_10_01_training_r18,0,178777,260030
239,2007_11_01_training_r18,0,39369,417873
240,2007_12_01_training_r18,0,11735,447006
241,2008_01_01_training_r18,0,99143,368421
242,2008_02_01_training_r18,0,215989,249167
243,2008_03_01_training_r18,0,3034,451984
244,2008_04_01_training_r18,0,476370,13581
245,2008_05_01_training_r18,0,14891,424349
246,2008_06_01_training_r18,0,500000,0
247,2008_07_01_training_r18,0,500000,0
248,2008_08_01_training_r18,0,500000,0
249,2008_09_01_training_r18,0,216423,209110
250,2008_10_01_training_r18,0,118,440322
251,2008_11_01_training_r18,0,251,436586
252,2008_12_01_training_r18,0,24644,433951
253,2009_01_01_training_r18,0,20311,426760
254,2009_02_01_training_r18,0,43652,422988
255,2009_03_01_training_r18,0,708,462401
256,2009_04_01_training_r18,0,873,449572
257,2009_05_01_training_r18,0,797,447728
258,2009_06_01_training_r18,0,468502,23638
259,2009_07_01_training_r18,0,384790,104760
260,2009_08_01_training_r18,0,500000,0
261,2009_09_01_training_r18,0,177766,259057
262,2009_10_01_training_r18,0,9974,419208
263,2009_11_01_training_r18,0,932,451722
264,2009_12_01_training_r18,0,140618,308988
265,2010_01_01_training_r18,0,10282,455946
266,2010_02_01_training_r18,0,18768,445429
267,2010_03_01_training_r18,0,3410,460472
268,2010_04_01_training_r18,0,308628,132047
269,2010_05_01_training_r18,0,500000,0
270,2010_06_01_training_r18,0,500000,0
271,2010_07_01_training_r18,0,500000,0
272,2010_08_01_training_r18,0,500000,0
273,2010_09_01_training_r18,0,92536,280960
274,2010_10_01_training_r18,0,43059,401235
275,2010_11_01_training_r18,0,42842,412039
276,2010_12_01_training_r18,0,5529,443013
277,2011_01_01_training_r18,0,15231,441095
278,2011_02_01_training_r18,0,9375,452269
279,2011_03_01_training_r18,0,268865,195016
280,2011_04_01_training_r18,0,277420,190153
281,2011_05_01_training_r18,0,370900,100343
282,2011_06_01_training_r18,0,396338,66432
283,2011_07_01_training_r18,0,500000,0
284,2011_08_01_training_r18,0,82568,342753
285,2011_09_01_training_r18,0,461380,32727
286,2011_10_01_training_r18,0,156,423330
287,2011_11_01_training_r18,0,1045,451408
288,2011_12_01_training_r18,0,38252,427658
289,2012_01_01_training_r18,0,344893,119154
290,2012_02_01_training_r18,0,309614,157313
291,2012_03_01_training_r18,0,81528,385535
292,2012_04_01_training_r18,0,469964,5548
293,2012_05_01_training_r18,0,201066,247077
294,2012_06_01_training_r18,0,323716,98107
295,2012_07_01_training_r18,0,133533,265579
296,2012_08_01_training_r18,0,499999,0
297,2012_09_01_training_r18,0,500000,0
298,2012_10_01_training_r18,0,59191,365107
299,2012_11_01_training_r18,0,2750,439055
300,2012_12_01_training_r18,0,41685,413472
301,2013_01_01_training_r18,0,42785,411534
302,2013_02_01_training_r18,0,35968,431598
303,2013_03_01_training_r18,0,95991,372094
304,2013_04_01_training_r18,0,231304,234778
305,2013_05_01_training_r18,0,500000,0
306,2013_06_01_training_r18,0,497231,2004
307,2013_07_01_training_r18,0,425342,67590
308,2013_08_01_training_r18,0,400339,95116
309,2013_09_01_training_r18,0,15882,391625
310,2013_10_01_training_r18,0,322537,130718
311,2013_11_01_training_r18,0,90,444794
312,2013_12_01_training_r18,0,956,456847
313,2014_01_01_training_r18,0,4004,459569
314,2014_02_01_training_r18,0,13873,452322
315,2014_03_01_training_r18,0,295,467146
316,2014_04_01_training_r18,0,685,460424
317,2014_05_01_training_r18,0,7356,443098
318,2014_06_01_training_r18,0,275457,179228
319,2014_07_01_training_r18,0,500000,0
320,2014_08_01_training_r18,0,251423,158982
321,2014_09_01_training_r18,0,426662,47846
322,2014_10_01_training_r18,0,368,404567
323,2014_11_01_training_r18,0,138,448775
324,2014_12_01_training_r18,0,4269,454461
325,2015_01_01_training_r18,0,9441,454755
326,2015_02_01_training_r18,0,89135,381763
327,2015_03_01_training_r18,0,17297,449077
328,2015_04_01_training_r18,0,12303,434783
329,2015_05_01_training_r18,0,249359,205251
330,2015_06_01_training_r18,0,487573,4168
331,2015_07_01_training_r18,0,451417,42377
332,2015_08_01_training_r18,0,492034,6462
333,2015_09_01_training_r18,0,707,388297
334,2015_10_01_training_r18,0,0,423437
335,2015_11_01_training_r18,0,238,446804
336,2015_12_01_training_r18,0,6389,448685
337,2016_01_01_training_r18,0,97057,366366
338,2016_02_01_training_r18,0,63112,393803
339,2016_03_01_training_r18,0,461113,24243
340,2016_04_01_training_r18,0,271,435936
341,2016_05_01_training_r18,0,253835,202772
342,2016_06_01_training_r18,0,500000,0
343,2016_07_01_training_r18,0,500000,0
344,2016_08_01_training_r18,0,319,382919
345,2016_09_01_training_r18,0,430370,65249
346,2016_10_01_training_r18,0,876,409310
347,2016_11_01_training_r18,0,331,441700
348,2016_12_01_training_r18,0,1871,450305
349,2017_01_01_training_r18,0,3917,454890
350,2017_02_01_training_r18,0,33020,428817
351,2017_03_01_training_r18,0,694,458049
352,2017_04_01_training_r18,0,478253,5636
353,2017_05_01_training_r18,0,31836,393558
354,2017_06_01_training_r18,0,500000,0
355,2017_07_01_training_r18,0,500000,0
356,2017_08_01_training_r18,0,55096,329436
357,2017_09_01_training_r18,0,163620,244257
358,2017_10_01_training_r18,0,30370,388966
359,2017_11_01_training_r18,0,44,431285
360,2017_12_01_training_r18,0,3611,448460
361,2018_01_01_training_r18,0,95310,362701
362,2018_02_01_training_r18,0,197437,261349
363,2018_03_01_training_r18,0,1286,456195
364,2018_04_01_training_r18,0,143457,313801
365,2018_05_01_training_r18,0,34691,415492
366,2018_06_01_training_r18,0,32925,403173
367,2018_07_01_training_r18,0,499989,1
368,2018_08_01_training_r18,0,426164,53170
369,2018_09_01_training_r18,0,84736,310762
370,2018_10_01_training_r18,0,20961,399602
371,2018_11_01_training_r18,0,1485,442679
372,2018_12_01_training_r18,0,3175,451202
373,2019_01_01_training_r18,0,12278,447519
374,2019_02_01_training_r18,0,44291,414124
375,2019_03_01_training_r18,0,1939,454383
376,2019_04_01_training_r18,0,463829,34193
377,2019_05_01_training_r18,0,499999,1
378,2019_06_01_training_r18,0,410416,72540
379,2019_07_01_training_r18,0,370261,57899
380,2019_08_01_training_r18,0,24111,375293
381,2019_09_01_training_r18,0,107736,303381
382,2019_10_01_training_r18,0,487,418562
383,2019_11_01_training_r18,0,2939,439964
384,2019_12_01_training_r18,0,6059,449277
385,2020_01_01_training_r18,0,323410,137789
386,2020_02_01_training_r18,0,14129,446154
387,2020_03_01_training_r18,0,3508,458676
388,2020_04_01_training_r18,0,4367,453563
389,2020_05_01_training_r18,0,7,442866
390,2020_06_01_training_r18,0,500000,0
391,2020_07_01_training_r18,0,282700,116946
392,2020_08_01_training_r18,0,400075,92382
393,2020_09_01_training_r18,0,499608,0
394,2020_10_01_training_r18,0,1097,378915
395,2020_11_01_training_r18,0,11368,427382
396,2020_12_01_training_r18,0,7550,443629
397,2021_01_01_training_r18,0,15065,444103
398,2021_02_01_training_r18,0,6598,452350
399,2021_03_01_training_r18,0,2138,459723
400,2021_04_01_training_r18,0,64,456919
401,2021_05_01_training_r18,0,243506,223195
402,2021_06_01_training_r18,0,208414,219384
403,2021_07_01_training_r18,0,69737,346766
404,2021_08_01_training_r18,0,499901,99
405,2021_09_01_training_r18,0,3449,395384
406,2021_10_01_training_r18,0,21426,410985
407,2021_11_01_training_r18,0,377,444880
408,2021_12_01_training_r18,0,8570,448174
