,Date image,no-data: 0,non-water: 1,water: 2
136,1999_04_01_training_r26,0,500000,0
137,1999_05_01_training_r26,0,500000,0
138,1999_06_01_training_r26,0,500000,0
139,1999_07_01_training_r26,0,500000,0
140,1999_08_01_training_r26,0,500000,0
141,1999_09_01_training_r26,0,157173,211629
142,1999_10_01_training_r26,0,15208,387424
143,1999_11_01_training_r26,0,11415,431918
144,1999_12_01_training_r26,0,500000,0
145,2000_01_01_training_r26,0,11892,444613
146,2000_02_01_training_r26,0,10305,444694
147,2000_03_01_training_r26,0,462487,37424
148,2000_04_01_training_r26,0,265971,166217
149,2000_05_01_training_r26,0,1224,399800
150,2000_06_01_training_r26,0,500000,0
151,2000_07_01_training_r26,0,270813,96485
152,2000_08_01_training_r26,0,500000,0
153,2000_09_01_training_r26,0,500000,0
154,2000_10_01_training_r26,0,1003,395887
155,2000_11_01_training_r26,0,3011,435002
156,2000_12_01_training_r26,0,5063,443687
157,2001_01_01_training_r26,0,23600,427694
158,2001_02_01_training_r26,0,9978,442643
159,2001_03_01_training_r26,0,4017,439411
160,2001_04_01_training_r26,0,465182,32867
161,2001_05_01_training_r26,0,500000,0
162,2001_06_01_training_r26,0,129540,240619
163,2001_07_01_training_r26,0,462673,1586
164,2001_08_01_training_r26,0,500000,0
165,2001_09_01_training_r26,0,154450,243207
166,2001_10_01_training_r26,0,2959,414449
167,2001_11_01_training_r26,0,500000,0
168,2001_12_01_training_r26,0,11744,441161
169,2002_01_01_training_r26,0,5688,435350
170,2002_02_01_training_r26,0,467001,15329
171,2002_03_01_training_r26,0,3737,437653
172,2002_04_01_training_r26,0,260950,188459
173,2002_05_01_training_r26,0,58,426668
174,2002_06_01_training_r26,0,500000,0
175,2002_07_01_training_r26,0,500000,0
176,2002_08_01_training_r26,0,59206,298698
177,2002_09_01_training_r26,0,500000,0
178,2002_10_01_training_r26,0,2785,395816
179,2002_11_01_training_r26,0,3136,430104
180,2002_12_01_training_r26,0,10348,440587
181,2003_01_01_training_r26,0,16382,429288
182,2003_02_01_training_r26,0,7201,436253
183,2003_03_01_training_r26,0,40766,408959
184,2003_04_01_training_r26,0,392988,90534
185,2003_05_01_training_r26,0,10791,402826
186,2003_06_01_training_r26,0,500000,0
187,2003_07_01_training_r26,0,337243,86515
188,2003_08_01_training_r26,0,500000,0
189,2003_09_01_training_r26,0,500000,0
190,2003_10_01_training_r26,0,242058,161931
191,2003_11_01_training_r26,0,9336,425485
192,2003_12_01_training_r26,0,2385,447080
193,2004_01_01_training_r26,0,71824,383091
194,2004_02_01_training_r26,0,5171,452313
195,2004_03_01_training_r26,0,52601,363003
196,2004_04_01_training_r26,0,1498,416734
197,2004_05_01_training_r26,0,1732,398738
198,2004_06_01_training_r26,0,277234,132789
199,2004_07_01_training_r26,0,500000,0
200,2004_08_01_training_r26,0,500000,0
201,2004_09_01_training_r26,0,210267,196994
202,2004_10_01_training_r26,0,4475,408667
203,2004_11_01_training_r26,0,27668,407677
204,2004_12_01_training_r26,0,3414,433190
205,2005_01_01_training_r26,0,182201,262575
206,2005_02_01_training_r26,0,21791,393030
207,2005_03_01_training_r26,0,491271,1460
208,2005_04_01_training_r26,0,500000,0
209,2005_05_01_training_r26,0,83106,331925
210,2005_06_01_training_r26,0,75973,286074
211,2005_07_01_training_r26,0,13981,336549
212,2005_08_01_training_r26,0,500000,0
213,2005_09_01_training_r26,0,1638,377675
214,2005_10_01_training_r26,0,37205,369479
215,2005_11_01_training_r26,0,929,429093
216,2005_12_01_training_r26,0,8452,443841
217,2006_01_01_training_r26,0,79989,378746
218,2006_02_01_training_r26,0,9873,451277
219,2006_03_01_training_r26,0,29823,392147
220,2006_04_01_training_r26,0,469857,5720
221,2006_05_01_training_r26,0,500000,0
222,2006_06_01_training_r26,0,500000,0
223,2006_07_01_training_r26,0,500000,0
224,2006_08_01_training_r26,0,102513,297298
225,2006_09_01_training_r26,0,7174,360121
226,2006_10_01_training_r26,0,1902,416567
227,2006_11_01_training_r26,0,3281,436131
228,2006_12_01_training_r26,0,6107,439499
229,2007_01_01_training_r26,0,5919,444395
230,2007_02_01_training_r26,0,5955,433505
231,2007_03_01_training_r26,0,129,445226
232,2007_04_01_training_r26,0,689,408146
233,2007_05_01_training_r26,0,496738,2059
234,2007_06_01_training_r26,0,500000,0
235,2007_07_01_training_r26,0,429497,27341
236,2007_08_01_training_r26,0,129376,218296
237,2007_09_01_training_r26,0,786,385292
238,2007_10_01_training_r26,0,41837,377046
239,2007_11_01_training_r26,0,500000,0
240,2007_12_01_training_r26,0,41881,409673
241,2008_01_01_training_r26,0,100965,362059
242,2008_02_01_training_r26,0,5272,439163
243,2008_03_01_training_r26,0,31339,413140
244,2008_04_01_training_r26,0,70958,371559
245,2008_05_01_training_r26,0,500000,0
246,2008_06_01_training_r26,0,500000,0
247,2008_07_01_training_r26,0,500000,0
248,2008_08_01_training_r26,0,267585,128230
249,2008_09_01_training_r26,0,23044,345092
250,2008_10_01_training_r26,0,8958,394391
251,2008_11_01_training_r26,0,225,426182
252,2008_12_01_training_r26,0,4759,440873
253,2009_01_01_training_r26,0,40557,408857
254,2009_02_01_training_r26,0,44319,404229
255,2009_03_01_training_r26,0,44020,393178
256,2009_04_01_training_r26,0,61706,367781
257,2009_05_01_training_r26,0,293720,162911
258,2009_06_01_training_r26,0,13766,396064
259,2009_07_01_training_r26,0,500000,0
260,2009_08_01_training_r26,0,500000,0
261,2009_09_01_training_r26,0,14420,386524
262,2009_10_01_training_r26,0,399,396249
263,2009_11_01_training_r26,0,3095,428891
264,2009_12_01_training_r26,0,14312,442552
265,2010_01_01_training_r26,0,29338,429136
266,2010_02_01_training_r26,0,7518,437040
267,2010_03_01_training_r26,0,591,442250
268,2010_04_01_training_r26,0,457496,9488
269,2010_05_01_training_r26,0,500000,0
270,2010_06_01_training_r26,0,500000,0
271,2010_07_01_training_r26,0,39569,314513
272,2010_08_01_training_r26,0,500000,0
273,2010_09_01_training_r26,0,320358,121377
274,2010_10_01_training_r26,0,6546,428144
275,2010_11_01_training_r26,0,18637,420881
276,2010_12_01_training_r26,0,70009,389919
277,2011_01_01_training_r26,0,22737,417402
278,2011_02_01_training_r26,0,2638,441573
279,2011_03_01_training_r26,0,14374,415240
280,2011_04_01_training_r26,0,56926,382648
281,2011_05_01_training_r26,0,19658,387420
282,2011_06_01_training_r26,0,500000,0
283,2011_07_01_training_r26,0,500000,0
284,2011_08_01_training_r26,0,500000,0
285,2011_09_01_training_r26,0,500000,0
286,2011_10_01_training_r26,0,414,418652
287,2011_11_01_training_r26,0,1064,443956
288,2011_12_01_training_r26,0,70659,391796
289,2012_01_01_training_r26,0,20706,434541
290,2012_02_01_training_r26,0,405428,69414
291,2012_03_01_training_r26,0,46439,391919
292,2012_04_01_training_r26,0,63963,381382
293,2012_05_01_training_r26,0,73164,343920
294,2012_06_01_training_r26,0,500000,0
295,2012_07_01_training_r26,0,500000,0
296,2012_08_01_training_r26,0,72220,289829
297,2012_09_01_training_r26,0,106577,242983
298,2012_10_01_training_r26,0,61587,372245
299,2012_11_01_training_r26,0,4825,433278
300,2012_12_01_training_r26,0,57372,382079
301,2013_01_01_training_r26,0,171643,287362
302,2013_02_01_training_r26,0,426334,53593
303,2013_03_01_training_r26,0,51438,405398
304,2013_04_01_training_r26,0,236118,240357
305,2013_05_01_training_r26,0,301093,154271
306,2013_06_01_training_r26,0,500000,0
307,2013_07_01_training_r26,0,500000,0
308,2013_08_01_training_r26,0,62421,315449
309,2013_09_01_training_r26,0,61336,322091
310,2013_10_01_training_r26,0,2109,402229
311,2013_11_01_training_r26,0,139,433951
312,2013_12_01_training_r26,0,2170,446330
313,2014_01_01_training_r26,0,9984,443195
314,2014_02_01_training_r26,0,2930,450145
315,2014_03_01_training_r26,0,378,452839
316,2014_04_01_training_r26,0,26393,407659
317,2014_05_01_training_r26,0,295365,135929
318,2014_06_01_training_r26,0,499981,8
319,2014_07_01_training_r26,0,500000,0
320,2014_08_01_training_r26,0,500000,0
321,2014_09_01_training_r26,0,53443,328200
322,2014_10_01_training_r26,0,2938,390554
323,2014_11_01_training_r26,0,730,439948
324,2014_12_01_training_r26,0,1731,449789
325,2015_01_01_training_r26,0,4876,453004
326,2015_02_01_training_r26,0,55498,402664
327,2015_03_01_training_r26,0,4791,441865
328,2015_04_01_training_r26,0,79580,338137
329,2015_05_01_training_r26,0,299743,172903
330,2015_06_01_training_r26,0,197108,200395
331,2015_07_01_training_r26,0,1270,382973
332,2015_08_01_training_r26,0,73292,327680
333,2015_09_01_training_r26,0,21331,343872
334,2015_10_01_training_r26,0,27,408073
335,2015_11_01_training_r26,0,1044,430334
336,2015_12_01_training_r26,0,32651,417221
337,2016_01_01_training_r26,0,58950,389485
338,2016_02_01_training_r26,0,8915,437181
339,2016_03_01_training_r26,0,16016,436226
340,2016_04_01_training_r26,0,429901,24962
341,2016_05_01_training_r26,0,9315,374077
342,2016_06_01_training_r26,0,454595,32607
343,2016_07_01_training_r26,0,500000,0
344,2016_08_01_training_r26,0,4120,363484
345,2016_09_01_training_r26,0,119552,263462
346,2016_10_01_training_r26,0,29,366610
347,2016_11_01_training_r26,0,1811,442800
348,2016_12_01_training_r26,0,17216,422628
349,2017_01_01_training_r26,0,2287,446947
350,2017_02_01_training_r26,0,1525,450383
351,2017_03_01_training_r26,0,1111,436236
352,2017_04_01_training_r26,0,55470,382757
353,2017_05_01_training_r26,0,11691,389862
354,2017_06_01_training_r26,0,500000,0
355,2017_07_01_training_r26,0,111830,278377
356,2017_08_01_training_r26,0,500000,0
357,2017_09_01_training_r26,0,7313,377069
358,2017_10_01_training_r26,0,8280,381293
359,2017_11_01_training_r26,0,195,425867
360,2017_12_01_training_r26,0,9241,437076
361,2018_01_01_training_r26,0,13399,418433
362,2018_02_01_training_r26,0,357104,95446
363,2018_03_01_training_r26,0,69484,377953
364,2018_04_01_training_r26,0,5486,426687
365,2018_05_01_training_r26,0,100381,339647
366,2018_06_01_training_r26,0,500000,0
367,2018_07_01_training_r26,0,500000,0
368,2018_08_01_training_r26,0,499644,356
369,2018_09_01_training_r26,0,76942,312180
370,2018_10_01_training_r26,0,1102,393193
371,2018_11_01_training_r26,0,2954,428480
372,2018_12_01_training_r26,0,6925,443798
373,2019_01_01_training_r26,0,4443,446562
374,2019_02_01_training_r26,0,69583,388281
375,2019_03_01_training_r26,0,16183,423636
376,2019_04_01_training_r26,0,418956,69394
377,2019_05_01_training_r26,0,500000,0
378,2019_06_01_training_r26,0,4739,378468
379,2019_07_01_training_r26,0,215272,201359
380,2019_08_01_training_r26,0,48781,325279
381,2019_09_01_training_r26,0,91432,301302
382,2019_10_01_training_r26,0,88177,338702
383,2019_11_01_training_r26,0,23225,399755
384,2019_12_01_training_r26,0,6959,436396
385,2020_01_01_training_r26,0,5685,442052
386,2020_02_01_training_r26,0,1546,430758
387,2020_03_01_training_r26,0,23126,419311
388,2020_04_01_training_r26,0,67893,358062
389,2020_05_01_training_r26,0,184589,259015
390,2020_06_01_training_r26,0,500000,0
391,2020_07_01_training_r26,0,500000,0
392,2020_08_01_training_r26,0,468025,10137
393,2020_09_01_training_r26,0,197357,184563
394,2020_10_01_training_r26,0,1095,361442
395,2020_11_01_training_r26,0,825,423325
396,2020_12_01_training_r26,0,262971,217396
397,2021_01_01_training_r26,0,13205,435227
398,2021_02_01_training_r26,0,105548,350502
399,2021_03_01_training_r26,0,16106,430529
400,2021_04_01_training_r26,0,29665,397187
401,2021_05_01_training_r26,0,500000,0
402,2021_06_01_training_r26,0,500000,0
403,2021_07_01_training_r26,0,233774,157118
404,2021_08_01_training_r26,0,109010,281189
405,2021_09_01_training_r26,0,680,353204
406,2021_10_01_training_r26,0,15,413205
407,2021_11_01_training_r26,0,2576,437452
408,2021_12_01_training_r26,0,9517,440698
