,Date image,no-data: 0,non-water: 1,water: 2
82,1994_10_01_training_r12,0,7251,380045
83,1994_11_01_training_r12,0,22423,415139
84,1994_12_01_training_r12,0,13334,428889
85,1995_01_01_training_r12,0,192062,242456
86,1995_02_01_training_r12,0,320196,179535
87,1995_03_01_training_r12,0,2111,447814
88,1995_04_01_training_r12,0,481783,10451
89,1995_05_01_training_r12,0,500000,0
90,1995_06_01_training_r12,0,500000,0
91,1995_07_01_training_r12,0,500000,0
92,1995_08_01_training_r12,0,500000,0
93,1995_09_01_training_r12,0,500000,0
94,1995_10_01_training_r12,0,500000,0
95,1995_11_01_training_r12,0,500000,0
96,1995_12_01_training_r12,0,500000,0
97,1996_01_01_training_r12,0,500000,0
98,1996_02_01_training_r12,0,500000,0
99,1996_03_01_training_r12,0,500000,0
100,1996_04_01_training_r12,0,500000,0
101,1996_05_01_training_r12,0,500000,0
102,1996_06_01_training_r12,0,500000,0
103,1996_07_01_training_r12,0,500000,0
104,1996_08_01_training_r12,0,500000,0
105,1996_09_01_training_r12,0,500000,0
106,1996_10_01_training_r12,0,500000,0
107,1996_11_01_training_r12,0,500000,0
108,1996_12_01_training_r12,0,500000,0
109,1997_01_01_training_r12,0,500000,0
110,1997_02_01_training_r12,0,500000,0
111,1997_03_01_training_r12,0,500000,0
112,1997_04_01_training_r12,0,500000,0
113,1997_05_01_training_r12,0,500000,0
114,1997_06_01_training_r12,0,500000,0
115,1997_07_01_training_r12,0,500000,0
116,1997_08_01_training_r12,0,500000,0
117,1997_09_01_training_r12,0,500000,0
118,1997_10_01_training_r12,0,500000,0
119,1997_11_01_training_r12,0,500000,0
120,1997_12_01_training_r12,0,500000,0
121,1998_01_01_training_r12,0,500000,0
122,1998_02_01_training_r12,0,500000,0
123,1998_03_01_training_r12,0,500000,0
124,1998_04_01_training_r12,0,500000,0
125,1998_05_01_training_r12,0,500000,0
126,1998_06_01_training_r12,0,500000,0
127,1998_07_01_training_r12,0,500000,0
128,1998_08_01_training_r12,0,500000,0
129,1998_09_01_training_r12,0,500000,0
130,1998_10_01_training_r12,0,500000,0
131,1998_11_01_training_r12,0,500000,0
132,1998_12_01_training_r12,0,500000,0
133,1999_01_01_training_r12,0,500000,0
134,1999_02_01_training_r12,0,500000,0
135,1999_03_01_training_r12,0,500000,0
136,1999_04_01_training_r12,0,500000,0
137,1999_05_01_training_r12,0,500000,0
138,1999_06_01_training_r12,0,500000,0
139,1999_07_01_training_r12,0,500000,0
140,1999_08_01_training_r12,0,453726,6606
141,1999_09_01_training_r12,0,33879,274271
142,1999_10_01_training_r12,0,169286,218401
143,1999_11_01_training_r12,0,12388,394723
144,1999_12_01_training_r12,0,26415,409994
145,2000_01_01_training_r12,0,44737,403707
146,2000_02_01_training_r12,0,59156,394230
147,2000_03_01_training_r12,0,415700,51392
148,2000_04_01_training_r12,0,500000,0
149,2000_05_01_training_r12,0,500000,0
150,2000_06_01_training_r12,0,17583,350774
151,2000_07_01_training_r12,0,500000,0
152,2000_08_01_training_r12,0,76650,182374
153,2000_09_01_training_r12,0,275434,76719
154,2000_10_01_training_r12,0,25336,351867
155,2000_11_01_training_r12,0,193207,232302
156,2000_12_01_training_r12,0,49982,390101
157,2001_01_01_training_r12,0,218713,224999
158,2001_02_01_training_r12,0,500000,0
159,2001_03_01_training_r12,0,27108,418866
160,2001_04_01_training_r12,0,20201,418295
161,2001_05_01_training_r12,0,500000,0
162,2001_06_01_training_r12,0,500000,0
163,2001_07_01_training_r12,0,41664,338731
164,2001_08_01_training_r12,0,496715,67
165,2001_09_01_training_r12,0,99335,262333
166,2001_10_01_training_r12,0,1158,400836
167,2001_11_01_training_r12,0,500000,0
168,2001_12_01_training_r12,0,17948,417271
169,2002_01_01_training_r12,0,500000,0
170,2002_02_01_training_r12,0,25991,417241
171,2002_03_01_training_r12,0,9845,436211
172,2002_04_01_training_r12,0,481658,15784
173,2002_05_01_training_r12,0,5245,393629
174,2002_06_01_training_r12,0,198662,207486
175,2002_07_01_training_r12,0,500000,0
176,2002_08_01_training_r12,0,399977,48965
177,2002_09_01_training_r12,0,31968,356814
178,2002_10_01_training_r12,0,9689,385570
179,2002_11_01_training_r12,0,33694,387765
180,2002_12_01_training_r12,0,97608,340738
181,2003_01_01_training_r12,0,28363,419240
182,2003_02_01_training_r12,0,234270,228904
183,2003_03_01_training_r12,0,1513,441963
184,2003_04_01_training_r12,0,6545,434839
185,2003_05_01_training_r12,0,36769,373762
186,2003_06_01_training_r12,0,500000,0
187,2003_07_01_training_r12,0,500000,0
188,2003_08_01_training_r12,0,311242,83839
189,2003_09_01_training_r12,0,500000,0
190,2003_10_01_training_r12,0,500000,0
191,2003_11_01_training_r12,0,48749,362532
192,2003_12_01_training_r12,0,17076,406083
193,2004_01_01_training_r12,0,223058,226883
194,2004_02_01_training_r12,0,54520,400718
195,2004_03_01_training_r12,0,5414,446973
196,2004_04_01_training_r12,0,488000,3072
197,2004_05_01_training_r12,0,160319,252360
198,2004_06_01_training_r12,0,500000,0
199,2004_07_01_training_r12,0,500000,0
200,2004_08_01_training_r12,0,296694,65030
201,2004_09_01_training_r12,0,207985,182975
202,2004_10_01_training_r12,0,16360,286214
203,2004_11_01_training_r12,0,1915,412026
204,2004_12_01_training_r12,0,15011,413714
205,2005_01_01_training_r12,0,325103,131051
206,2005_02_01_training_r12,0,28340,416238
207,2005_03_01_training_r12,0,13826,410351
208,2005_04_01_training_r12,0,205607,215767
209,2005_05_01_training_r12,0,485197,1908
210,2005_06_01_training_r12,0,468867,766
211,2005_07_01_training_r12,0,500000,0
212,2005_08_01_training_r12,0,500000,0
213,2005_09_01_training_r12,0,73189,303600
214,2005_10_01_training_r12,0,8783,379202
215,2005_11_01_training_r12,0,9239,420971
216,2005_12_01_training_r12,0,26244,419797
217,2006_01_01_training_r12,0,186791,274646
218,2006_02_01_training_r12,0,19896,436088
219,2006_03_01_training_r12,0,155253,286767
220,2006_04_01_training_r12,0,19313,411681
221,2006_05_01_training_r12,0,44328,380797
222,2006_06_01_training_r12,0,500000,0
223,2006_07_01_training_r12,0,500000,0
224,2006_08_01_training_r12,0,500000,0
225,2006_09_01_training_r12,0,436889,25156
226,2006_10_01_training_r12,0,1593,398851
227,2006_11_01_training_r12,0,8760,425706
228,2006_12_01_training_r12,0,26116,422035
229,2007_01_01_training_r12,0,286868,166771
230,2007_02_01_training_r12,0,34955,421529
231,2007_03_01_training_r12,0,12170,442179
232,2007_04_01_training_r12,0,62003,355819
233,2007_05_01_training_r12,0,3245,394070
234,2007_06_01_training_r12,0,500000,0
235,2007_07_01_training_r12,0,500000,0
236,2007_08_01_training_r12,0,130003,212261
237,2007_09_01_training_r12,0,7585,276189
238,2007_10_01_training_r12,0,2576,394663
239,2007_11_01_training_r12,0,45139,397418
240,2007_12_01_training_r12,0,95569,359308
241,2008_01_01_training_r12,0,259023,193761
242,2008_02_01_training_r12,0,114938,328617
243,2008_03_01_training_r12,0,15039,432987
244,2008_04_01_training_r12,0,11109,424606
245,2008_05_01_training_r12,0,9604,412440
246,2008_06_01_training_r12,0,131597,290646
247,2008_07_01_training_r12,0,500000,0
248,2008_08_01_training_r12,0,500000,0
249,2008_09_01_training_r12,0,118513,245951
250,2008_10_01_training_r12,0,1007,407174
251,2008_11_01_training_r12,0,3770,428618
252,2008_12_01_training_r12,0,14069,427732
253,2009_01_01_training_r12,0,150644,288795
254,2009_02_01_training_r12,0,9459,446310
255,2009_03_01_training_r12,0,3297,451604
256,2009_04_01_training_r12,0,10319,423947
257,2009_05_01_training_r12,0,21322,414256
258,2009_06_01_training_r12,0,131631,302927
259,2009_07_01_training_r12,0,500000,0
260,2009_08_01_training_r12,0,500000,0
261,2009_09_01_training_r12,0,500000,0
262,2009_10_01_training_r12,0,1558,385638
263,2009_11_01_training_r12,0,17114,410232
264,2009_12_01_training_r12,0,372068,82959
265,2010_01_01_training_r12,0,47887,407455
266,2010_02_01_training_r12,0,67343,383762
267,2010_03_01_training_r12,0,8993,441481
268,2010_04_01_training_r12,0,79647,289356
269,2010_05_01_training_r12,0,500000,0
270,2010_06_01_training_r12,0,107988,257929
271,2010_07_01_training_r12,0,500000,0
272,2010_08_01_training_r12,0,500000,0
273,2010_09_01_training_r12,0,467662,3069
274,2010_10_01_training_r12,0,10776,383233
275,2010_11_01_training_r12,0,12294,412783
276,2010_12_01_training_r12,0,288794,162250
277,2011_01_01_training_r12,0,53902,377294
278,2011_02_01_training_r12,0,24778,414958
279,2011_03_01_training_r12,0,1035,448754
280,2011_04_01_training_r12,0,7929,431329
281,2011_05_01_training_r12,0,486637,8350
282,2011_06_01_training_r12,0,500000,0
283,2011_07_01_training_r12,0,500000,0
284,2011_08_01_training_r12,0,13952,359668
285,2011_09_01_training_r12,0,65789,327163
286,2011_10_01_training_r12,0,32467,378456
287,2011_11_01_training_r12,0,2489,436215
288,2011_12_01_training_r12,0,387595,70106
289,2012_01_01_training_r12,0,348979,100807
290,2012_02_01_training_r12,0,150605,303914
291,2012_03_01_training_r12,0,37881,418531
292,2012_04_01_training_r12,0,1219,438188
293,2012_05_01_training_r12,0,354273,91537
294,2012_06_01_training_r12,0,499997,0
295,2012_07_01_training_r12,0,500000,0
296,2012_08_01_training_r12,0,500000,0
297,2012_09_01_training_r12,0,33333,308823
298,2012_10_01_training_r12,0,132230,263040
299,2012_11_01_training_r12,0,53850,372251
300,2012_12_01_training_r12,0,451401,19190
301,2013_01_01_training_r12,0,97317,351246
302,2013_02_01_training_r12,0,156158,301272
303,2013_03_01_training_r12,0,7347,446913
304,2013_04_01_training_r12,0,1000,442463
305,2013_05_01_training_r12,0,82818,325679
306,2013_06_01_training_r12,0,65749,350360
307,2013_07_01_training_r12,0,258491,121983
308,2013_08_01_training_r12,0,336629,107706
309,2013_09_01_training_r12,0,175912,204626
310,2013_10_01_training_r12,0,25120,395302
311,2013_11_01_training_r12,0,1004,420255
312,2013_12_01_training_r12,0,6559,439459
313,2014_01_01_training_r12,0,145387,306438
314,2014_02_01_training_r12,0,24070,427101
315,2014_03_01_training_r12,0,1003,455742
316,2014_04_01_training_r12,0,1000,449985
317,2014_05_01_training_r12,0,7924,396688
318,2014_06_01_training_r12,0,120467,289514
319,2014_07_01_training_r12,0,53853,294904
320,2014_08_01_training_r12,0,57130,227917
321,2014_09_01_training_r12,0,91409,246866
322,2014_10_01_training_r12,0,1011,389191
323,2014_11_01_training_r12,0,1255,428426
324,2014_12_01_training_r12,0,77137,369781
325,2015_01_01_training_r12,0,206046,293954
326,2015_02_01_training_r12,0,128139,331557
327,2015_03_01_training_r12,0,1021,451986
328,2015_04_01_training_r12,0,29214,408789
329,2015_05_01_training_r12,0,1001,426906
330,2015_06_01_training_r12,0,389492,49124
331,2015_07_01_training_r12,0,484926,12201
332,2015_08_01_training_r12,0,130024,158183
333,2015_09_01_training_r12,0,16067,280017
334,2015_10_01_training_r12,0,1202,380113
335,2015_11_01_training_r12,0,1724,427623
336,2015_12_01_training_r12,0,31803,413066
337,2016_01_01_training_r12,0,125494,318306
338,2016_02_01_training_r12,0,59290,397534
339,2016_03_01_training_r12,0,15611,427824
340,2016_04_01_training_r12,0,7295,417967
341,2016_05_01_training_r12,0,323579,143207
342,2016_06_01_training_r12,0,213265,213710
343,2016_07_01_training_r12,0,500000,0
344,2016_08_01_training_r12,0,500000,0
345,2016_09_01_training_r12,0,119786,257458
346,2016_10_01_training_r12,0,3527,375796
347,2016_11_01_training_r12,0,1090,424567
348,2016_12_01_training_r12,0,8713,436659
349,2017_01_01_training_r12,0,21641,431084
350,2017_02_01_training_r12,0,35597,419897
351,2017_03_01_training_r12,0,1014,450269
352,2017_04_01_training_r12,0,251302,227309
353,2017_05_01_training_r12,0,49952,371316
354,2017_06_01_training_r12,0,122901,281144
355,2017_07_01_training_r12,0,500000,0
356,2017_08_01_training_r12,0,42720,322603
357,2017_09_01_training_r12,0,90364,276342
358,2017_10_01_training_r12,0,95834,308378
359,2017_11_01_training_r12,0,1686,402233
360,2017_12_01_training_r12,0,11684,419071
361,2018_01_01_training_r12,0,306797,141821
362,2018_02_01_training_r12,0,53291,402270
363,2018_03_01_training_r12,0,1614,445399
364,2018_04_01_training_r12,0,203747,262584
365,2018_05_01_training_r12,0,1103,419331
366,2018_06_01_training_r12,0,192760,275608
367,2018_07_01_training_r12,0,500000,0
368,2018_08_01_training_r12,0,499199,647
369,2018_09_01_training_r12,0,25895,291193
370,2018_10_01_training_r12,0,35894,381382
371,2018_11_01_training_r12,0,9871,421692
372,2018_12_01_training_r12,0,16446,423981
373,2019_01_01_training_r12,0,15352,431235
374,2019_02_01_training_r12,0,5057,451738
375,2019_03_01_training_r12,0,1033,445664
376,2019_04_01_training_r12,0,7512,432479
377,2019_05_01_training_r12,0,458537,10862
378,2019_06_01_training_r12,0,50991,351492
379,2019_07_01_training_r12,0,54636,212409
380,2019_08_01_training_r12,0,181373,220366
381,2019_09_01_training_r12,0,40168,303307
382,2019_10_01_training_r12,0,1379,387580
383,2019_11_01_training_r12,0,3069,420573
384,2019_12_01_training_r12,0,21575,416356
385,2020_01_01_training_r12,0,185066,266359
386,2020_02_01_training_r12,0,81296,357215
387,2020_03_01_training_r12,0,1000,457698
388,2020_04_01_training_r12,0,38233,408585
389,2020_05_01_training_r12,0,17989,419081
390,2020_06_01_training_r12,0,63262,333227
391,2020_07_01_training_r12,0,205044,151791
392,2020_08_01_training_r12,0,141124,209227
393,2020_09_01_training_r12,0,210835,87934
394,2020_10_01_training_r12,0,15765,330952
395,2020_11_01_training_r12,0,12210,394220
396,2020_12_01_training_r12,0,94633,347591
397,2021_01_01_training_r12,0,436667,59147
398,2021_02_01_training_r12,0,68190,386631
399,2021_03_01_training_r12,0,1004,442159
400,2021_04_01_training_r12,0,1220,438489
401,2021_05_01_training_r12,0,187248,256104
402,2021_06_01_training_r12,0,500000,0
403,2021_07_01_training_r12,0,353384,97599
404,2021_08_01_training_r12,0,351852,87417
405,2021_09_01_training_r12,0,11003,348384
406,2021_10_01_training_r12,0,1318,400882
407,2021_11_01_training_r12,0,1438,422911
408,2021_12_01_training_r12,0,90776,356674
