,Date image,no-data: 0,non-water: 1,water: 2
107,1996_11_01_training_r21,0,500000,0
108,1996_12_01_training_r21,0,500000,0
109,1997_01_01_training_r21,0,500000,0
110,1997_02_01_training_r21,0,500000,0
111,1997_03_01_training_r21,0,500000,0
112,1997_04_01_training_r21,0,500000,0
113,1997_05_01_training_r21,0,500000,0
114,1997_06_01_training_r21,0,500000,0
115,1997_07_01_training_r21,0,500000,0
116,1997_08_01_training_r21,0,500000,0
117,1997_09_01_training_r21,0,500000,0
118,1997_10_01_training_r21,0,500000,0
119,1997_11_01_training_r21,0,500000,0
120,1997_12_01_training_r21,0,500000,0
121,1998_01_01_training_r21,0,500000,0
122,1998_02_01_training_r21,0,500000,0
123,1998_03_01_training_r21,0,500000,0
124,1998_04_01_training_r21,0,500000,0
125,1998_05_01_training_r21,0,500000,0
126,1998_06_01_training_r21,0,500000,0
127,1998_07_01_training_r21,0,500000,0
128,1998_08_01_training_r21,0,500000,0
129,1998_09_01_training_r21,0,500000,0
130,1998_10_01_training_r21,0,500000,0
131,1998_11_01_training_r21,0,500000,0
132,1998_12_01_training_r21,0,500000,0
133,1999_01_01_training_r21,0,500000,0
134,1999_02_01_training_r21,0,500000,0
135,1999_03_01_training_r21,0,500000,0
136,1999_04_01_training_r21,0,500000,0
137,1999_05_01_training_r21,0,500000,0
138,1999_06_01_training_r21,0,500000,0
139,1999_07_01_training_r21,0,500000,0
140,1999_08_01_training_r21,0,500000,0
141,1999_09_01_training_r21,0,193330,206923
142,1999_10_01_training_r21,0,11187,388805
143,1999_11_01_training_r21,0,60168,388570
144,1999_12_01_training_r21,0,204166,270954
145,2000_01_01_training_r21,0,220540,262177
146,2000_02_01_training_r21,0,10729,448930
147,2000_03_01_training_r21,0,85367,374668
148,2000_04_01_training_r21,0,230410,231468
149,2000_05_01_training_r21,0,38174,383021
150,2000_06_01_training_r21,0,500000,0
151,2000_07_01_training_r21,0,381290,55675
152,2000_08_01_training_r21,0,499489,5
153,2000_09_01_training_r21,0,488928,3489
154,2000_10_01_training_r21,0,23261,384259
155,2000_11_01_training_r21,0,36479,409629
156,2000_12_01_training_r21,0,66081,384871
157,2001_01_01_training_r21,0,135392,320063
158,2001_02_01_training_r21,0,103307,356821
159,2001_03_01_training_r21,0,71282,383294
160,2001_04_01_training_r21,0,244781,202249
161,2001_05_01_training_r21,0,233085,238609
162,2001_06_01_training_r21,0,131592,271131
163,2001_07_01_training_r21,0,499742,0
164,2001_08_01_training_r21,0,500000,0
165,2001_09_01_training_r21,0,191087,234363
166,2001_10_01_training_r21,0,63909,359734
167,2001_11_01_training_r21,0,500000,0
168,2001_12_01_training_r21,0,8184,447644
169,2002_01_01_training_r21,0,51753,409213
170,2002_02_01_training_r21,0,238467,233041
171,2002_03_01_training_r21,0,3544,456456
172,2002_04_01_training_r21,0,426912,56969
173,2002_05_01_training_r21,0,63672,384759
174,2002_06_01_training_r21,0,294958,178832
175,2002_07_01_training_r21,0,500000,0
176,2002_08_01_training_r21,0,313150,134350
177,2002_09_01_training_r21,0,453714,32217
178,2002_10_01_training_r21,0,7556,408864
179,2002_11_01_training_r21,0,2133,443005
180,2002_12_01_training_r21,0,136203,333482
181,2003_01_01_training_r21,0,85347,369462
182,2003_02_01_training_r21,0,37367,427973
183,2003_03_01_training_r21,0,8291,446701
184,2003_04_01_training_r21,0,373897,94442
185,2003_05_01_training_r21,0,17280,418884
186,2003_06_01_training_r21,0,500000,0
187,2003_07_01_training_r21,0,278645,174725
188,2003_08_01_training_r21,0,500000,0
189,2003_09_01_training_r21,0,500000,0
190,2003_10_01_training_r21,0,235669,198847
191,2003_11_01_training_r21,0,4895,432553
192,2003_12_01_training_r21,0,2114,448259
193,2004_01_01_training_r21,0,60363,401992
194,2004_02_01_training_r21,0,22313,439016
195,2004_03_01_training_r21,0,67190,364793
196,2004_04_01_training_r21,0,11121,413826
197,2004_05_01_training_r21,0,53320,392519
198,2004_06_01_training_r21,0,272836,179006
199,2004_07_01_training_r21,0,500000,0
200,2004_08_01_training_r21,0,192785,224950
201,2004_09_01_training_r21,0,398535,74574
202,2004_10_01_training_r21,0,2075,412268
203,2004_11_01_training_r21,0,3258,432128
204,2004_12_01_training_r21,0,4927,436959
205,2005_01_01_training_r21,0,107579,345288
206,2005_02_01_training_r21,0,14537,427424
207,2005_03_01_training_r21,0,10285,422793
208,2005_04_01_training_r21,0,334631,144874
209,2005_05_01_training_r21,0,70483,366512
210,2005_06_01_training_r21,0,208642,218699
211,2005_07_01_training_r21,0,103897,295169
212,2005_08_01_training_r21,0,409322,31033
213,2005_09_01_training_r21,0,580,393704
214,2005_10_01_training_r21,0,47071,375163
215,2005_11_01_training_r21,0,687,431669
216,2005_12_01_training_r21,0,70071,390484
217,2006_01_01_training_r21,0,32363,426486
218,2006_02_01_training_r21,0,32509,420297
219,2006_03_01_training_r21,0,27132,419029
220,2006_04_01_training_r21,0,351731,109388
221,2006_05_01_training_r21,0,364960,111436
222,2006_06_01_training_r21,0,500000,0
223,2006_07_01_training_r21,0,493481,131
224,2006_08_01_training_r21,0,129276,294074
225,2006_09_01_training_r21,0,10658,377116
226,2006_10_01_training_r21,0,2246,419603
227,2006_11_01_training_r21,0,6153,438927
228,2006_12_01_training_r21,0,4330,449848
229,2007_01_01_training_r21,0,9389,448425
230,2007_02_01_training_r21,0,9818,445299
231,2007_03_01_training_r21,0,18,455601
232,2007_04_01_training_r21,0,942,424993
233,2007_05_01_training_r21,0,123126,336439
234,2007_06_01_training_r21,0,490547,1571
235,2007_07_01_training_r21,0,414370,56634
236,2007_08_01_training_r21,0,330519,76542
237,2007_09_01_training_r21,0,1341,383564
238,2007_10_01_training_r21,0,89961,347796
239,2007_11_01_training_r21,0,312329,172587
240,2007_12_01_training_r21,0,56976,402329
241,2008_01_01_training_r21,0,79991,381575
242,2008_02_01_training_r21,0,10817,443313
243,2008_03_01_training_r21,0,1766,440726
244,2008_04_01_training_r21,0,144481,313866
245,2008_05_01_training_r21,0,313369,168596
246,2008_06_01_training_r21,0,500000,0
247,2008_07_01_training_r21,0,500000,0
248,2008_08_01_training_r21,0,450421,34595
249,2008_09_01_training_r21,0,9522,346420
250,2008_10_01_training_r21,0,42600,380941
251,2008_11_01_training_r21,0,374,438874
252,2008_12_01_training_r21,0,71979,369408
253,2009_01_01_training_r21,0,63187,394421
254,2009_02_01_training_r21,0,18662,444296
255,2009_03_01_training_r21,0,1821,451588
256,2009_04_01_training_r21,0,30818,413054
257,2009_05_01_training_r21,0,26941,412315
258,2009_06_01_training_r21,0,129301,308250
259,2009_07_01_training_r21,0,114964,296097
260,2009_08_01_training_r21,0,453774,45848
261,2009_09_01_training_r21,0,9976,394898
262,2009_10_01_training_r21,0,1497,408172
263,2009_11_01_training_r21,0,2156,441505
264,2009_12_01_training_r21,0,35178,425917
265,2010_01_01_training_r21,0,18943,445397
266,2010_02_01_training_r21,0,19361,434230
267,2010_03_01_training_r21,0,1118,458833
268,2010_04_01_training_r21,0,458750,15659
269,2010_05_01_training_r21,0,500000,0
270,2010_06_01_training_r21,0,500000,0
271,2010_07_01_training_r21,0,128561,246771
272,2010_08_01_training_r21,0,500000,0
273,2010_09_01_training_r21,0,18646,349681
274,2010_10_01_training_r21,0,4741,430780
275,2010_11_01_training_r21,0,41663,404810
276,2010_12_01_training_r21,0,44321,413259
277,2011_01_01_training_r21,0,36931,407718
278,2011_02_01_training_r21,0,4380,452656
279,2011_03_01_training_r21,0,24657,416255
280,2011_04_01_training_r21,0,18192,423013
281,2011_05_01_training_r21,0,55155,374512
282,2011_06_01_training_r21,0,500000,0
283,2011_07_01_training_r21,0,500000,0
284,2011_08_01_training_r21,0,283546,182596
285,2011_09_01_training_r21,0,211023,236411
286,2011_10_01_training_r21,0,723,420885
287,2011_11_01_training_r21,0,7255,444520
288,2011_12_01_training_r21,0,48008,413705
289,2012_01_01_training_r21,0,98547,362560
290,2012_02_01_training_r21,0,350858,121171
291,2012_03_01_training_r21,0,41470,418681
292,2012_04_01_training_r21,0,147191,312801
293,2012_05_01_training_r21,0,82058,350067
294,2012_06_01_training_r21,0,499464,0
295,2012_07_01_training_r21,0,323599,116926
296,2012_08_01_training_r21,0,166243,249751
297,2012_09_01_training_r21,0,414424,44261
298,2012_10_01_training_r21,0,84021,327330
299,2012_11_01_training_r21,0,4789,437597
300,2012_12_01_training_r21,0,29818,422557
301,2013_01_01_training_r21,0,90961,372503
302,2013_02_01_training_r21,0,269410,215578
303,2013_03_01_training_r21,0,62592,400036
304,2013_04_01_training_r21,0,157421,305520
305,2013_05_01_training_r21,0,459548,36958
306,2013_06_01_training_r21,0,499872,128
307,2013_07_01_training_r21,0,458737,19688
308,2013_08_01_training_r21,0,12184,379828
309,2013_09_01_training_r21,0,29028,361435
310,2013_10_01_training_r21,0,15778,415146
311,2013_11_01_training_r21,0,63,440450
312,2013_12_01_training_r21,0,1640,451070
313,2014_01_01_training_r21,0,7184,452221
314,2014_02_01_training_r21,0,10912,446430
315,2014_03_01_training_r21,0,7825,450771
316,2014_04_01_training_r21,0,106,447812
317,2014_05_01_training_r21,0,263162,194279
318,2014_06_01_training_r21,0,274256,162498
319,2014_07_01_training_r21,0,495684,189
320,2014_08_01_training_r21,0,309543,145578
321,2014_09_01_training_r21,0,114622,283221
322,2014_10_01_training_r21,0,546,397801
323,2014_11_01_training_r21,0,519,448019
324,2014_12_01_training_r21,0,1407,457209
325,2015_01_01_training_r21,0,6378,459672
326,2015_02_01_training_r21,0,66817,406236
327,2015_03_01_training_r21,0,456,459707
328,2015_04_01_training_r21,0,49469,399303
329,2015_05_01_training_r21,0,294949,172202
330,2015_06_01_training_r21,0,496887,2090
331,2015_07_01_training_r21,0,41952,365765
332,2015_08_01_training_r21,0,262002,191200
333,2015_09_01_training_r21,0,3742,374690
334,2015_10_01_training_r21,0,3,414832
335,2015_11_01_training_r21,0,260,445866
336,2015_12_01_training_r21,0,22187,432834
337,2016_01_01_training_r21,0,10724,441347
338,2016_02_01_training_r21,0,72575,385151
339,2016_03_01_training_r21,0,210063,247010
340,2016_04_01_training_r21,0,26232,400896
341,2016_05_01_training_r21,0,24389,385160
342,2016_06_01_training_r21,0,241317,179561
343,2016_07_01_training_r21,0,500000,0
344,2016_08_01_training_r21,0,3217,360776
345,2016_09_01_training_r21,0,363987,111218
346,2016_10_01_training_r21,0,2,369432
347,2016_11_01_training_r21,0,386,446537
348,2016_12_01_training_r21,0,2818,447696
349,2017_01_01_training_r21,0,2597,457868
350,2017_02_01_training_r21,0,4287,457212
351,2017_03_01_training_r21,0,1665,450439
352,2017_04_01_training_r21,0,105442,349980
353,2017_05_01_training_r21,0,245519,206820
354,2017_06_01_training_r21,0,500000,0
355,2017_07_01_training_r21,0,125665,265954
356,2017_08_01_training_r21,0,130915,258808
357,2017_09_01_training_r21,0,22209,354667
358,2017_10_01_training_r21,0,3613,393586
359,2017_11_01_training_r21,0,80,431109
360,2017_12_01_training_r21,0,3462,449661
361,2018_01_01_training_r21,0,18571,436340
362,2018_02_01_training_r21,0,103506,357382
363,2018_03_01_training_r21,0,27699,430647
364,2018_04_01_training_r21,0,2760,443975
365,2018_05_01_training_r21,0,212461,258672
366,2018_06_01_training_r21,0,107414,336018
367,2018_07_01_training_r21,0,481884,535
368,2018_08_01_training_r21,0,130454,280061
369,2018_09_01_training_r21,0,202603,204537
370,2018_10_01_training_r21,0,1774,409147
371,2018_11_01_training_r21,0,1723,439137
372,2018_12_01_training_r21,0,3059,449374
373,2019_01_01_training_r21,0,5416,453576
374,2019_02_01_training_r21,0,27862,420525
375,2019_03_01_training_r21,0,11444,430517
376,2019_04_01_training_r21,0,146314,317601
377,2019_05_01_training_r21,0,499990,10
378,2019_06_01_training_r21,0,271429,178715
379,2019_07_01_training_r21,0,260976,143305
380,2019_08_01_training_r21,0,6670,370293
381,2019_09_01_training_r21,0,51255,340773
382,2019_10_01_training_r21,0,81995,356464
383,2019_11_01_training_r21,0,1685,432156
384,2019_12_01_training_r21,0,31855,422759
385,2020_01_01_training_r21,0,26550,417927
386,2020_02_01_training_r21,0,1610,452874
387,2020_03_01_training_r21,0,667,450720
388,2020_04_01_training_r21,0,1645,448042
389,2020_05_01_training_r21,0,79016,361395
390,2020_06_01_training_r21,0,500000,0
391,2020_07_01_training_r21,0,319459,77472
392,2020_08_01_training_r21,0,282055,157723
393,2020_09_01_training_r21,0,487827,600
394,2020_10_01_training_r21,0,1508,370977
395,2020_11_01_training_r21,0,9265,420681
396,2020_12_01_training_r21,0,5643,448119
397,2021_01_01_training_r21,0,77952,384531
398,2021_02_01_training_r21,0,25602,434875
399,2021_03_01_training_r21,0,1982,456177
400,2021_04_01_training_r21,0,50,448430
401,2021_05_01_training_r21,0,197602,256792
402,2021_06_01_training_r21,0,396403,73128
403,2021_07_01_training_r21,0,228814,186464
404,2021_08_01_training_r21,0,366815,103369
405,2021_09_01_training_r21,0,1033,370407
406,2021_10_01_training_r21,0,4529,424810
407,2021_11_01_training_r21,0,229,444806
408,2021_12_01_training_r21,0,25710,436219
