,Date image,no-data: 0,non-water: 1,water: 2
49,1992_01_01_training_r7,0,328104,148116
50,1992_02_01_training_r7,0,231279,200401
51,1992_03_01_training_r7,0,3900,428819
52,1992_04_01_training_r7,0,2431,393845
53,1992_05_01_training_r7,0,75301,305246
54,1992_06_01_training_r7,0,500000,0
55,1992_07_01_training_r7,0,500000,0
56,1992_08_01_training_r7,0,500000,0
57,1992_09_01_training_r7,0,500000,0
58,1992_10_01_training_r7,0,500000,0
59,1992_11_01_training_r7,0,265240,202429
60,1992_12_01_training_r7,0,446394,37768
61,1993_01_01_training_r7,0,259943,164494
62,1993_02_01_training_r7,0,352112,106861
63,1993_03_01_training_r7,0,500000,0
64,1993_04_01_training_r7,0,462994,9966
65,1993_05_01_training_r7,0,500000,0
66,1993_06_01_training_r7,0,500000,0
67,1993_07_01_training_r7,0,416275,35172
68,1993_08_01_training_r7,0,428936,31559
69,1993_09_01_training_r7,0,76570,266525
70,1993_10_01_training_r7,0,373946,102010
71,1993_11_01_training_r7,0,23260,390728
72,1993_12_01_training_r7,0,6375,417767
73,1994_01_01_training_r7,0,500000,0
74,1994_02_01_training_r7,0,500000,0
75,1994_03_01_training_r7,0,500000,0
76,1994_04_01_training_r7,0,500000,0
77,1994_05_01_training_r7,0,500000,0
78,1994_06_01_training_r7,0,500000,0
79,1994_07_01_training_r7,0,500000,0
80,1994_08_01_training_r7,0,380677,65343
81,1994_09_01_training_r7,0,500000,0
82,1994_10_01_training_r7,0,299698,155552
83,1994_11_01_training_r7,0,197982,266804
84,1994_12_01_training_r7,0,109915,317915
85,1995_01_01_training_r7,0,124397,316561
86,1995_02_01_training_r7,0,220621,223765
87,1995_03_01_training_r7,0,348337,137440
88,1995_04_01_training_r7,0,494002,3593
89,1995_05_01_training_r7,0,500000,0
90,1995_06_01_training_r7,0,500000,0
91,1995_07_01_training_r7,0,500000,0
92,1995_08_01_training_r7,0,500000,0
93,1995_09_01_training_r7,0,500000,0
94,1995_10_01_training_r7,0,500000,0
95,1995_11_01_training_r7,0,500000,0
96,1995_12_01_training_r7,0,500000,0
97,1996_01_01_training_r7,0,500000,0
98,1996_02_01_training_r7,0,500000,0
99,1996_03_01_training_r7,0,500000,0
100,1996_04_01_training_r7,0,500000,0
101,1996_05_01_training_r7,0,500000,0
102,1996_06_01_training_r7,0,500000,0
103,1996_07_01_training_r7,0,500000,0
104,1996_08_01_training_r7,0,500000,0
105,1996_09_01_training_r7,0,500000,0
106,1996_10_01_training_r7,0,8755,333556
107,1996_11_01_training_r7,0,500000,0
108,1996_12_01_training_r7,0,500000,0
109,1997_01_01_training_r7,0,33990,401461
110,1997_02_01_training_r7,0,500000,0
111,1997_03_01_training_r7,0,500000,0
112,1997_04_01_training_r7,0,500000,0
113,1997_05_01_training_r7,0,500000,0
114,1997_06_01_training_r7,0,500000,0
115,1997_07_01_training_r7,0,500000,0
116,1997_08_01_training_r7,0,500000,0
117,1997_09_01_training_r7,0,500000,0
118,1997_10_01_training_r7,0,500000,0
119,1997_11_01_training_r7,0,500000,0
120,1997_12_01_training_r7,0,500000,0
121,1998_01_01_training_r7,0,500000,0
122,1998_02_01_training_r7,0,500000,0
123,1998_03_01_training_r7,0,500000,0
124,1998_04_01_training_r7,0,500000,0
125,1998_05_01_training_r7,0,500000,0
126,1998_06_01_training_r7,0,500000,0
127,1998_07_01_training_r7,0,500000,0
128,1998_08_01_training_r7,0,500000,0
129,1998_09_01_training_r7,0,500000,0
130,1998_10_01_training_r7,0,500000,0
131,1998_11_01_training_r7,0,500000,0
132,1998_12_01_training_r7,0,500000,0
133,1999_01_01_training_r7,0,500000,0
134,1999_02_01_training_r7,0,500000,0
135,1999_03_01_training_r7,0,500000,0
136,1999_04_01_training_r7,0,500000,0
137,1999_05_01_training_r7,0,500000,0
138,1999_06_01_training_r7,0,500000,0
139,1999_07_01_training_r7,0,500000,0
140,1999_08_01_training_r7,0,472910,5754
141,1999_09_01_training_r7,0,61441,232459
142,1999_10_01_training_r7,0,318971,127132
143,1999_11_01_training_r7,0,17442,382264
144,1999_12_01_training_r7,0,328915,146897
145,2000_01_01_training_r7,0,360456,123316
146,2000_02_01_training_r7,0,41695,397031
147,2000_03_01_training_r7,0,225494,228616
148,2000_04_01_training_r7,0,50404,391159
149,2000_05_01_training_r7,0,198579,213023
150,2000_06_01_training_r7,0,348756,109781
151,2000_07_01_training_r7,0,113276,188893
152,2000_08_01_training_r7,0,340289,59709
153,2000_09_01_training_r7,0,21877,261622
154,2000_10_01_training_r7,0,309863,127177
155,2000_11_01_training_r7,0,25308,390480
156,2000_12_01_training_r7,0,350277,131755
157,2001_01_01_training_r7,0,379963,95770
158,2001_02_01_training_r7,0,201185,238431
159,2001_03_01_training_r7,0,8070,436557
160,2001_04_01_training_r7,0,35412,382073
161,2001_05_01_training_r7,0,16890,394970
162,2001_06_01_training_r7,0,380900,81491
163,2001_07_01_training_r7,0,449968,29224
164,2001_08_01_training_r7,0,282718,91202
165,2001_09_01_training_r7,0,308623,127371
166,2001_10_01_training_r7,0,126832,251133
167,2001_11_01_training_r7,0,17932,396963
168,2001_12_01_training_r7,0,14064,418698
169,2002_01_01_training_r7,0,364671,116427
170,2002_02_01_training_r7,0,25749,409543
171,2002_03_01_training_r7,0,2792,439818
172,2002_04_01_training_r7,0,7536,417668
173,2002_05_01_training_r7,0,59630,361395
174,2002_06_01_training_r7,0,495106,1750
175,2002_07_01_training_r7,0,500000,0
176,2002_08_01_training_r7,0,412318,47175
177,2002_09_01_training_r7,0,146009,211651
178,2002_10_01_training_r7,0,9,319719
179,2002_11_01_training_r7,0,1516,414288
180,2002_12_01_training_r7,0,336114,142240
181,2003_01_01_training_r7,0,212680,226285
182,2003_02_01_training_r7,0,52501,379357
183,2003_03_01_training_r7,0,145996,292527
184,2003_04_01_training_r7,0,118578,314693
185,2003_05_01_training_r7,0,306737,160691
186,2003_06_01_training_r7,0,500000,0
187,2003_07_01_training_r7,0,500000,0
188,2003_08_01_training_r7,0,254611,106898
189,2003_09_01_training_r7,0,336496,47231
190,2003_10_01_training_r7,0,500000,0
191,2003_11_01_training_r7,0,20062,379963
192,2003_12_01_training_r7,0,7517,402598
193,2004_01_01_training_r7,0,68732,370603
194,2004_02_01_training_r7,0,75845,362164
195,2004_03_01_training_r7,0,2,442547
196,2004_04_01_training_r7,0,6790,391883
197,2004_05_01_training_r7,0,15924,362147
198,2004_06_01_training_r7,0,500000,0
199,2004_07_01_training_r7,0,500000,0
200,2004_08_01_training_r7,0,161419,184357
201,2004_09_01_training_r7,0,414181,10278
202,2004_10_01_training_r7,0,1179,282016
203,2004_11_01_training_r7,0,5804,379300
204,2004_12_01_training_r7,0,11792,402485
205,2005_01_01_training_r7,0,164118,261375
206,2005_02_01_training_r7,0,31610,388993
207,2005_03_01_training_r7,0,105167,297537
208,2005_04_01_training_r7,0,4057,395537
209,2005_05_01_training_r7,0,41655,331289
210,2005_06_01_training_r7,0,202553,197086
211,2005_07_01_training_r7,0,498988,990
212,2005_08_01_training_r7,0,472364,12153
213,2005_09_01_training_r7,0,102641,245361
214,2005_10_01_training_r7,0,101894,292026
215,2005_11_01_training_r7,0,2784,390126
216,2005_12_01_training_r7,0,407848,79050
217,2006_01_01_training_r7,0,69948,354176
218,2006_02_01_training_r7,0,55134,366374
219,2006_03_01_training_r7,0,100028,339464
220,2006_04_01_training_r7,0,350696,113097
221,2006_05_01_training_r7,0,4072,392994
222,2006_06_01_training_r7,0,97050,239227
223,2006_07_01_training_r7,0,407492,54759
224,2006_08_01_training_r7,0,96823,295037
225,2006_09_01_training_r7,0,287245,105281
226,2006_10_01_training_r7,0,203,372847
227,2006_11_01_training_r7,0,8494,407647
228,2006_12_01_training_r7,0,12968,387518
229,2007_01_01_training_r7,0,26624,396805
230,2007_02_01_training_r7,0,76902,359717
231,2007_03_01_training_r7,0,1422,431268
232,2007_04_01_training_r7,0,451,400076
233,2007_05_01_training_r7,0,131,386206
234,2007_06_01_training_r7,0,500000,0
235,2007_07_01_training_r7,0,500000,0
236,2007_08_01_training_r7,0,362187,84488
237,2007_09_01_training_r7,0,128225,168896
238,2007_10_01_training_r7,0,85223,310463
239,2007_11_01_training_r7,0,22124,379664
240,2007_12_01_training_r7,0,175916,265981
241,2008_01_01_training_r7,0,84268,345399
242,2008_02_01_training_r7,0,125842,296136
243,2008_03_01_training_r7,0,11862,416365
244,2008_04_01_training_r7,0,57,407959
245,2008_05_01_training_r7,0,63395,328662
246,2008_06_01_training_r7,0,375863,90343
247,2008_07_01_training_r7,0,500000,0
248,2008_08_01_training_r7,0,500000,0
249,2008_09_01_training_r7,0,213107,153962
250,2008_10_01_training_r7,0,1096,365895
251,2008_11_01_training_r7,0,59188,351296
252,2008_12_01_training_r7,0,5672,389830
253,2009_01_01_training_r7,0,34053,385770
254,2009_02_01_training_r7,0,37438,395745
255,2009_03_01_training_r7,0,3096,427997
256,2009_04_01_training_r7,0,2,417516
257,2009_05_01_training_r7,0,343037,132424
258,2009_06_01_training_r7,0,194227,226432
259,2009_07_01_training_r7,0,199602,198652
260,2009_08_01_training_r7,0,500000,0
261,2009_09_01_training_r7,0,474079,48
262,2009_10_01_training_r7,0,662,367673
263,2009_11_01_training_r7,0,94326,329794
264,2009_12_01_training_r7,0,136541,302177
265,2010_01_01_training_r7,0,31757,404716
266,2010_02_01_training_r7,0,88080,350567
267,2010_03_01_training_r7,0,122825,319204
268,2010_04_01_training_r7,0,20973,369718
269,2010_05_01_training_r7,0,17891,340913
270,2010_06_01_training_r7,0,412437,60762
271,2010_07_01_training_r7,0,500000,0
272,2010_08_01_training_r7,0,316196,85658
273,2010_09_01_training_r7,0,493607,3812
274,2010_10_01_training_r7,0,7410,342820
275,2010_11_01_training_r7,0,1870,398381
276,2010_12_01_training_r7,0,20641,399672
277,2011_01_01_training_r7,0,47569,383884
278,2011_02_01_training_r7,0,70105,338370
279,2011_03_01_training_r7,0,39728,403084
280,2011_04_01_training_r7,0,65706,372893
281,2011_05_01_training_r7,0,500000,0
282,2011_06_01_training_r7,0,500000,0
283,2011_07_01_training_r7,0,431445,1052
284,2011_08_01_training_r7,0,22959,284831
285,2011_09_01_training_r7,0,4103,357021
286,2011_10_01_training_r7,0,2022,379789
287,2011_11_01_training_r7,0,1590,421746
288,2011_12_01_training_r7,0,132062,319087
289,2012_01_01_training_r7,0,426016,38313
290,2012_02_01_training_r7,0,133608,317606
291,2012_03_01_training_r7,0,53867,399492
292,2012_04_01_training_r7,0,81223,355361
293,2012_05_01_training_r7,0,163015,266483
294,2012_06_01_training_r7,0,499996,3
295,2012_07_01_training_r7,0,500000,0
296,2012_08_01_training_r7,0,500000,0
297,2012_09_01_training_r7,0,380187,66771
298,2012_10_01_training_r7,0,129153,248674
299,2012_11_01_training_r7,0,163878,274788
300,2012_12_01_training_r7,0,187265,250971
301,2013_01_01_training_r7,0,115339,320856
302,2013_02_01_training_r7,0,12287,432531
303,2013_03_01_training_r7,0,68282,388044
304,2013_04_01_training_r7,0,69,421923
305,2013_05_01_training_r7,0,280446,163239
306,2013_06_01_training_r7,0,357591,112940
307,2013_07_01_training_r7,0,439673,37021
308,2013_08_01_training_r7,0,156207,242029
309,2013_09_01_training_r7,0,16274,281328
310,2013_10_01_training_r7,0,2,376654
311,2013_11_01_training_r7,0,14,403973
312,2013_12_01_training_r7,0,4534,422032
313,2014_01_01_training_r7,0,294647,167985
314,2014_02_01_training_r7,0,12664,412062
315,2014_03_01_training_r7,0,150,445460
316,2014_04_01_training_r7,0,2,436567
317,2014_05_01_training_r7,0,71745,334823
318,2014_06_01_training_r7,0,100057,294392
319,2014_07_01_training_r7,0,391579,75059
320,2014_08_01_training_r7,0,199451,100141
321,2014_09_01_training_r7,0,182564,148013
322,2014_10_01_training_r7,0,20,362470
323,2014_11_01_training_r7,0,24809,393654
324,2014_12_01_training_r7,0,14090,415625
325,2015_01_01_training_r7,0,386649,93821
326,2015_02_01_training_r7,0,38091,411599
327,2015_03_01_training_r7,0,54293,404208
328,2015_04_01_training_r7,0,17513,406439
329,2015_05_01_training_r7,0,50463,374294
330,2015_06_01_training_r7,0,267396,143224
331,2015_07_01_training_r7,0,22290,360854
332,2015_08_01_training_r7,0,439784,5449
333,2015_09_01_training_r7,0,211436,163029
334,2015_10_01_training_r7,0,57,351069
335,2015_11_01_training_r7,0,1794,403980
336,2015_12_01_training_r7,0,41899,393155
337,2016_01_01_training_r7,0,64245,371635
338,2016_02_01_training_r7,0,132,444094
339,2016_03_01_training_r7,0,408,437043
340,2016_04_01_training_r7,0,6780,399983
341,2016_05_01_training_r7,0,143320,257831
342,2016_06_01_training_r7,0,437082,50969
343,2016_07_01_training_r7,0,493521,359
344,2016_08_01_training_r7,0,29524,225883
345,2016_09_01_training_r7,0,342856,87837
346,2016_10_01_training_r7,0,2,345360
347,2016_11_01_training_r7,0,536,412721
348,2016_12_01_training_r7,0,2002,425106
349,2017_01_01_training_r7,0,11779,425892
350,2017_02_01_training_r7,0,39692,404202
351,2017_03_01_training_r7,0,2403,433584
352,2017_04_01_training_r7,0,3129,425179
353,2017_05_01_training_r7,0,197657,239883
354,2017_06_01_training_r7,0,205681,190495
355,2017_07_01_training_r7,0,497585,2415
356,2017_08_01_training_r7,0,205398,87657
357,2017_09_01_training_r7,0,108139,251390
358,2017_10_01_training_r7,0,1590,328648
359,2017_11_01_training_r7,0,716,392178
360,2017_12_01_training_r7,0,4607,407641
361,2018_01_01_training_r7,0,407547,68866
362,2018_02_01_training_r7,0,26043,399702
363,2018_03_01_training_r7,0,19380,411944
364,2018_04_01_training_r7,0,21154,412619
365,2018_05_01_training_r7,0,1876,412828
366,2018_06_01_training_r7,0,221321,216859
367,2018_07_01_training_r7,0,500000,0
368,2018_08_01_training_r7,0,194481,202389
369,2018_09_01_training_r7,0,67070,252144
370,2018_10_01_training_r7,0,1598,367927
371,2018_11_01_training_r7,0,408,411216
372,2018_12_01_training_r7,0,4889,420708
373,2019_01_01_training_r7,0,12146,424046
374,2019_02_01_training_r7,0,160245,268840
375,2019_03_01_training_r7,0,2495,428193
376,2019_04_01_training_r7,0,3,428638
377,2019_05_01_training_r7,0,1372,398690
378,2019_06_01_training_r7,0,17633,352735
379,2019_07_01_training_r7,0,69082,200794
380,2019_08_01_training_r7,0,5837,329384
381,2019_09_01_training_r7,0,187117,180975
382,2019_10_01_training_r7,0,463,377897
383,2019_11_01_training_r7,0,39,402251
384,2019_12_01_training_r7,0,57484,371048
385,2020_01_01_training_r7,0,214814,222101
386,2020_02_01_training_r7,0,85054,348018
387,2020_03_01_training_r7,0,20277,420827
388,2020_04_01_training_r7,0,2,436469
389,2020_05_01_training_r7,0,174063,278754
390,2020_06_01_training_r7,0,24935,335934
391,2020_07_01_training_r7,0,499860,4
392,2020_08_01_training_r7,0,458724,21081
393,2020_09_01_training_r7,0,41124,243330
394,2020_10_01_training_r7,0,11,344269
395,2020_11_01_training_r7,0,701,397199
396,2020_12_01_training_r7,0,9339,414113
397,2021_01_01_training_r7,0,27883,405291
398,2021_02_01_training_r7,0,12821,427177
399,2021_03_01_training_r7,0,259,439238
400,2021_04_01_training_r7,0,2,432079
401,2021_05_01_training_r7,0,347469,97068
402,2021_06_01_training_r7,0,386260,85319
403,2021_07_01_training_r7,0,434316,39375
404,2021_08_01_training_r7,0,487163,1940
405,2021_09_01_training_r7,0,322388,111612
406,2021_10_01_training_r7,0,29423,353696
407,2021_11_01_training_r7,0,80,408456
408,2021_12_01_training_r7,0,5381,428165
