,Date image,no-data: 0,non-water: 1,water: 2
114,1997_06_01_training_r5,0,500000,0
115,1997_07_01_training_r5,0,500000,0
116,1997_08_01_training_r5,0,500000,0
117,1997_09_01_training_r5,0,500000,0
118,1997_10_01_training_r5,0,500000,0
119,1997_11_01_training_r5,0,500000,0
120,1997_12_01_training_r5,0,500000,0
121,1998_01_01_training_r5,0,500000,0
122,1998_02_01_training_r5,0,500000,0
123,1998_03_01_training_r5,0,500000,0
124,1998_04_01_training_r5,0,500000,0
125,1998_05_01_training_r5,0,500000,0
126,1998_06_01_training_r5,0,500000,0
127,1998_07_01_training_r5,0,500000,0
128,1998_08_01_training_r5,0,500000,0
129,1998_09_01_training_r5,0,500000,0
130,1998_10_01_training_r5,0,500000,0
131,1998_11_01_training_r5,0,500000,0
132,1998_12_01_training_r5,0,500000,0
133,1999_01_01_training_r5,0,500000,0
134,1999_02_01_training_r5,0,500000,0
135,1999_03_01_training_r5,0,500000,0
136,1999_04_01_training_r5,0,500000,0
137,1999_05_01_training_r5,0,500000,0
138,1999_06_01_training_r5,0,500000,0
139,1999_07_01_training_r5,0,500000,0
140,1999_08_01_training_r5,0,493369,6631
141,1999_09_01_training_r5,0,43756,231294
142,1999_10_01_training_r5,0,468878,29063
143,1999_11_01_training_r5,0,20833,370483
144,1999_12_01_training_r5,0,469506,30003
145,2000_01_01_training_r5,0,479586,20377
146,2000_02_01_training_r5,0,58399,369326
147,2000_03_01_training_r5,0,294936,164076
148,2000_04_01_training_r5,0,81469,356800
149,2000_05_01_training_r5,0,112518,271989
150,2000_06_01_training_r5,0,477798,22052
151,2000_07_01_training_r5,0,273989,96763
152,2000_08_01_training_r5,0,451524,21204
153,2000_09_01_training_r5,0,36183,256551
154,2000_10_01_training_r5,0,469026,27500
155,2000_11_01_training_r5,0,23492,382979
156,2000_12_01_training_r5,0,478223,21698
157,2001_01_01_training_r5,0,448951,28184
158,2001_02_01_training_r5,0,297984,134732
159,2001_03_01_training_r5,0,4538,432502
160,2001_04_01_training_r5,0,77591,334898
161,2001_05_01_training_r5,0,21018,376981
162,2001_06_01_training_r5,0,234172,159955
163,2001_07_01_training_r5,0,477120,22397
164,2001_08_01_training_r5,0,241211,127627
165,2001_09_01_training_r5,0,453757,41066
166,2001_10_01_training_r5,0,160974,200055
167,2001_11_01_training_r5,0,16053,389221
168,2001_12_01_training_r5,0,17803,407059
169,2002_01_01_training_r5,0,258488,206638
170,2002_02_01_training_r5,0,17041,416384
171,2002_03_01_training_r5,0,2367,436262
172,2002_04_01_training_r5,0,11131,394176
173,2002_05_01_training_r5,0,68053,339593
174,2002_06_01_training_r5,0,500000,0
175,2002_07_01_training_r5,0,500000,0
176,2002_08_01_training_r5,0,481155,18276
177,2002_09_01_training_r5,0,167109,185942
178,2002_10_01_training_r5,0,110,311429
179,2002_11_01_training_r5,0,1385,402018
180,2002_12_01_training_r5,0,469309,30386
181,2003_01_01_training_r5,0,250490,178124
182,2003_02_01_training_r5,0,66426,362827
183,2003_03_01_training_r5,0,166426,270348
184,2003_04_01_training_r5,0,244781,189796
185,2003_05_01_training_r5,0,414610,57774
186,2003_06_01_training_r5,0,500000,0
187,2003_07_01_training_r5,0,500000,0
188,2003_08_01_training_r5,0,244155,104522
189,2003_09_01_training_r5,0,264980,90358
190,2003_10_01_training_r5,0,500000,0
191,2003_11_01_training_r5,0,20383,362694
192,2003_12_01_training_r5,0,10441,395621
193,2004_01_01_training_r5,0,87185,341834
194,2004_02_01_training_r5,0,78942,350469
195,2004_03_01_training_r5,0,2,434174
196,2004_04_01_training_r5,0,7951,371070
197,2004_05_01_training_r5,0,22390,344830
198,2004_06_01_training_r5,0,500000,0
199,2004_07_01_training_r5,0,500000,0
200,2004_08_01_training_r5,0,247613,108195
201,2004_09_01_training_r5,0,377013,16331
202,2004_10_01_training_r5,0,984,280953
203,2004_11_01_training_r5,0,6528,369228
204,2004_12_01_training_r5,0,13125,386433
205,2005_01_01_training_r5,0,129326,288924
206,2005_02_01_training_r5,0,46029,368068
207,2005_03_01_training_r5,0,95773,304659
208,2005_04_01_training_r5,0,1497,382101
209,2005_05_01_training_r5,0,71333,289591
210,2005_06_01_training_r5,0,166461,207553
211,2005_07_01_training_r5,0,500000,0
212,2005_08_01_training_r5,0,387919,21525
213,2005_09_01_training_r5,0,74397,246179
214,2005_10_01_training_r5,0,128580,269066
215,2005_11_01_training_r5,0,3026,381007
216,2005_12_01_training_r5,0,490441,9559
217,2006_01_01_training_r5,0,90644,326651
218,2006_02_01_training_r5,0,46229,369380
219,2006_03_01_training_r5,0,100837,333154
220,2006_04_01_training_r5,0,466072,17978
221,2006_05_01_training_r5,0,4270,379950
222,2006_06_01_training_r5,0,82651,228997
223,2006_07_01_training_r5,0,350424,73715
224,2006_08_01_training_r5,0,132893,241169
225,2006_09_01_training_r5,0,235197,132178
226,2006_10_01_training_r5,0,181,357780
227,2006_11_01_training_r5,0,12254,398079
228,2006_12_01_training_r5,0,18147,375849
229,2007_01_01_training_r5,0,63442,355818
230,2007_02_01_training_r5,0,118541,321903
231,2007_03_01_training_r5,0,1424,426181
232,2007_04_01_training_r5,0,85,400226
233,2007_05_01_training_r5,0,144,381560
234,2007_06_01_training_r5,0,500000,0
235,2007_07_01_training_r5,0,500000,0
236,2007_08_01_training_r5,0,474937,23246
237,2007_09_01_training_r5,0,170676,125892
238,2007_10_01_training_r5,0,102107,283517
239,2007_11_01_training_r5,0,26317,357669
240,2007_12_01_training_r5,0,196264,237444
241,2008_01_01_training_r5,0,85817,332915
242,2008_02_01_training_r5,0,115672,290171
243,2008_03_01_training_r5,0,10235,405882
244,2008_04_01_training_r5,0,2554,385888
245,2008_05_01_training_r5,0,86646,283826
246,2008_06_01_training_r5,0,469925,29948
247,2008_07_01_training_r5,0,500000,0
248,2008_08_01_training_r5,0,500000,0
249,2008_09_01_training_r5,0,244988,117858
250,2008_10_01_training_r5,0,1363,346158
251,2008_11_01_training_r5,0,42548,348682
252,2008_12_01_training_r5,0,5643,362792
253,2009_01_01_training_r5,0,52568,360708
254,2009_02_01_training_r5,0,35960,386232
255,2009_03_01_training_r5,0,1152,415470
256,2009_04_01_training_r5,0,2,408067
257,2009_05_01_training_r5,0,475991,19960
258,2009_06_01_training_r5,0,191285,215778
259,2009_07_01_training_r5,0,219760,159220
260,2009_08_01_training_r5,0,500000,0
261,2009_09_01_training_r5,0,497898,34
262,2009_10_01_training_r5,0,732,347969
263,2009_11_01_training_r5,0,157029,255615
264,2009_12_01_training_r5,0,147506,274275
265,2010_01_01_training_r5,0,49354,378639
266,2010_02_01_training_r5,0,99641,327298
267,2010_03_01_training_r5,0,82938,348925
268,2010_04_01_training_r5,0,57575,329210
269,2010_05_01_training_r5,0,5587,329459
270,2010_06_01_training_r5,0,490922,9029
271,2010_07_01_training_r5,0,500000,0
272,2010_08_01_training_r5,0,250829,101141
273,2010_09_01_training_r5,0,497671,1923
274,2010_10_01_training_r5,0,9904,321542
275,2010_11_01_training_r5,0,1639,379627
276,2010_12_01_training_r5,0,35883,366781
277,2011_01_01_training_r5,0,114338,302528
278,2011_02_01_training_r5,0,88032,316321
279,2011_03_01_training_r5,0,37019,393185
280,2011_04_01_training_r5,0,64858,357295
281,2011_05_01_training_r5,0,500000,0
282,2011_06_01_training_r5,0,500000,0
283,2011_07_01_training_r5,0,453517,150
284,2011_08_01_training_r5,0,23920,266904
285,2011_09_01_training_r5,0,2618,336681
286,2011_10_01_training_r5,0,1506,354929
287,2011_11_01_training_r5,0,1590,401748
288,2011_12_01_training_r5,0,110766,324600
289,2012_01_01_training_r5,0,466818,9993
290,2012_02_01_training_r5,0,140446,298919
291,2012_03_01_training_r5,0,41050,397184
292,2012_04_01_training_r5,0,105088,316341
293,2012_05_01_training_r5,0,215649,197640
294,2012_06_01_training_r5,0,500000,0
295,2012_07_01_training_r5,0,500000,0
296,2012_08_01_training_r5,0,500000,0
297,2012_09_01_training_r5,0,485823,14115
298,2012_10_01_training_r5,0,121940,236990
299,2012_11_01_training_r5,0,168341,257200
300,2012_12_01_training_r5,0,187907,238201
301,2013_01_01_training_r5,0,180653,240249
302,2013_02_01_training_r5,0,13398,419871
303,2013_03_01_training_r5,0,85510,363517
304,2013_04_01_training_r5,0,132,411651
305,2013_05_01_training_r5,0,376217,62918
306,2013_06_01_training_r5,0,483802,16166
307,2013_07_01_training_r5,0,486772,12978
308,2013_08_01_training_r5,0,107986,267589
309,2013_09_01_training_r5,0,11536,261152
310,2013_10_01_training_r5,0,323,359436
311,2013_11_01_training_r5,0,13,387011
312,2013_12_01_training_r5,0,6287,405790
313,2014_01_01_training_r5,0,427749,55920
314,2014_02_01_training_r5,0,28049,387738
315,2014_03_01_training_r5,0,71,435254
316,2014_04_01_training_r5,0,2,422460
317,2014_05_01_training_r5,0,88229,306980
318,2014_06_01_training_r5,0,149217,227623
319,2014_07_01_training_r5,0,486615,13385
320,2014_08_01_training_r5,0,238205,57567
321,2014_09_01_training_r5,0,109426,194642
322,2014_10_01_training_r5,0,18,339584
323,2014_11_01_training_r5,0,39077,365859
324,2014_12_01_training_r5,0,20764,396711
325,2015_01_01_training_r5,0,330596,126869
326,2015_02_01_training_r5,0,51281,384948
327,2015_03_01_training_r5,0,26606,419647
328,2015_04_01_training_r5,0,4763,403320
329,2015_05_01_training_r5,0,48275,350385
330,2015_06_01_training_r5,0,147194,246476
331,2015_07_01_training_r5,0,4845,343707
332,2015_08_01_training_r5,0,495601,2
333,2015_09_01_training_r5,0,253810,120426
334,2015_10_01_training_r5,0,38,325100
335,2015_11_01_training_r5,0,2335,386339
336,2015_12_01_training_r5,0,82302,336077
337,2016_01_01_training_r5,0,65218,356482
338,2016_02_01_training_r5,0,306,432556
339,2016_03_01_training_r5,0,4876,424727
340,2016_04_01_training_r5,0,1421,386834
341,2016_05_01_training_r5,0,106671,271279
342,2016_06_01_training_r5,0,497688,2312
343,2016_07_01_training_r5,0,498597,1403
344,2016_08_01_training_r5,0,44546,195939
345,2016_09_01_training_r5,0,351555,49421
346,2016_10_01_training_r5,0,2,319351
347,2016_11_01_training_r5,0,630,397612
348,2016_12_01_training_r5,0,2041,409472
349,2017_01_01_training_r5,0,15553,409948
350,2017_02_01_training_r5,0,26450,406671
351,2017_03_01_training_r5,0,2335,420214
352,2017_04_01_training_r5,0,476,410092
353,2017_05_01_training_r5,0,155066,253423
354,2017_06_01_training_r5,0,292964,91138
355,2017_07_01_training_r5,0,495821,4179
356,2017_08_01_training_r5,0,245645,38619
357,2017_09_01_training_r5,0,73125,255375
358,2017_10_01_training_r5,0,2979,306034
359,2017_11_01_training_r5,0,1169,380847
360,2017_12_01_training_r5,0,10982,385742
361,2018_01_01_training_r5,0,458927,34315
362,2018_02_01_training_r5,0,19945,391676
363,2018_03_01_training_r5,0,10724,409142
364,2018_04_01_training_r5,0,20429,395143
365,2018_05_01_training_r5,0,1529,393607
366,2018_06_01_training_r5,0,348354,118847
367,2018_07_01_training_r5,0,500000,0
368,2018_08_01_training_r5,0,211325,164910
369,2018_09_01_training_r5,0,49369,249183
370,2018_10_01_training_r5,0,1962,344944
371,2018_11_01_training_r5,0,361,397687
372,2018_12_01_training_r5,0,7919,405847
373,2019_01_01_training_r5,0,16796,410394
374,2019_02_01_training_r5,0,173027,247758
375,2019_03_01_training_r5,0,499,421694
376,2019_04_01_training_r5,0,3,417237
377,2019_05_01_training_r5,0,743,378183
378,2019_06_01_training_r5,0,8557,340473
379,2019_07_01_training_r5,0,71324,179024
380,2019_08_01_training_r5,0,10923,309930
381,2019_09_01_training_r5,0,295278,92340
382,2019_10_01_training_r5,0,544,363108
383,2019_11_01_training_r5,0,65,388153
384,2019_12_01_training_r5,0,60363,356790
385,2020_01_01_training_r5,0,200953,224389
386,2020_02_01_training_r5,0,78067,347888
387,2020_03_01_training_r5,0,10714,419975
388,2020_04_01_training_r5,0,2,424384
389,2020_05_01_training_r5,0,223113,228169
390,2020_06_01_training_r5,0,57248,291227
391,2020_07_01_training_r5,0,500000,0
392,2020_08_01_training_r5,0,492938,7062
393,2020_09_01_training_r5,0,49112,233491
394,2020_10_01_training_r5,0,316,334183
395,2020_11_01_training_r5,0,1015,386177
396,2020_12_01_training_r5,0,13001,397022
397,2021_01_01_training_r5,0,28188,389905
398,2021_02_01_training_r5,0,24513,401008
399,2021_03_01_training_r5,0,1102,430502
400,2021_04_01_training_r5,0,2,419746
401,2021_05_01_training_r5,0,416612,24393
402,2021_06_01_training_r5,0,385434,76432
403,2021_07_01_training_r5,0,491064,8936
404,2021_08_01_training_r5,0,500000,0
405,2021_09_01_training_r5,0,414285,45746
406,2021_10_01_training_r5,0,22968,338896
407,2021_11_01_training_r5,0,104,391494
408,2021_12_01_training_r5,0,6851,412935
