,Date image,no-data: 0,non-water: 1,water: 2
126,1998_06_01_training_r19,0,500000,0
127,1998_07_01_training_r19,0,500000,0
128,1998_08_01_training_r19,0,500000,0
129,1998_09_01_training_r19,0,500000,0
130,1998_10_01_training_r19,0,500000,0
131,1998_11_01_training_r19,0,500000,0
132,1998_12_01_training_r19,0,500000,0
133,1999_01_01_training_r19,0,500000,0
134,1999_02_01_training_r19,0,500000,0
135,1999_03_01_training_r19,0,500000,0
136,1999_04_01_training_r19,0,500000,0
137,1999_05_01_training_r19,0,500000,0
138,1999_06_01_training_r19,0,500000,0
139,1999_07_01_training_r19,0,500000,0
140,1999_08_01_training_r19,0,500000,0
141,1999_09_01_training_r19,0,485049,14577
142,1999_10_01_training_r19,0,143606,284868
143,1999_11_01_training_r19,0,449030,42133
144,1999_12_01_training_r19,0,5945,449474
145,2000_01_01_training_r19,0,500000,0
146,2000_02_01_training_r19,0,10630,453418
147,2000_03_01_training_r19,0,19966,441193
148,2000_04_01_training_r19,0,440797,51146
149,2000_05_01_training_r19,0,32689,409954
150,2000_06_01_training_r19,0,500000,0
151,2000_07_01_training_r19,0,267997,156834
152,2000_08_01_training_r19,0,498914,5
153,2000_09_01_training_r19,0,499999,1
154,2000_10_01_training_r19,0,14858,415661
155,2000_11_01_training_r19,0,452149,37862
156,2000_12_01_training_r19,0,13019,441414
157,2001_01_01_training_r19,0,480632,18038
158,2001_02_01_training_r19,0,50136,412426
159,2001_03_01_training_r19,0,127889,341760
160,2001_04_01_training_r19,0,369940,102491
161,2001_05_01_training_r19,0,3385,437850
162,2001_06_01_training_r19,0,500000,0
163,2001_07_01_training_r19,0,500000,0
164,2001_08_01_training_r19,0,500000,0
165,2001_09_01_training_r19,0,492862,7103
166,2001_10_01_training_r19,0,4920,417774
167,2001_11_01_training_r19,0,500000,0
168,2001_12_01_training_r19,0,182118,290201
169,2002_01_01_training_r19,0,227267,244836
170,2002_02_01_training_r19,0,179284,286876
171,2002_03_01_training_r19,0,451047,46674
172,2002_04_01_training_r19,0,205919,248001
173,2002_05_01_training_r19,0,2934,436505
174,2002_06_01_training_r19,0,222244,219873
175,2002_07_01_training_r19,0,500000,0
176,2002_08_01_training_r19,0,499988,12
177,2002_09_01_training_r19,0,267882,168823
178,2002_10_01_training_r19,0,1635,410881
179,2002_11_01_training_r19,0,2314,448841
180,2002_12_01_training_r19,0,4273,450299
181,2003_01_01_training_r19,0,199360,265078
182,2003_02_01_training_r19,0,480639,19256
183,2003_03_01_training_r19,0,14414,449788
184,2003_04_01_training_r19,0,442981,45982
185,2003_05_01_training_r19,0,6285,433491
186,2003_06_01_training_r19,0,500000,0
187,2003_07_01_training_r19,0,121155,282167
188,2003_08_01_training_r19,0,500000,0
189,2003_09_01_training_r19,0,500000,0
190,2003_10_01_training_r19,0,489957,8876
191,2003_11_01_training_r19,0,4469,430226
192,2003_12_01_training_r19,0,5783,448113
193,2004_01_01_training_r19,0,10485,448018
194,2004_02_01_training_r19,0,10524,452941
195,2004_03_01_training_r19,0,90143,355849
196,2004_04_01_training_r19,0,96990,342019
197,2004_05_01_training_r19,0,357806,141198
198,2004_06_01_training_r19,0,328454,128108
199,2004_07_01_training_r19,0,500000,0
200,2004_08_01_training_r19,0,268805,147953
201,2004_09_01_training_r19,0,497744,32
202,2004_10_01_training_r19,0,2454,400069
203,2004_11_01_training_r19,0,2612,437660
204,2004_12_01_training_r19,0,146768,295657
205,2005_01_01_training_r19,0,99222,366678
206,2005_02_01_training_r19,0,24279,425631
207,2005_03_01_training_r19,0,1177,438190
208,2005_04_01_training_r19,0,427834,48643
209,2005_05_01_training_r19,0,51692,386800
210,2005_06_01_training_r19,0,110743,302251
211,2005_07_01_training_r19,0,344459,116370
212,2005_08_01_training_r19,0,395980,40720
213,2005_09_01_training_r19,0,59893,362866
214,2005_10_01_training_r19,0,6863,409064
215,2005_11_01_training_r19,0,1838,438430
216,2005_12_01_training_r19,0,490937,9063
217,2006_01_01_training_r19,0,7217,447304
218,2006_02_01_training_r19,0,327429,136820
219,2006_03_01_training_r19,0,8674,448376
220,2006_04_01_training_r19,0,190907,269819
221,2006_05_01_training_r19,0,225223,247472
222,2006_06_01_training_r19,0,500000,0
223,2006_07_01_training_r19,0,410955,29210
224,2006_08_01_training_r19,0,93121,347067
225,2006_09_01_training_r19,0,60862,344469
226,2006_10_01_training_r19,0,1358,431181
227,2006_11_01_training_r19,0,9964,444329
228,2006_12_01_training_r19,0,4836,454599
229,2007_01_01_training_r19,0,155914,308507
230,2007_02_01_training_r19,0,38043,416581
231,2007_03_01_training_r19,0,1130,462165
232,2007_04_01_training_r19,0,190087,263886
233,2007_05_01_training_r19,0,393787,86076
234,2007_06_01_training_r19,0,496993,813
235,2007_07_01_training_r19,0,500000,0
236,2007_08_01_training_r19,0,80383,299692
237,2007_09_01_training_r19,0,18279,375633
238,2007_10_01_training_r19,0,130432,308228
239,2007_11_01_training_r19,0,98381,364463
240,2007_12_01_training_r19,0,11474,447419
241,2008_01_01_training_r19,0,115913,354068
242,2008_02_01_training_r19,0,304981,161544
243,2008_03_01_training_r19,0,3920,448991
244,2008_04_01_training_r19,0,465583,32515
245,2008_05_01_training_r19,0,62453,381751
246,2008_06_01_training_r19,0,500000,0
247,2008_07_01_training_r19,0,500000,0
248,2008_08_01_training_r19,0,500000,0
249,2008_09_01_training_r19,0,169426,247864
250,2008_10_01_training_r19,0,1034,436589
251,2008_11_01_training_r19,0,1738,440724
252,2008_12_01_training_r19,0,81335,374096
253,2009_01_01_training_r19,0,48967,406829
254,2009_02_01_training_r19,0,33296,433124
255,2009_03_01_training_r19,0,4958,457508
256,2009_04_01_training_r19,0,3610,447351
257,2009_05_01_training_r19,0,3064,445611
258,2009_06_01_training_r19,0,484758,12464
259,2009_07_01_training_r19,0,213452,223490
260,2009_08_01_training_r19,0,489104,10896
261,2009_09_01_training_r19,0,109251,299280
262,2009_10_01_training_r19,0,28267,398086
263,2009_11_01_training_r19,0,2223,450229
264,2009_12_01_training_r19,0,122952,336799
265,2010_01_01_training_r19,0,7871,457614
266,2010_02_01_training_r19,0,13119,443828
267,2010_03_01_training_r19,0,22141,441948
268,2010_04_01_training_r19,0,305406,138632
269,2010_05_01_training_r19,0,500000,0
270,2010_06_01_training_r19,0,500000,0
271,2010_07_01_training_r19,0,466645,28208
272,2010_08_01_training_r19,0,500000,0
273,2010_09_01_training_r19,0,87276,287759
274,2010_10_01_training_r19,0,59343,388848
275,2010_11_01_training_r19,0,85914,375432
276,2010_12_01_training_r19,0,4020,449235
277,2011_01_01_training_r19,0,13345,445519
278,2011_02_01_training_r19,0,5462,459123
279,2011_03_01_training_r19,0,312519,155188
280,2011_04_01_training_r19,0,279808,192034
281,2011_05_01_training_r19,0,429906,63583
282,2011_06_01_training_r19,0,439814,45709
283,2011_07_01_training_r19,0,500000,0
284,2011_08_01_training_r19,0,122064,306086
285,2011_09_01_training_r19,0,308118,144154
286,2011_10_01_training_r19,0,1340,433173
287,2011_11_01_training_r19,0,2084,452808
288,2011_12_01_training_r19,0,67267,404475
289,2012_01_01_training_r19,0,262616,204488
290,2012_02_01_training_r19,0,303844,168473
291,2012_03_01_training_r19,0,47675,420812
292,2012_04_01_training_r19,0,449684,32897
293,2012_05_01_training_r19,0,178834,269575
294,2012_06_01_training_r19,0,473001,15620
295,2012_07_01_training_r19,0,151322,245726
296,2012_08_01_training_r19,0,488705,11197
297,2012_09_01_training_r19,0,491105,7848
298,2012_10_01_training_r19,0,85135,347027
299,2012_11_01_training_r19,0,5406,443058
300,2012_12_01_training_r19,0,46584,414208
301,2013_01_01_training_r19,0,83529,382700
302,2013_02_01_training_r19,0,82779,392301
303,2013_03_01_training_r19,0,118172,358034
304,2013_04_01_training_r19,0,194519,274234
305,2013_05_01_training_r19,0,500000,0
306,2013_06_01_training_r19,0,485756,14227
307,2013_07_01_training_r19,0,389430,89732
308,2013_08_01_training_r19,0,254869,199228
309,2013_09_01_training_r19,0,2697,388676
310,2013_10_01_training_r19,0,342595,115216
311,2013_11_01_training_r19,0,1108,448735
312,2013_12_01_training_r19,0,1953,458918
313,2014_01_01_training_r19,0,3546,463252
314,2014_02_01_training_r19,0,5443,463044
315,2014_03_01_training_r19,0,1468,468247
316,2014_04_01_training_r19,0,2156,463381
317,2014_05_01_training_r19,0,57875,401390
318,2014_06_01_training_r19,0,364989,107429
319,2014_07_01_training_r19,0,494411,5589
320,2014_08_01_training_r19,0,261180,168023
321,2014_09_01_training_r19,0,289266,148594
322,2014_10_01_training_r19,0,1586,399598
323,2014_11_01_training_r19,0,1130,451557
324,2014_12_01_training_r19,0,3452,456463
325,2015_01_01_training_r19,0,7332,459905
326,2015_02_01_training_r19,0,50606,425810
327,2015_03_01_training_r19,0,8124,460848
328,2015_04_01_training_r19,0,26477,427020
329,2015_05_01_training_r19,0,268810,192953
330,2015_06_01_training_r19,0,499798,0
331,2015_07_01_training_r19,0,472278,27598
332,2015_08_01_training_r19,0,427701,44735
333,2015_09_01_training_r19,0,1827,383418
334,2015_10_01_training_r19,0,1000,422720
335,2015_11_01_training_r19,0,1250,450825
336,2015_12_01_training_r19,0,5330,450263
337,2016_01_01_training_r19,0,56977,406721
338,2016_02_01_training_r19,0,40283,421077
339,2016_03_01_training_r19,0,472927,15020
340,2016_04_01_training_r19,0,2448,439790
341,2016_05_01_training_r19,0,355611,123039
342,2016_06_01_training_r19,0,499617,381
343,2016_07_01_training_r19,0,500000,0
344,2016_08_01_training_r19,0,1119,376144
345,2016_09_01_training_r19,0,358435,100352
346,2016_10_01_training_r19,0,2134,416527
347,2016_11_01_training_r19,0,1582,445441
348,2016_12_01_training_r19,0,2487,452508
349,2017_01_01_training_r19,0,4312,457037
350,2017_02_01_training_r19,0,28142,435332
351,2017_03_01_training_r19,0,1907,458055
352,2017_04_01_training_r19,0,451399,45856
353,2017_05_01_training_r19,0,119508,316130
354,2017_06_01_training_r19,0,500000,0
355,2017_07_01_training_r19,0,490708,9168
356,2017_08_01_training_r19,0,48937,324774
357,2017_09_01_training_r19,0,203902,215119
358,2017_10_01_training_r19,0,68546,357937
359,2017_11_01_training_r19,0,1074,434993
360,2017_12_01_training_r19,0,3139,451974
361,2018_01_01_training_r19,0,53163,408691
362,2018_02_01_training_r19,0,186128,278932
363,2018_03_01_training_r19,0,2925,456673
364,2018_04_01_training_r19,0,75548,379637
365,2018_05_01_training_r19,0,58424,399256
366,2018_06_01_training_r19,0,66378,373937
367,2018_07_01_training_r19,0,499986,4
368,2018_08_01_training_r19,0,451142,37903
369,2018_09_01_training_r19,0,124925,282858
370,2018_10_01_training_r19,0,21124,406020
371,2018_11_01_training_r19,0,2312,448398
372,2018_12_01_training_r19,0,3642,455618
373,2019_01_01_training_r19,0,10203,454091
374,2019_02_01_training_r19,0,85943,383239
375,2019_03_01_training_r19,0,4301,454003
376,2019_04_01_training_r19,0,332922,159931
377,2019_05_01_training_r19,0,499915,37
378,2019_06_01_training_r19,0,320296,151355
379,2019_07_01_training_r19,0,355956,71292
380,2019_08_01_training_r19,0,7103,396346
381,2019_09_01_training_r19,0,115650,302478
382,2019_10_01_training_r19,0,1448,423632
383,2019_11_01_training_r19,0,3754,439665
384,2019_12_01_training_r19,0,6083,449923
385,2020_01_01_training_r19,0,333517,130190
386,2020_02_01_training_r19,0,10239,450475
387,2020_03_01_training_r19,0,8046,451195
388,2020_04_01_training_r19,0,5923,449966
389,2020_05_01_training_r19,0,1008,444573
390,2020_06_01_training_r19,0,500000,0
391,2020_07_01_training_r19,0,332670,95678
392,2020_08_01_training_r19,0,291463,159855
393,2020_09_01_training_r19,0,498826,0
394,2020_10_01_training_r19,0,3384,381540
395,2020_11_01_training_r19,0,20651,423524
396,2020_12_01_training_r19,0,4664,452595
397,2021_01_01_training_r19,0,24975,437728
398,2021_02_01_training_r19,0,2655,460831
399,2021_03_01_training_r19,0,5672,460413
400,2021_04_01_training_r19,0,1035,459623
401,2021_05_01_training_r19,0,183042,266033
402,2021_06_01_training_r19,0,212603,222500
403,2021_07_01_training_r19,0,111748,317347
404,2021_08_01_training_r19,0,499914,4
405,2021_09_01_training_r19,0,6489,390485
406,2021_10_01_training_r19,0,51402,390158
407,2021_11_01_training_r19,0,1599,445476
408,2021_12_01_training_r19,0,11055,445769
