,Date image,no-data: 0,non-water: 1,water: 2
113,1997_05_01_training_r14,0,500000,0
114,1997_06_01_training_r14,0,500000,0
115,1997_07_01_training_r14,0,500000,0
116,1997_08_01_training_r14,0,500000,0
117,1997_09_01_training_r14,0,500000,0
118,1997_10_01_training_r14,0,500000,0
119,1997_11_01_training_r14,0,500000,0
120,1997_12_01_training_r14,0,500000,0
121,1998_01_01_training_r14,0,500000,0
122,1998_02_01_training_r14,0,500000,0
123,1998_03_01_training_r14,0,500000,0
124,1998_04_01_training_r14,0,500000,0
125,1998_05_01_training_r14,0,500000,0
126,1998_06_01_training_r14,0,500000,0
127,1998_07_01_training_r14,0,500000,0
128,1998_08_01_training_r14,0,500000,0
129,1998_09_01_training_r14,0,499993,7
130,1998_10_01_training_r14,0,500000,0
131,1998_11_01_training_r14,0,500000,0
132,1998_12_01_training_r14,0,500000,0
133,1999_01_01_training_r14,0,500000,0
134,1999_02_01_training_r14,0,500000,0
135,1999_03_01_training_r14,0,500000,0
136,1999_04_01_training_r14,0,500000,0
137,1999_05_01_training_r14,0,500000,0
138,1999_06_01_training_r14,0,500000,0
139,1999_07_01_training_r14,0,500000,0
140,1999_08_01_training_r14,0,499946,54
141,1999_09_01_training_r14,0,266620,159239
142,1999_10_01_training_r14,0,114809,312148
143,1999_11_01_training_r14,0,128704,320696
144,1999_12_01_training_r14,0,9600,445249
145,2000_01_01_training_r14,0,197193,282274
146,2000_02_01_training_r14,0,61033,404351
147,2000_03_01_training_r14,0,64378,399071
148,2000_04_01_training_r14,0,125055,326769
149,2000_05_01_training_r14,0,8124,435668
150,2000_06_01_training_r14,0,173874,285912
151,2000_07_01_training_r14,0,236252,164820
152,2000_08_01_training_r14,0,320724,107612
153,2000_09_01_training_r14,0,365799,85108
154,2000_10_01_training_r14,0,962,426306
155,2000_11_01_training_r14,0,39863,408963
156,2000_12_01_training_r14,0,31798,424248
157,2001_01_01_training_r14,0,379720,100773
158,2001_02_01_training_r14,0,211370,254103
159,2001_03_01_training_r14,0,184861,280562
160,2001_04_01_training_r14,0,174086,294365
161,2001_05_01_training_r14,0,35826,407118
162,2001_06_01_training_r14,0,500000,0
163,2001_07_01_training_r14,0,221983,243391
164,2001_08_01_training_r14,0,492991,7009
165,2001_09_01_training_r14,0,309002,159176
166,2001_10_01_training_r14,0,3667,415616
167,2001_11_01_training_r14,0,500000,0
168,2001_12_01_training_r14,0,118553,342626
169,2002_01_01_training_r14,0,170900,292223
170,2002_02_01_training_r14,0,34239,429847
171,2002_03_01_training_r14,0,150915,326481
172,2002_04_01_training_r14,0,485150,11871
173,2002_05_01_training_r14,0,18801,418239
174,2002_06_01_training_r14,0,268533,196637
175,2002_07_01_training_r14,0,500000,0
176,2002_08_01_training_r14,0,348051,122389
177,2002_09_01_training_r14,0,52724,359043
178,2002_10_01_training_r14,0,1000,395382
179,2002_11_01_training_r14,0,695,448733
180,2002_12_01_training_r14,0,15213,438009
181,2003_01_01_training_r14,0,92056,370778
182,2003_02_01_training_r14,0,184682,295226
183,2003_03_01_training_r14,0,30255,432841
184,2003_04_01_training_r14,0,168984,303836
185,2003_05_01_training_r14,0,2412,443257
186,2003_06_01_training_r14,0,500000,0
187,2003_07_01_training_r14,0,251509,137451
188,2003_08_01_training_r14,0,499701,299
189,2003_09_01_training_r14,0,500000,0
190,2003_10_01_training_r14,0,500000,0
191,2003_11_01_training_r14,0,31202,401251
192,2003_12_01_training_r14,0,27878,426103
193,2004_01_01_training_r14,0,51010,407354
194,2004_02_01_training_r14,0,89894,372332
195,2004_03_01_training_r14,0,3157,457498
196,2004_04_01_training_r14,0,182287,272069
197,2004_05_01_training_r14,0,130253,340620
198,2004_06_01_training_r14,0,292095,162459
199,2004_07_01_training_r14,0,500000,0
200,2004_08_01_training_r14,0,374813,46199
201,2004_09_01_training_r14,0,253827,185985
202,2004_10_01_training_r14,0,698,359535
203,2004_11_01_training_r14,0,4671,432625
204,2004_12_01_training_r14,0,22434,426814
205,2005_01_01_training_r14,0,157084,305875
206,2005_02_01_training_r14,0,29218,424701
207,2005_03_01_training_r14,0,87,445452
208,2005_04_01_training_r14,0,282284,180233
209,2005_05_01_training_r14,0,78210,365123
210,2005_06_01_training_r14,0,7428,400047
211,2005_07_01_training_r14,0,291700,138078
212,2005_08_01_training_r14,0,324457,67630
213,2005_09_01_training_r14,0,31099,380360
214,2005_10_01_training_r14,0,6028,411566
215,2005_11_01_training_r14,0,4256,432398
216,2005_12_01_training_r14,0,216713,263058
217,2006_01_01_training_r14,0,62189,397013
218,2006_02_01_training_r14,0,117011,347424
219,2006_03_01_training_r14,0,6432,449735
220,2006_04_01_training_r14,0,41674,416637
221,2006_05_01_training_r14,0,53158,393430
222,2006_06_01_training_r14,0,500000,0
223,2006_07_01_training_r14,0,288598,149962
224,2006_08_01_training_r14,0,165767,286806
225,2006_09_01_training_r14,0,127726,261709
226,2006_10_01_training_r14,0,147,426519
227,2006_11_01_training_r14,0,7372,444353
228,2006_12_01_training_r14,0,32747,423201
229,2007_01_01_training_r14,0,235222,226595
230,2007_02_01_training_r14,0,126894,342549
231,2007_03_01_training_r14,0,159,461332
232,2007_04_01_training_r14,0,48712,394937
233,2007_05_01_training_r14,0,56129,378405
234,2007_06_01_training_r14,0,500000,0
235,2007_07_01_training_r14,0,499974,26
236,2007_08_01_training_r14,0,23579,311851
237,2007_09_01_training_r14,0,20304,321841
238,2007_10_01_training_r14,0,32149,379483
239,2007_11_01_training_r14,0,137238,324063
240,2007_12_01_training_r14,0,44152,410169
241,2008_01_01_training_r14,0,193969,269890
242,2008_02_01_training_r14,0,120565,332620
243,2008_03_01_training_r14,0,11712,434549
244,2008_04_01_training_r14,0,128111,323321
245,2008_05_01_training_r14,0,5206,429980
246,2008_06_01_training_r14,0,312213,147602
247,2008_07_01_training_r14,0,496719,3281
248,2008_08_01_training_r14,0,499970,30
249,2008_09_01_training_r14,0,51430,327238
250,2008_10_01_training_r14,0,170,426634
251,2008_11_01_training_r14,0,90,427900
252,2008_12_01_training_r14,0,19997,430535
253,2009_01_01_training_r14,0,76380,358603
254,2009_02_01_training_r14,0,28708,431012
255,2009_03_01_training_r14,0,189,457802
256,2009_04_01_training_r14,0,20,445160
257,2009_05_01_training_r14,0,975,442437
258,2009_06_01_training_r14,0,52634,387245
259,2009_07_01_training_r14,0,499998,2
260,2009_08_01_training_r14,0,500000,0
261,2009_09_01_training_r14,0,151221,227855
262,2009_10_01_training_r14,0,6665,410203
263,2009_11_01_training_r14,0,2590,444656
264,2009_12_01_training_r14,0,208666,245573
265,2010_01_01_training_r14,0,61260,401049
266,2010_02_01_training_r14,0,93037,370566
267,2010_03_01_training_r14,0,29552,433210
268,2010_04_01_training_r14,0,52325,366469
269,2010_05_01_training_r14,0,500000,0
270,2010_06_01_training_r14,0,369809,91028
271,2010_07_01_training_r14,0,499948,52
272,2010_08_01_training_r14,0,500000,0
273,2010_09_01_training_r14,0,137769,219159
274,2010_10_01_training_r14,0,48493,375387
275,2010_11_01_training_r14,0,34908,408672
276,2010_12_01_training_r14,0,125304,319261
277,2011_01_01_training_r14,0,61122,360162
278,2011_02_01_training_r14,0,26598,417277
279,2011_03_01_training_r14,0,29995,423827
280,2011_04_01_training_r14,0,34369,412947
281,2011_05_01_training_r14,0,370343,112246
282,2011_06_01_training_r14,0,478240,5395
283,2011_07_01_training_r14,0,500000,0
284,2011_08_01_training_r14,0,36917,363718
285,2011_09_01_training_r14,0,116288,305235
286,2011_10_01_training_r14,0,3056,405081
287,2011_11_01_training_r14,0,1333,442469
288,2011_12_01_training_r14,0,177945,282603
289,2012_01_01_training_r14,0,333968,118590
290,2012_02_01_training_r14,0,251930,208315
291,2012_03_01_training_r14,0,108200,348860
292,2012_04_01_training_r14,0,83685,362105
293,2012_05_01_training_r14,0,365912,96404
294,2012_06_01_training_r14,0,233938,145017
295,2012_07_01_training_r14,0,396359,34400
296,2012_08_01_training_r14,0,499994,2
297,2012_09_01_training_r14,0,222042,222955
298,2012_10_01_training_r14,0,85083,328664
299,2012_11_01_training_r14,0,40229,395002
300,2012_12_01_training_r14,0,208684,249929
301,2013_01_01_training_r14,0,90014,364085
302,2013_02_01_training_r14,0,103037,356226
303,2013_03_01_training_r14,0,130265,332712
304,2013_04_01_training_r14,0,13722,436410
305,2013_05_01_training_r14,0,101039,350220
306,2013_06_01_training_r14,0,195915,247372
307,2013_07_01_training_r14,0,267550,186240
308,2013_08_01_training_r14,0,87779,336034
309,2013_09_01_training_r14,0,1900,345619
310,2013_10_01_training_r14,0,24202,398285
311,2013_11_01_training_r14,0,19,437225
312,2013_12_01_training_r14,0,3975,445321
313,2014_01_01_training_r14,0,31239,423457
314,2014_02_01_training_r14,0,29195,425494
315,2014_03_01_training_r14,0,100,458719
316,2014_04_01_training_r14,0,8,449931
317,2014_05_01_training_r14,0,212,428071
318,2014_06_01_training_r14,0,240616,196961
319,2014_07_01_training_r14,0,100718,300075
320,2014_08_01_training_r14,0,57518,270552
321,2014_09_01_training_r14,0,152331,267430
322,2014_10_01_training_r14,0,117,373033
323,2014_11_01_training_r14,0,161,443407
324,2014_12_01_training_r14,0,10036,445025
325,2015_01_01_training_r14,0,45829,419397
326,2015_02_01_training_r14,0,115805,357112
327,2015_03_01_training_r14,0,8876,449200
328,2015_04_01_training_r14,0,6002,434420
329,2015_05_01_training_r14,0,28623,413092
330,2015_06_01_training_r14,0,142574,252968
331,2015_07_01_training_r14,0,214290,209536
332,2015_08_01_training_r14,0,184944,171362
333,2015_09_01_training_r14,0,1092,334946
334,2015_10_01_training_r14,0,7,392624
335,2015_11_01_training_r14,0,197,437898
336,2015_12_01_training_r14,0,12077,435208
337,2016_01_01_training_r14,0,144281,303632
338,2016_02_01_training_r14,0,95101,359282
339,2016_03_01_training_r14,0,110903,339209
340,2016_04_01_training_r14,0,3,423750
341,2016_05_01_training_r14,0,162127,272357
342,2016_06_01_training_r14,0,389227,88892
343,2016_07_01_training_r14,0,493051,6947
344,2016_08_01_training_r14,0,11882,339383
345,2016_09_01_training_r14,0,256406,146516
346,2016_10_01_training_r14,0,19,382357
347,2016_11_01_training_r14,0,220,437589
348,2016_12_01_training_r14,0,2430,447757
349,2017_01_01_training_r14,0,5701,448893
350,2017_02_01_training_r14,0,74713,380754
351,2017_03_01_training_r14,0,145,454153
352,2017_04_01_training_r14,0,91323,347569
353,2017_05_01_training_r14,0,3338,419158
354,2017_06_01_training_r14,0,105011,324687
355,2017_07_01_training_r14,0,500000,0
356,2017_08_01_training_r14,0,25858,320039
357,2017_09_01_training_r14,0,78327,291928
358,2017_10_01_training_r14,0,43413,363983
359,2017_11_01_training_r14,0,12,419142
360,2017_12_01_training_r14,0,4897,439356
361,2018_01_01_training_r14,0,230376,220301
362,2018_02_01_training_r14,0,122753,330924
363,2018_03_01_training_r14,0,263,452832
364,2018_04_01_training_r14,0,65789,383555
365,2018_05_01_training_r14,0,2486,434764
366,2018_06_01_training_r14,0,91108,341775
367,2018_07_01_training_r14,0,392361,79052
368,2018_08_01_training_r14,0,488003,3577
369,2018_09_01_training_r14,0,30333,309763
370,2018_10_01_training_r14,0,62222,351749
371,2018_11_01_training_r14,0,1273,435389
372,2018_12_01_training_r14,0,5339,446368
373,2019_01_01_training_r14,0,13870,442019
374,2019_02_01_training_r14,0,8757,444794
375,2019_03_01_training_r14,0,182,450681
376,2019_04_01_training_r14,0,76575,388946
377,2019_05_01_training_r14,0,445766,30329
378,2019_06_01_training_r14,0,192673,261197
379,2019_07_01_training_r14,0,95772,217199
380,2019_08_01_training_r14,0,61346,327392
381,2019_09_01_training_r14,0,50284,300532
382,2019_10_01_training_r14,0,413,403553
383,2019_11_01_training_r14,0,659,433540
384,2019_12_01_training_r14,0,17549,431495
385,2020_01_01_training_r14,0,164342,291487
386,2020_02_01_training_r14,0,17604,428532
387,2020_03_01_training_r14,0,321,458632
388,2020_04_01_training_r14,0,1826,450949
389,2020_05_01_training_r14,0,721,440474
390,2020_06_01_training_r14,0,179022,262476
391,2020_07_01_training_r14,0,168647,194666
392,2020_08_01_training_r14,0,149989,243971
393,2020_09_01_training_r14,0,356927,70693
394,2020_10_01_training_r14,0,323,324397
395,2020_11_01_training_r14,0,11200,421519
396,2020_12_01_training_r14,0,22613,425876
397,2021_01_01_training_r14,0,31704,427889
398,2021_02_01_training_r14,0,11309,445581
399,2021_03_01_training_r14,0,13,457302
400,2021_04_01_training_r14,0,3,448005
401,2021_05_01_training_r14,0,68241,374673
402,2021_06_01_training_r14,0,237193,201630
403,2021_07_01_training_r14,0,110161,307537
404,2021_08_01_training_r14,0,385338,106570
405,2021_09_01_training_r14,0,2460,369383
406,2021_10_01_training_r14,0,13568,407164
407,2021_11_01_training_r14,0,41,439659
408,2021_12_01_training_r14,0,17645,432962
