,Date image,no-data: 0,non-water: 1,water: 2
269,2010_05_01_training_r4,0,28868,321618
270,2010_06_01_training_r4,0,499885,0
271,2010_07_01_training_r4,0,500000,0
272,2010_08_01_training_r4,0,203476,144964
273,2010_09_01_training_r4,0,500000,0
274,2010_10_01_training_r4,0,4157,335369
275,2010_11_01_training_r4,0,523,387429
276,2010_12_01_training_r4,0,91610,322807
277,2011_01_01_training_r4,0,292311,128445
278,2011_02_01_training_r4,0,108679,319343
279,2011_03_01_training_r4,0,29180,410471
280,2011_04_01_training_r4,0,21772,398915
281,2011_05_01_training_r4,0,491901,6155
282,2011_06_01_training_r4,0,499963,0
283,2011_07_01_training_r4,0,452191,988
284,2011_08_01_training_r4,0,62784,226488
285,2011_09_01_training_r4,0,4819,337120
286,2011_10_01_training_r4,0,464,362210
287,2011_11_01_training_r4,0,1777,404798
288,2011_12_01_training_r4,0,85314,350656
289,2012_01_01_training_r4,0,486955,8533
290,2012_02_01_training_r4,0,168914,273219
291,2012_03_01_training_r4,0,25271,418490
292,2012_04_01_training_r4,0,102334,322132
293,2012_05_01_training_r4,0,302632,123332
294,2012_06_01_training_r4,0,500000,0
295,2012_07_01_training_r4,0,500000,0
296,2012_08_01_training_r4,0,500000,0
297,2012_09_01_training_r4,0,500000,0
298,2012_10_01_training_r4,0,147606,222981
299,2012_11_01_training_r4,0,102026,322592
300,2012_12_01_training_r4,0,198651,229644
301,2013_01_01_training_r4,0,250254,177465
302,2013_02_01_training_r4,0,16162,424403
303,2013_03_01_training_r4,0,71179,383237
304,2013_04_01_training_r4,0,30108,398461
305,2013_05_01_training_r4,0,406684,38266
306,2013_06_01_training_r4,0,428763,56363
307,2013_07_01_training_r4,0,500000,0
308,2013_08_01_training_r4,0,161359,215887
309,2013_09_01_training_r4,0,16622,257425
310,2013_10_01_training_r4,0,33646,343808
311,2013_11_01_training_r4,0,0,396845
312,2013_12_01_training_r4,0,5548,416219
313,2014_01_01_training_r4,0,494984,4385
314,2014_02_01_training_r4,0,44382,387929
315,2014_03_01_training_r4,0,0,444774
316,2014_04_01_training_r4,0,0,434646
317,2014_05_01_training_r4,0,66214,336871
318,2014_06_01_training_r4,0,151214,233663
319,2014_07_01_training_r4,0,500000,0
320,2014_08_01_training_r4,0,285204,35753
321,2014_09_01_training_r4,0,83849,213413
322,2014_10_01_training_r4,0,1,345265
323,2014_11_01_training_r4,0,41140,371301
324,2014_12_01_training_r4,0,24863,402180
325,2015_01_01_training_r4,0,308422,145223
326,2015_02_01_training_r4,0,115279,332750
327,2015_03_01_training_r4,0,975,446692
328,2015_04_01_training_r4,0,22089,400288
329,2015_05_01_training_r4,0,12458,379859
330,2015_06_01_training_r4,0,118700,277912
331,2015_07_01_training_r4,0,36382,324495
332,2015_08_01_training_r4,0,479105,5
333,2015_09_01_training_r4,0,147204,190234
334,2015_10_01_training_r4,0,71,332393
335,2015_11_01_training_r4,0,1060,386970
336,2015_12_01_training_r4,0,145604,277136
337,2016_01_01_training_r4,0,72433,358894
338,2016_02_01_training_r4,0,377,440412
339,2016_03_01_training_r4,0,3064,436991
340,2016_04_01_training_r4,0,493,392030
341,2016_05_01_training_r4,0,152169,238181
342,2016_06_01_training_r4,0,482001,11735
343,2016_07_01_training_r4,0,500000,0
344,2016_08_01_training_r4,0,36517,220622
345,2016_09_01_training_r4,0,286826,101836
346,2016_10_01_training_r4,0,0,331310
347,2016_11_01_training_r4,0,270,403539
348,2016_12_01_training_r4,0,975,416153
349,2017_01_01_training_r4,0,12221,421659
350,2017_02_01_training_r4,0,12787,426542
351,2017_03_01_training_r4,0,1486,433171
352,2017_04_01_training_r4,0,5,421500
353,2017_05_01_training_r4,0,38073,350801
354,2017_06_01_training_r4,0,224374,163199
355,2017_07_01_training_r4,0,500000,0
356,2017_08_01_training_r4,0,262996,28283
357,2017_09_01_training_r4,0,200633,145733
358,2017_10_01_training_r4,0,13885,311004
359,2017_11_01_training_r4,0,340,388152
360,2017_12_01_training_r4,0,29772,378517
361,2018_01_01_training_r4,0,360247,93003
362,2018_02_01_training_r4,0,18607,410086
363,2018_03_01_training_r4,0,19470,408912
364,2018_04_01_training_r4,0,2834,417347
365,2018_05_01_training_r4,0,3803,398038
366,2018_06_01_training_r4,0,306969,146589
367,2018_07_01_training_r4,0,481502,283
368,2018_08_01_training_r4,0,305494,87874
369,2018_09_01_training_r4,0,60984,230719
370,2018_10_01_training_r4,0,107,350085
371,2018_11_01_training_r4,0,81,402092
372,2018_12_01_training_r4,0,6068,410938
373,2019_01_01_training_r4,0,17620,412234
374,2019_02_01_training_r4,0,196112,239358
375,2019_03_01_training_r4,0,42,431559
376,2019_04_01_training_r4,0,0,421500
377,2019_05_01_training_r4,0,188,383497
378,2019_06_01_training_r4,0,7413,356079
379,2019_07_01_training_r4,0,69488,202150
380,2019_08_01_training_r4,0,93831,259755
381,2019_09_01_training_r4,0,257636,121644
382,2019_10_01_training_r4,0,179,364016
383,2019_11_01_training_r4,0,12,388743
384,2019_12_01_training_r4,0,45779,378503
385,2020_01_01_training_r4,0,195635,232700
386,2020_02_01_training_r4,0,74330,356196
387,2020_03_01_training_r4,0,608,435058
388,2020_04_01_training_r4,0,0,428297
389,2020_05_01_training_r4,0,128872,301722
390,2020_06_01_training_r4,0,135367,225889
391,2020_07_01_training_r4,0,500000,0
392,2020_08_01_training_r4,0,436457,15668
393,2020_09_01_training_r4,0,45273,247729
394,2020_10_01_training_r4,0,32069,312624
395,2020_11_01_training_r4,0,1535,388854
396,2020_12_01_training_r4,0,9941,400012
397,2021_01_01_training_r4,0,15888,407742
398,2021_02_01_training_r4,0,62201,366317
399,2021_03_01_training_r4,0,16421,422026
400,2021_04_01_training_r4,0,0,422285
401,2021_05_01_training_r4,0,386038,51614
402,2021_06_01_training_r4,0,464527,25552
403,2021_07_01_training_r4,0,481952,11042
404,2021_08_01_training_r4,0,500000,0
405,2021_09_01_training_r4,0,444537,21628
406,2021_10_01_training_r4,0,20557,344293
407,2021_11_01_training_r4,0,53,392374
408,2021_12_01_training_r4,0,13533,408896
