,Date image,no-data: 0,non-water: 1,water: 2
53,1992_05_01_training_r24,0,420872,59225
54,1992_06_01_training_r24,0,500000,0
55,1992_07_01_training_r24,0,500000,0
56,1992_08_01_training_r24,0,500000,0
57,1992_09_01_training_r24,0,500000,0
58,1992_10_01_training_r24,0,10081,426516
59,1992_11_01_training_r24,0,500000,0
60,1992_12_01_training_r24,0,500000,0
61,1993_01_01_training_r24,0,500000,0
62,1993_02_01_training_r24,0,500000,0
63,1993_03_01_training_r24,0,414602,72890
64,1993_04_01_training_r24,0,500000,0
65,1993_05_01_training_r24,0,500000,0
66,1993_06_01_training_r24,0,500000,0
67,1993_07_01_training_r24,0,500000,0
68,1993_08_01_training_r24,0,500000,0
69,1993_09_01_training_r24,0,500000,0
70,1993_10_01_training_r24,0,500000,0
71,1993_11_01_training_r24,0,500000,0
72,1993_12_01_training_r24,0,500000,0
73,1994_01_01_training_r24,0,500000,0
74,1994_02_01_training_r24,0,500000,0
75,1994_03_01_training_r24,0,500000,0
76,1994_04_01_training_r24,0,500000,0
77,1994_05_01_training_r24,0,500000,0
78,1994_06_01_training_r24,0,500000,0
79,1994_07_01_training_r24,0,500000,0
80,1994_08_01_training_r24,0,500000,0
81,1994_09_01_training_r24,0,500000,0
82,1994_10_01_training_r24,0,500000,0
83,1994_11_01_training_r24,0,500000,0
84,1994_12_01_training_r24,0,500000,0
85,1995_01_01_training_r24,0,500000,0
86,1995_02_01_training_r24,0,500000,0
87,1995_03_01_training_r24,0,500000,0
88,1995_04_01_training_r24,0,500000,0
89,1995_05_01_training_r24,0,500000,0
90,1995_06_01_training_r24,0,500000,0
91,1995_07_01_training_r24,0,500000,0
92,1995_08_01_training_r24,0,500000,0
93,1995_09_01_training_r24,0,500000,0
94,1995_10_01_training_r24,0,500000,0
95,1995_11_01_training_r24,0,500000,0
96,1995_12_01_training_r24,0,152848,311754
97,1996_01_01_training_r24,0,500000,0
98,1996_02_01_training_r24,0,499319,681
99,1996_03_01_training_r24,0,499998,2
100,1996_04_01_training_r24,0,6851,440819
101,1996_05_01_training_r24,0,500000,0
102,1996_06_01_training_r24,0,294184,174607
103,1996_07_01_training_r24,0,500000,0
104,1996_08_01_training_r24,0,500000,0
105,1996_09_01_training_r24,0,500000,0
106,1996_10_01_training_r24,0,500000,0
107,1996_11_01_training_r24,0,500000,0
108,1996_12_01_training_r24,0,500000,0
109,1997_01_01_training_r24,0,500000,0
110,1997_02_01_training_r24,0,500000,0
111,1997_03_01_training_r24,0,500000,0
112,1997_04_01_training_r24,0,500000,0
113,1997_05_01_training_r24,0,500000,0
114,1997_06_01_training_r24,0,500000,0
115,1997_07_01_training_r24,0,500000,0
116,1997_08_01_training_r24,0,500000,0
117,1997_09_01_training_r24,0,500000,0
118,1997_10_01_training_r24,0,500000,0
119,1997_11_01_training_r24,0,500000,0
120,1997_12_01_training_r24,0,500000,0
121,1998_01_01_training_r24,0,500000,0
122,1998_02_01_training_r24,0,500000,0
123,1998_03_01_training_r24,0,500000,0
124,1998_04_01_training_r24,0,500000,0
125,1998_05_01_training_r24,0,500000,0
126,1998_06_01_training_r24,0,500000,0
127,1998_07_01_training_r24,0,500000,0
128,1998_08_01_training_r24,0,500000,0
129,1998_09_01_training_r24,0,500000,0
130,1998_10_01_training_r24,0,500000,0
131,1998_11_01_training_r24,0,500000,0
132,1998_12_01_training_r24,0,500000,0
133,1999_01_01_training_r24,0,500000,0
134,1999_02_01_training_r24,0,500000,0
135,1999_03_01_training_r24,0,500000,0
136,1999_04_01_training_r24,0,500000,0
137,1999_05_01_training_r24,0,500000,0
138,1999_06_01_training_r24,0,500000,0
139,1999_07_01_training_r24,0,500000,0
140,1999_08_01_training_r24,0,500000,0
141,1999_09_01_training_r24,0,52465,335765
142,1999_10_01_training_r24,0,35489,378780
143,1999_11_01_training_r24,0,11995,442006
144,1999_12_01_training_r24,0,500000,0
145,2000_01_01_training_r24,0,19421,445080
146,2000_02_01_training_r24,0,10294,454615
147,2000_03_01_training_r24,0,369903,112869
148,2000_04_01_training_r24,0,119405,324870
149,2000_05_01_training_r24,0,19238,405408
150,2000_06_01_training_r24,0,500000,0
151,2000_07_01_training_r24,0,429949,36055
152,2000_08_01_training_r24,0,500000,0
153,2000_09_01_training_r24,0,499975,25
154,2000_10_01_training_r24,0,749,409373
155,2000_11_01_training_r24,0,1941,449833
156,2000_12_01_training_r24,0,8387,450942
157,2001_01_01_training_r24,0,33930,429848
158,2001_02_01_training_r24,0,7345,456247
159,2001_03_01_training_r24,0,4688,453499
160,2001_04_01_training_r24,0,237678,215454
161,2001_05_01_training_r24,0,500000,0
162,2001_06_01_training_r24,0,41597,349783
163,2001_07_01_training_r24,0,491354,5684
164,2001_08_01_training_r24,0,500000,0
165,2001_09_01_training_r24,0,258033,182773
166,2001_10_01_training_r24,0,2391,428801
167,2001_11_01_training_r24,0,500000,0
168,2001_12_01_training_r24,0,9105,453574
169,2002_01_01_training_r24,0,13405,446539
170,2002_02_01_training_r24,0,465152,25045
171,2002_03_01_training_r24,0,721,456354
172,2002_04_01_training_r24,0,431439,59006
173,2002_05_01_training_r24,0,245850,223269
174,2002_06_01_training_r24,0,500000,0
175,2002_07_01_training_r24,0,500000,0
176,2002_08_01_training_r24,0,51955,317574
177,2002_09_01_training_r24,0,500000,0
178,2002_10_01_training_r24,0,1443,424643
179,2002_11_01_training_r24,0,1279,451237
180,2002_12_01_training_r24,0,26680,439608
181,2003_01_01_training_r24,0,127016,330530
182,2003_02_01_training_r24,0,14237,451412
183,2003_03_01_training_r24,0,44354,416201
184,2003_04_01_training_r24,0,423922,48187
185,2003_05_01_training_r24,0,5510,431354
186,2003_06_01_training_r24,0,500000,0
187,2003_07_01_training_r24,0,471145,20478
188,2003_08_01_training_r24,0,500000,0
189,2003_09_01_training_r24,0,500000,0
190,2003_10_01_training_r24,0,251233,167817
191,2003_11_01_training_r24,0,39349,414556
192,2003_12_01_training_r24,0,3290,456041
193,2004_01_01_training_r24,0,162181,305313
194,2004_02_01_training_r24,0,5384,460691
195,2004_03_01_training_r24,0,101384,324171
196,2004_04_01_training_r24,0,568,425948
197,2004_05_01_training_r24,0,1304,421504
198,2004_06_01_training_r24,0,440153,38127
199,2004_07_01_training_r24,0,500000,0
200,2004_08_01_training_r24,0,500000,0
201,2004_09_01_training_r24,0,251134,172581
202,2004_10_01_training_r24,0,4942,419036
203,2004_11_01_training_r24,0,41259,404595
204,2004_12_01_training_r24,0,5341,445322
205,2005_01_01_training_r24,0,196966,247779
206,2005_02_01_training_r24,0,29500,413284
207,2005_03_01_training_r24,0,327059,120870
208,2005_04_01_training_r24,0,498885,1115
209,2005_05_01_training_r24,0,26017,397654
210,2005_06_01_training_r24,0,258934,156337
211,2005_07_01_training_r24,0,24908,362417
212,2005_08_01_training_r24,0,500000,0
213,2005_09_01_training_r24,0,2125,389416
214,2005_10_01_training_r24,0,11041,412107
215,2005_11_01_training_r24,0,597,443136
216,2005_12_01_training_r24,0,6333,453226
217,2006_01_01_training_r24,0,49792,416276
218,2006_02_01_training_r24,0,9302,456411
219,2006_03_01_training_r24,0,53984,386800
220,2006_04_01_training_r24,0,471467,7532
221,2006_05_01_training_r24,0,497846,2154
222,2006_06_01_training_r24,0,500000,0
223,2006_07_01_training_r24,0,500000,0
224,2006_08_01_training_r24,0,208700,214166
225,2006_09_01_training_r24,0,6648,390225
226,2006_10_01_training_r24,0,1217,430985
227,2006_11_01_training_r24,0,3135,446283
228,2006_12_01_training_r24,0,7426,447146
229,2007_01_01_training_r24,0,47944,412635
230,2007_02_01_training_r24,0,6514,445295
231,2007_03_01_training_r24,0,104,456032
232,2007_04_01_training_r24,0,697,426277
233,2007_05_01_training_r24,0,455610,43535
234,2007_06_01_training_r24,0,499985,15
235,2007_07_01_training_r24,0,345524,98943
236,2007_08_01_training_r24,0,181992,197026
237,2007_09_01_training_r24,0,44,375800
238,2007_10_01_training_r24,0,12314,411333
239,2007_11_01_training_r24,0,500000,0
240,2007_12_01_training_r24,0,192609,264449
241,2008_01_01_training_r24,0,295787,177616
242,2008_02_01_training_r24,0,18669,435573
243,2008_03_01_training_r24,0,3646,457397
244,2008_04_01_training_r24,0,17095,431912
245,2008_05_01_training_r24,0,499930,70
246,2008_06_01_training_r24,0,500000,0
247,2008_07_01_training_r24,0,500000,0
248,2008_08_01_training_r24,0,288057,113503
249,2008_09_01_training_r24,0,7997,344966
250,2008_10_01_training_r24,0,3833,398024
251,2008_11_01_training_r24,0,131,434955
252,2008_12_01_training_r24,0,96043,363250
253,2009_01_01_training_r24,0,217862,244153
254,2009_02_01_training_r24,0,58927,404608
255,2009_03_01_training_r24,0,9057,447700
256,2009_04_01_training_r24,0,18221,422029
257,2009_05_01_training_r24,0,397313,84890
258,2009_06_01_training_r24,0,29984,399750
259,2009_07_01_training_r24,0,498559,1441
260,2009_08_01_training_r24,0,500000,0
261,2009_09_01_training_r24,0,17914,389849
262,2009_10_01_training_r24,0,247,401473
263,2009_11_01_training_r24,0,5300,437302
264,2009_12_01_training_r24,0,52031,409448
265,2010_01_01_training_r24,0,11628,453258
266,2010_02_01_training_r24,0,24679,437991
267,2010_03_01_training_r24,0,2242,461525
268,2010_04_01_training_r24,0,413043,25538
269,2010_05_01_training_r24,0,500000,0
270,2010_06_01_training_r24,0,500000,0
271,2010_07_01_training_r24,0,99326,291271
272,2010_08_01_training_r24,0,500000,0
273,2010_09_01_training_r24,0,340385,115030
274,2010_10_01_training_r24,0,5904,440007
275,2010_11_01_training_r24,0,10894,440400
276,2010_12_01_training_r24,0,38431,427817
277,2011_01_01_training_r24,0,23940,431399
278,2011_02_01_training_r24,0,5392,456176
279,2011_03_01_training_r24,0,3256,445533
280,2011_04_01_training_r24,0,2429,449555
281,2011_05_01_training_r24,0,60840,374780
282,2011_06_01_training_r24,0,500000,0
283,2011_07_01_training_r24,0,500000,0
284,2011_08_01_training_r24,0,500000,0
285,2011_09_01_training_r24,0,499994,6
286,2011_10_01_training_r24,0,155,426323
287,2011_11_01_training_r24,0,870,457945
288,2011_12_01_training_r24,0,21467,446263
289,2012_01_01_training_r24,0,45030,425233
290,2012_02_01_training_r24,0,386544,87319
291,2012_03_01_training_r24,0,52474,413352
292,2012_04_01_training_r24,0,16614,443612
293,2012_05_01_training_r24,0,8741,411517
294,2012_06_01_training_r24,0,500000,0
295,2012_07_01_training_r24,0,500000,0
296,2012_08_01_training_r24,0,45862,348480
297,2012_09_01_training_r24,0,82094,252553
298,2012_10_01_training_r24,0,19000,421104
299,2012_11_01_training_r24,0,3272,445773
300,2012_12_01_training_r24,0,25341,429014
301,2013_01_01_training_r24,0,180590,283034
302,2013_02_01_training_r24,0,491327,787
303,2013_03_01_training_r24,0,24525,437582
304,2013_04_01_training_r24,0,30209,431600
305,2013_05_01_training_r24,0,455619,40951
306,2013_06_01_training_r24,0,500000,0
307,2013_07_01_training_r24,0,486517,7466
308,2013_08_01_training_r24,0,74023,332546
309,2013_09_01_training_r24,0,41747,355995
310,2013_10_01_training_r24,0,775,435655
311,2013_11_01_training_r24,0,95,447787
312,2013_12_01_training_r24,0,1467,455255
313,2014_01_01_training_r24,0,64194,395939
314,2014_02_01_training_r24,0,6528,451047
315,2014_03_01_training_r24,0,5785,457433
316,2014_04_01_training_r24,0,2185,454022
317,2014_05_01_training_r24,0,376117,91908
318,2014_06_01_training_r24,0,422744,43434
319,2014_07_01_training_r24,0,500000,0
320,2014_08_01_training_r24,0,497237,2308
321,2014_09_01_training_r24,0,217399,200422
322,2014_10_01_training_r24,0,2298,409612
323,2014_11_01_training_r24,0,392,452103
324,2014_12_01_training_r24,0,1556,458258
325,2015_01_01_training_r24,0,6781,457979
326,2015_02_01_training_r24,0,136071,330087
327,2015_03_01_training_r24,0,48236,404992
328,2015_04_01_training_r24,0,308756,159069
329,2015_05_01_training_r24,0,277379,194538
330,2015_06_01_training_r24,0,206066,229741
331,2015_07_01_training_r24,0,9775,399454
332,2015_08_01_training_r24,0,98774,336050
333,2015_09_01_training_r24,0,9240,384895
334,2015_10_01_training_r24,0,18,421313
335,2015_11_01_training_r24,0,1009,445175
336,2015_12_01_training_r24,0,29236,432875
337,2016_01_01_training_r24,0,288890,156371
338,2016_02_01_training_r24,0,19614,437103
339,2016_03_01_training_r24,0,92508,362837
340,2016_04_01_training_r24,0,200842,202831
341,2016_05_01_training_r24,0,140882,290466
342,2016_06_01_training_r24,0,397668,83034
343,2016_07_01_training_r24,0,500000,0
344,2016_08_01_training_r24,0,3517,379941
345,2016_09_01_training_r24,0,293392,142970
346,2016_10_01_training_r24,0,14,385489
347,2016_11_01_training_r24,0,1338,451969
348,2016_12_01_training_r24,0,4742,454290
349,2017_01_01_training_r24,0,6620,456601
350,2017_02_01_training_r24,0,3648,457025
351,2017_03_01_training_r24,0,3708,450950
352,2017_04_01_training_r24,0,16627,434954
353,2017_05_01_training_r24,0,258190,196689
354,2017_06_01_training_r24,0,500000,0
355,2017_07_01_training_r24,0,298981,137108
356,2017_08_01_training_r24,0,495982,4018
357,2017_09_01_training_r24,0,8987,396117
358,2017_10_01_training_r24,0,18899,392355
359,2017_11_01_training_r24,0,68,439666
360,2017_12_01_training_r24,0,8665,440152
361,2018_01_01_training_r24,0,85032,372979
362,2018_02_01_training_r24,0,88905,378596
363,2018_03_01_training_r24,0,20777,442938
364,2018_04_01_training_r24,0,201,450941
365,2018_05_01_training_r24,0,443259,47068
366,2018_06_01_training_r24,0,500000,0
367,2018_07_01_training_r24,0,500000,0
368,2018_08_01_training_r24,0,500000,0
369,2018_09_01_training_r24,0,65457,345186
370,2018_10_01_training_r24,0,125,416480
371,2018_11_01_training_r24,0,3341,444615
372,2018_12_01_training_r24,0,5588,455248
373,2019_01_01_training_r24,0,6389,453625
374,2019_02_01_training_r24,0,24303,441702
375,2019_03_01_training_r24,0,152675,308943
376,2019_04_01_training_r24,0,28845,423798
377,2019_05_01_training_r24,0,500000,0
378,2019_06_01_training_r24,0,124633,290313
379,2019_07_01_training_r24,0,389781,56467
380,2019_08_01_training_r24,0,42178,352697
381,2019_09_01_training_r24,0,75470,331835
382,2019_10_01_training_r24,0,135390,323572
383,2019_11_01_training_r24,0,5452,437994
384,2019_12_01_training_r24,0,172330,297409
385,2020_01_01_training_r24,0,34793,426241
386,2020_02_01_training_r24,0,1284,457814
387,2020_03_01_training_r24,0,15582,443477
388,2020_04_01_training_r24,0,925,451521
389,2020_05_01_training_r24,0,68306,374439
390,2020_06_01_training_r24,0,500000,0
391,2020_07_01_training_r24,0,500000,0
392,2020_08_01_training_r24,0,466726,14984
393,2020_09_01_training_r24,0,178865,233527
394,2020_10_01_training_r24,0,3153,387904
395,2020_11_01_training_r24,0,277,440739
396,2020_12_01_training_r24,0,239717,225527
397,2021_01_01_training_r24,0,36050,427515
398,2021_02_01_training_r24,0,123328,341165
399,2021_03_01_training_r24,0,1861,460175
400,2021_04_01_training_r24,0,1894,450118
401,2021_05_01_training_r24,0,497827,1210
402,2021_06_01_training_r24,0,500000,0
403,2021_07_01_training_r24,0,311617,118916
404,2021_08_01_training_r24,0,80256,327286
405,2021_09_01_training_r24,0,652,387302
406,2021_10_01_training_r24,0,2,433834
407,2021_11_01_training_r24,0,874,451164
408,2021_12_01_training_r24,0,49016,411907
