,Date image,no-data: 0,non-water: 1,water: 2
351,2017_03_01_training_r20,0,481,458839
352,2017_04_01_training_r20,0,249189,230019
353,2017_05_01_training_r20,0,184729,256860
354,2017_06_01_training_r20,0,500000,0
355,2017_07_01_training_r20,0,273403,175938
356,2017_08_01_training_r20,0,57861,312184
357,2017_09_01_training_r20,0,89423,308237
358,2017_10_01_training_r20,0,39629,374986
359,2017_11_01_training_r20,0,77,436292
360,2017_12_01_training_r20,0,2809,455127
361,2018_01_01_training_r20,0,36151,426772
362,2018_02_01_training_r20,0,141884,324468
363,2018_03_01_training_r20,0,3088,460892
364,2018_04_01_training_r20,0,31176,425056
365,2018_05_01_training_r20,0,99452,365477
366,2018_06_01_training_r20,0,27800,410590
367,2018_07_01_training_r20,0,488724,577
368,2018_08_01_training_r20,0,287914,166493
369,2018_09_01_training_r20,0,166396,239088
370,2018_10_01_training_r20,0,19371,405122
371,2018_11_01_training_r20,0,1236,449274
372,2018_12_01_training_r20,0,3346,453861
373,2019_01_01_training_r20,0,6242,457704
374,2019_02_01_training_r20,0,84584,378310
375,2019_03_01_training_r20,0,3180,450655
376,2019_04_01_training_r20,0,187414,292774
377,2019_05_01_training_r20,0,499930,35
378,2019_06_01_training_r20,0,307276,161026
379,2019_07_01_training_r20,0,320462,105658
380,2019_08_01_training_r20,0,9102,383115
381,2019_09_01_training_r20,0,85518,320872
382,2019_10_01_training_r20,0,261,422391
383,2019_11_01_training_r20,0,1152,439015
384,2019_12_01_training_r20,0,6852,449371
385,2020_01_01_training_r20,0,150879,303629
386,2020_02_01_training_r20,0,4738,455072
387,2020_03_01_training_r20,0,4463,453596
388,2020_04_01_training_r20,0,3229,451285
389,2020_05_01_training_r20,0,13,441991
390,2020_06_01_training_r20,0,500000,0
391,2020_07_01_training_r20,0,376826,50516
392,2020_08_01_training_r20,0,181966,235727
393,2020_09_01_training_r20,0,491245,583
394,2020_10_01_training_r20,0,1582,376110
395,2020_11_01_training_r20,0,18168,421148
396,2020_12_01_training_r20,0,5149,453062
397,2021_01_01_training_r20,0,117030,348183
398,2021_02_01_training_r20,0,1863,461501
399,2021_03_01_training_r20,0,1025,463704
400,2021_04_01_training_r20,0,5,457971
401,2021_05_01_training_r20,0,133304,314781
402,2021_06_01_training_r20,0,260690,184176
403,2021_07_01_training_r20,0,142819,284006
404,2021_08_01_training_r20,0,472212,26899
405,2021_09_01_training_r20,0,4309,381220
406,2021_10_01_training_r20,0,35438,404961
407,2021_11_01_training_r20,0,277,448566
408,2021_12_01_training_r20,0,56204,405431
