,Date image,no-data: 0,non-water: 1,water: 2
51,1992_03_01_training_r8,0,3359,440141
52,1992_04_01_training_r8,0,22904,397135
53,1992_05_01_training_r8,0,177269,243338
54,1992_06_01_training_r8,0,500000,0
55,1992_07_01_training_r8,0,500000,0
56,1992_08_01_training_r8,0,500000,0
57,1992_09_01_training_r8,0,500000,0
58,1992_10_01_training_r8,0,500000,0
59,1992_11_01_training_r8,0,165289,286749
60,1992_12_01_training_r8,0,395215,74482
61,1993_01_01_training_r8,0,279367,158440
62,1993_02_01_training_r8,0,324172,132746
63,1993_03_01_training_r8,0,500000,0
64,1993_04_01_training_r8,0,472191,6619
65,1993_05_01_training_r8,0,500000,0
66,1993_06_01_training_r8,0,500000,0
67,1993_07_01_training_r8,0,288282,103820
68,1993_08_01_training_r8,0,326243,87922
69,1993_09_01_training_r8,0,81062,291060
70,1993_10_01_training_r8,0,228118,225525
71,1993_11_01_training_r8,0,33205,395738
72,1993_12_01_training_r8,0,53089,384693
73,1994_01_01_training_r8,0,500000,0
74,1994_02_01_training_r8,0,500000,0
75,1994_03_01_training_r8,0,500000,0
76,1994_04_01_training_r8,0,500000,0
77,1994_05_01_training_r8,0,500000,0
78,1994_06_01_training_r8,0,500000,0
79,1994_07_01_training_r8,0,500000,0
80,1994_08_01_training_r8,0,363913,87761
81,1994_09_01_training_r8,0,500000,0
82,1994_10_01_training_r8,0,185268,246110
83,1994_11_01_training_r8,0,160381,298067
84,1994_12_01_training_r8,0,118384,321506
85,1995_01_01_training_r8,0,133014,315786
86,1995_02_01_training_r8,0,250889,203353
87,1995_03_01_training_r8,0,207094,266991
88,1995_04_01_training_r8,0,479138,6371
89,1995_05_01_training_r8,0,500000,0
90,1995_06_01_training_r8,0,500000,0
91,1995_07_01_training_r8,0,500000,0
92,1995_08_01_training_r8,0,500000,0
93,1995_09_01_training_r8,0,500000,0
94,1995_10_01_training_r8,0,500000,0
95,1995_11_01_training_r8,0,500000,0
96,1995_12_01_training_r8,0,500000,0
97,1996_01_01_training_r8,0,500000,0
98,1996_02_01_training_r8,0,500000,0
99,1996_03_01_training_r8,0,500000,0
100,1996_04_01_training_r8,0,500000,0
101,1996_05_01_training_r8,0,500000,0
102,1996_06_01_training_r8,0,500000,0
103,1996_07_01_training_r8,0,500000,0
104,1996_08_01_training_r8,0,500000,0
105,1996_09_01_training_r8,0,500000,0
106,1996_10_01_training_r8,0,7120,367483
107,1996_11_01_training_r8,0,500000,0
108,1996_12_01_training_r8,0,500000,0
109,1997_01_01_training_r8,0,39479,405922
110,1997_02_01_training_r8,0,500000,0
111,1997_03_01_training_r8,0,500000,0
112,1997_04_01_training_r8,0,500000,0
113,1997_05_01_training_r8,0,500000,0
114,1997_06_01_training_r8,0,500000,0
115,1997_07_01_training_r8,0,500000,0
116,1997_08_01_training_r8,0,500000,0
117,1997_09_01_training_r8,0,500000,0
118,1997_10_01_training_r8,0,500000,0
119,1997_11_01_training_r8,0,500000,0
120,1997_12_01_training_r8,0,500000,0
121,1998_01_01_training_r8,0,500000,0
122,1998_02_01_training_r8,0,500000,0
123,1998_03_01_training_r8,0,500000,0
124,1998_04_01_training_r8,0,500000,0
125,1998_05_01_training_r8,0,500000,0
126,1998_06_01_training_r8,0,500000,0
127,1998_07_01_training_r8,0,500000,0
128,1998_08_01_training_r8,0,500000,0
129,1998_09_01_training_r8,0,500000,0
130,1998_10_01_training_r8,0,500000,0
131,1998_11_01_training_r8,0,500000,0
132,1998_12_01_training_r8,0,500000,0
133,1999_01_01_training_r8,0,500000,0
134,1999_02_01_training_r8,0,500000,0
135,1999_03_01_training_r8,0,500000,0
136,1999_04_01_training_r8,0,500000,0
137,1999_05_01_training_r8,0,500000,0
138,1999_06_01_training_r8,0,500000,0
139,1999_07_01_training_r8,0,500000,0
140,1999_08_01_training_r8,0,448059,22441
141,1999_09_01_training_r8,0,84087,237774
142,1999_10_01_training_r8,0,197074,218176
143,1999_11_01_training_r8,0,12259,402730
144,1999_12_01_training_r8,0,203263,258793
145,2000_01_01_training_r8,0,230189,242364
146,2000_02_01_training_r8,0,42608,405271
147,2000_03_01_training_r8,0,212651,240077
148,2000_04_01_training_r8,0,82485,369741
149,2000_05_01_training_r8,0,238640,190341
150,2000_06_01_training_r8,0,218773,208809
151,2000_07_01_training_r8,0,146793,187750
152,2000_08_01_training_r8,0,221585,124909
153,2000_09_01_training_r8,0,38075,261777
154,2000_10_01_training_r8,0,187225,218459
155,2000_11_01_training_r8,0,34013,394933
156,2000_12_01_training_r8,0,218185,250246
157,2001_01_01_training_r8,0,286384,175732
158,2001_02_01_training_r8,0,143942,305372
159,2001_03_01_training_r8,0,8285,445195
160,2001_04_01_training_r8,0,35768,396433
161,2001_05_01_training_r8,0,83706,348190
162,2001_06_01_training_r8,0,438429,36732
163,2001_07_01_training_r8,0,453058,25937
164,2001_08_01_training_r8,0,305439,82659
165,2001_09_01_training_r8,0,241735,155757
166,2001_10_01_training_r8,0,57883,326788
167,2001_11_01_training_r8,0,58302,369058
168,2001_12_01_training_r8,0,11658,428243
169,2002_01_01_training_r8,0,444258,41929
170,2002_02_01_training_r8,0,32837,405516
171,2002_03_01_training_r8,0,2400,446522
172,2002_04_01_training_r8,0,45798,396449
173,2002_05_01_training_r8,0,8705,413856
174,2002_06_01_training_r8,0,478188,9068
175,2002_07_01_training_r8,0,500000,0
176,2002_08_01_training_r8,0,375421,51289
177,2002_09_01_training_r8,0,126886,251828
178,2002_10_01_training_r8,0,54,343587
179,2002_11_01_training_r8,0,1474,424887
180,2002_12_01_training_r8,0,223091,238754
181,2003_01_01_training_r8,0,149396,295953
182,2003_02_01_training_r8,0,54891,386684
183,2003_03_01_training_r8,0,149779,296276
184,2003_04_01_training_r8,0,72284,370022
185,2003_05_01_training_r8,0,184175,263570
186,2003_06_01_training_r8,0,500000,0
187,2003_07_01_training_r8,0,500000,0
188,2003_08_01_training_r8,0,277825,100300
189,2003_09_01_training_r8,0,386156,28349
190,2003_10_01_training_r8,0,500000,0
191,2003_11_01_training_r8,0,19080,392589
192,2003_12_01_training_r8,0,7130,408894
193,2004_01_01_training_r8,0,81178,364877
194,2004_02_01_training_r8,0,75046,370089
195,2004_03_01_training_r8,0,0,449861
196,2004_04_01_training_r8,0,18722,394989
197,2004_05_01_training_r8,0,11314,378613
198,2004_06_01_training_r8,0,500000,0
199,2004_07_01_training_r8,0,500000,0
200,2004_08_01_training_r8,0,148128,201025
201,2004_09_01_training_r8,0,400085,29594
202,2004_10_01_training_r8,0,727,299435
203,2004_11_01_training_r8,0,2834,397822
204,2004_12_01_training_r8,0,10933,415468
205,2005_01_01_training_r8,0,175301,261496
206,2005_02_01_training_r8,0,31260,401378
207,2005_03_01_training_r8,0,107091,309154
208,2005_04_01_training_r8,0,5634,411543
209,2005_05_01_training_r8,0,72868,321078
210,2005_06_01_training_r8,0,258766,162734
211,2005_07_01_training_r8,0,491250,8072
212,2005_08_01_training_r8,0,471479,8530
213,2005_09_01_training_r8,0,145502,233135
214,2005_10_01_training_r8,0,63030,322390
215,2005_11_01_training_r8,0,2120,403844
216,2005_12_01_training_r8,0,292833,180655
217,2006_01_01_training_r8,0,78029,360679
218,2006_02_01_training_r8,0,64938,371643
219,2006_03_01_training_r8,0,74335,370304
220,2006_04_01_training_r8,0,218600,227680
221,2006_05_01_training_r8,0,3406,408103
222,2006_06_01_training_r8,0,89950,270197
223,2006_07_01_training_r8,0,403327,58473
224,2006_08_01_training_r8,0,136947,270830
225,2006_09_01_training_r8,0,347063,78249
226,2006_10_01_training_r8,0,144,390047
227,2006_11_01_training_r8,0,6570,420750
228,2006_12_01_training_r8,0,12063,403293
229,2007_01_01_training_r8,0,71575,362428
230,2007_02_01_training_r8,0,69452,367397
231,2007_03_01_training_r8,0,1999,439058
232,2007_04_01_training_r8,0,60856,350401
233,2007_05_01_training_r8,0,1408,391839
234,2007_06_01_training_r8,0,500000,0
235,2007_07_01_training_r8,0,500000,0
236,2007_08_01_training_r8,0,276239,129443
237,2007_09_01_training_r8,0,69922,238786
238,2007_10_01_training_r8,0,54766,344806
239,2007_11_01_training_r8,0,27527,389996
240,2007_12_01_training_r8,0,146529,299616
241,2008_01_01_training_r8,0,105277,333975
242,2008_02_01_training_r8,0,128996,304237
243,2008_03_01_training_r8,0,10514,426778
244,2008_04_01_training_r8,0,408,421844
245,2008_05_01_training_r8,0,60957,346075
246,2008_06_01_training_r8,0,298265,148980
247,2008_07_01_training_r8,0,500000,0
248,2008_08_01_training_r8,0,500000,0
249,2008_09_01_training_r8,0,204656,173974
250,2008_10_01_training_r8,0,449,384804
251,2008_11_01_training_r8,0,38435,382609
252,2008_12_01_training_r8,0,6726,409633
253,2009_01_01_training_r8,0,43630,389865
254,2009_02_01_training_r8,0,35260,406992
255,2009_03_01_training_r8,0,3033,437687
256,2009_04_01_training_r8,0,0,424478
257,2009_05_01_training_r8,0,204394,248918
258,2009_06_01_training_r8,0,139710,283196
259,2009_07_01_training_r8,0,75694,298870
260,2009_08_01_training_r8,0,500000,0
261,2009_09_01_training_r8,0,459478,380
262,2009_10_01_training_r8,0,289,385012
263,2009_11_01_training_r8,0,59396,370215
264,2009_12_01_training_r8,0,156213,291984
265,2010_01_01_training_r8,0,34203,411554
266,2010_02_01_training_r8,0,107373,341073
267,2010_03_01_training_r8,0,160033,284892
268,2010_04_01_training_r8,0,9878,383580
269,2010_05_01_training_r8,0,26187,350444
270,2010_06_01_training_r8,0,341618,102925
271,2010_07_01_training_r8,0,500000,0
272,2010_08_01_training_r8,0,370338,65906
273,2010_09_01_training_r8,0,488646,1517
274,2010_10_01_training_r8,0,1336,367427
275,2010_11_01_training_r8,0,1777,414397
276,2010_12_01_training_r8,0,20708,415880
277,2011_01_01_training_r8,0,48168,387093
278,2011_02_01_training_r8,0,64019,360717
279,2011_03_01_training_r8,0,26844,422454
280,2011_04_01_training_r8,0,39356,403594
281,2011_05_01_training_r8,0,500000,0
282,2011_06_01_training_r8,0,500000,0
283,2011_07_01_training_r8,0,432256,3097
284,2011_08_01_training_r8,0,23281,303890
285,2011_09_01_training_r8,0,6749,372116
286,2011_10_01_training_r8,0,1415,398815
287,2011_11_01_training_r8,0,1395,435047
288,2011_12_01_training_r8,0,145234,311932
289,2012_01_01_training_r8,0,401344,67551
290,2012_02_01_training_r8,0,132124,324819
291,2012_03_01_training_r8,0,74083,386674
292,2012_04_01_training_r8,0,56441,386518
293,2012_05_01_training_r8,0,179703,258510
294,2012_06_01_training_r8,0,499946,4
295,2012_07_01_training_r8,0,500000,0
296,2012_08_01_training_r8,0,500000,0
297,2012_09_01_training_r8,0,250355,148373
298,2012_10_01_training_r8,0,116945,275179
299,2012_11_01_training_r8,0,137067,307153
300,2012_12_01_training_r8,0,189868,254537
301,2013_01_01_training_r8,0,96211,348219
302,2013_02_01_training_r8,0,16983,435184
303,2013_03_01_training_r8,0,44027,415056
304,2013_04_01_training_r8,0,70,430732
305,2013_05_01_training_r8,0,180845,256028
306,2013_06_01_training_r8,0,221116,219969
307,2013_07_01_training_r8,0,375544,80400
308,2013_08_01_training_r8,0,146154,264495
309,2013_09_01_training_r8,0,21501,307923
310,2013_10_01_training_r8,0,3,393283
311,2013_11_01_training_r8,0,8,417433
312,2013_12_01_training_r8,0,4353,433727
313,2014_01_01_training_r8,0,220521,234191
314,2014_02_01_training_r8,0,12574,424480
315,2014_03_01_training_r8,0,147,453117
316,2014_04_01_training_r8,0,0,446646
317,2014_05_01_training_r8,0,43518,367241
318,2014_06_01_training_r8,0,60631,333826
319,2014_07_01_training_r8,0,293799,138298
320,2014_08_01_training_r8,0,181005,157097
321,2014_09_01_training_r8,0,207107,147057
322,2014_10_01_training_r8,0,13,376052
323,2014_11_01_training_r8,0,10946,417585
324,2014_12_01_training_r8,0,13405,425913
325,2015_01_01_training_r8,0,362307,119536
326,2015_02_01_training_r8,0,44902,414352
327,2015_03_01_training_r8,0,51250,408096
328,2015_04_01_training_r8,0,16210,417543
329,2015_05_01_training_r8,0,36828,395799
330,2015_06_01_training_r8,0,342488,70905
331,2015_07_01_training_r8,0,39936,365786
332,2015_08_01_training_r8,0,370743,18074
333,2015_09_01_training_r8,0,157871,207916
334,2015_10_01_training_r8,0,40,366281
335,2015_11_01_training_r8,0,1121,414127
336,2015_12_01_training_r8,0,28428,411568
337,2016_01_01_training_r8,0,76669,367325
338,2016_02_01_training_r8,0,113,451476
339,2016_03_01_training_r8,0,0,441387
340,2016_04_01_training_r8,0,14713,399463
341,2016_05_01_training_r8,0,194209,226390
342,2016_06_01_training_r8,0,360606,116467
343,2016_07_01_training_r8,0,490374,1276
344,2016_08_01_training_r8,0,35163,260039
345,2016_09_01_training_r8,0,271527,162357
346,2016_10_01_training_r8,0,0,365886
347,2016_11_01_training_r8,0,299,423190
348,2016_12_01_training_r8,0,1748,436154
349,2017_01_01_training_r8,0,13345,432970
350,2017_02_01_training_r8,0,41126,410388
351,2017_03_01_training_r8,0,1562,443215
352,2017_04_01_training_r8,0,5308,432656
353,2017_05_01_training_r8,0,168046,275547
354,2017_06_01_training_r8,0,100564,296767
355,2017_07_01_training_r8,0,498650,1350
356,2017_08_01_training_r8,0,179496,154049
357,2017_09_01_training_r8,0,169415,204221
358,2017_10_01_training_r8,0,676,343998
359,2017_11_01_training_r8,0,236,399352
360,2017_12_01_training_r8,0,3769,419742
361,2018_01_01_training_r8,0,325546,136189
362,2018_02_01_training_r8,0,35798,400689
363,2018_03_01_training_r8,0,18605,417875
364,2018_04_01_training_r8,0,15274,426244
365,2018_05_01_training_r8,0,1980,422774
366,2018_06_01_training_r8,0,128679,301822
367,2018_07_01_training_r8,0,500000,0
368,2018_08_01_training_r8,0,181870,224780
369,2018_09_01_training_r8,0,50219,277507
370,2018_10_01_training_r8,0,201,382828
371,2018_11_01_training_r8,0,356,417642
372,2018_12_01_training_r8,0,3913,428450
373,2019_01_01_training_r8,0,12047,430112
374,2019_02_01_training_r8,0,118922,321263
375,2019_03_01_training_r8,0,2517,435651
376,2019_04_01_training_r8,0,4,433864
377,2019_05_01_training_r8,0,1523,406604
378,2019_06_01_training_r8,0,19553,367187
379,2019_07_01_training_r8,0,57748,239725
380,2019_08_01_training_r8,0,1045,348773
381,2019_09_01_training_r8,0,133871,233233
382,2019_10_01_training_r8,0,241,382327
383,2019_11_01_training_r8,0,23,409609
384,2019_12_01_training_r8,0,39266,394052
385,2020_01_01_training_r8,0,210320,232263
386,2020_02_01_training_r8,0,101853,334844
387,2020_03_01_training_r8,0,17577,429444
388,2020_04_01_training_r8,0,0,441346
389,2020_05_01_training_r8,0,92531,346027
390,2020_06_01_training_r8,0,19049,344070
391,2020_07_01_training_r8,0,499856,13
392,2020_08_01_training_r8,0,414456,49811
393,2020_09_01_training_r8,0,39571,260559
394,2020_10_01_training_r8,0,0,351722
395,2020_11_01_training_r8,0,438,403504
396,2020_12_01_training_r8,0,9735,420010
397,2021_01_01_training_r8,0,27600,411591
398,2021_02_01_training_r8,0,13681,433744
399,2021_03_01_training_r8,0,3,445006
400,2021_04_01_training_r8,0,0,436742
401,2021_05_01_training_r8,0,257527,184545
402,2021_06_01_training_r8,0,396610,84219
403,2021_07_01_training_r8,0,371194,73516
404,2021_08_01_training_r8,0,444953,33252
405,2021_09_01_training_r8,0,211737,208783
406,2021_10_01_training_r8,0,25722,368522
407,2021_11_01_training_r8,0,43,417732
408,2021_12_01_training_r8,0,5743,435569
