,Date image,no-data: 0,non-water: 1,water: 2
149,2000_05_01_training_r15,0,5428,420480
150,2000_06_01_training_r15,0,371671,101640
151,2000_07_01_training_r15,0,227230,144540
152,2000_08_01_training_r15,0,414901,33042
153,2000_09_01_training_r15,0,442309,20642
154,2000_10_01_training_r15,0,684,410156
155,2000_11_01_training_r15,0,128511,312141
156,2000_12_01_training_r15,0,37973,411779
157,2001_01_01_training_r15,0,455642,33216
158,2001_02_01_training_r15,0,189060,270893
159,2001_03_01_training_r15,0,230733,235224
160,2001_04_01_training_r15,0,353932,121331
161,2001_05_01_training_r15,0,14681,416589
162,2001_06_01_training_r15,0,500000,0
163,2001_07_01_training_r15,0,403607,75201
164,2001_08_01_training_r15,0,500000,0
165,2001_09_01_training_r15,0,437729,44927
166,2001_10_01_training_r15,0,8521,392443
167,2001_11_01_training_r15,0,500000,0
168,2001_12_01_training_r15,0,305851,160333
169,2002_01_01_training_r15,0,161338,293679
170,2002_02_01_training_r15,0,59746,399058
171,2002_03_01_training_r15,0,353484,131054
172,2002_04_01_training_r15,0,486630,10374
173,2002_05_01_training_r15,0,52980,376347
174,2002_06_01_training_r15,0,351486,121126
175,2002_07_01_training_r15,0,500000,0
176,2002_08_01_training_r15,0,431891,43660
177,2002_09_01_training_r15,0,160023,249484
178,2002_10_01_training_r15,0,1524,364200
179,2002_11_01_training_r15,0,742,437798
180,2002_12_01_training_r15,0,17790,426781
181,2003_01_01_training_r15,0,182997,274087
182,2003_02_01_training_r15,0,377939,109990
183,2003_03_01_training_r15,0,62217,395449
184,2003_04_01_training_r15,0,354359,124009
185,2003_05_01_training_r15,0,225,434504
186,2003_06_01_training_r15,0,500000,0
187,2003_07_01_training_r15,0,196378,151729
188,2003_08_01_training_r15,0,499997,3
189,2003_09_01_training_r15,0,500000,0
190,2003_10_01_training_r15,0,500000,0
191,2003_11_01_training_r15,0,34842,382512
192,2003_12_01_training_r15,0,56658,389876
193,2004_01_01_training_r15,0,48228,401548
194,2004_02_01_training_r15,0,93792,362541
195,2004_03_01_training_r15,0,23754,426861
196,2004_04_01_training_r15,0,156186,281632
197,2004_05_01_training_r15,0,251016,227624
198,2004_06_01_training_r15,0,314858,129556
199,2004_07_01_training_r15,0,500000,0
200,2004_08_01_training_r15,0,333943,43332
201,2004_09_01_training_r15,0,336644,93968
202,2004_10_01_training_r15,0,1684,316605
203,2004_11_01_training_r15,0,8154,409239
204,2004_12_01_training_r15,0,33947,404456
205,2005_01_01_training_r15,0,154548,301885
206,2005_02_01_training_r15,0,42570,402092
207,2005_03_01_training_r15,0,163,432415
208,2005_04_01_training_r15,0,388322,64482
209,2005_05_01_training_r15,0,76697,353981
210,2005_06_01_training_r15,0,12853,370115
211,2005_07_01_training_r15,0,268544,136170
212,2005_08_01_training_r15,0,349421,26613
213,2005_09_01_training_r15,0,62876,328600
214,2005_10_01_training_r15,0,17441,383228
215,2005_11_01_training_r15,0,7743,412603
216,2005_12_01_training_r15,0,376326,110404
217,2006_01_01_training_r15,0,49438,399910
218,2006_02_01_training_r15,0,177898,281574
219,2006_03_01_training_r15,0,2192,446314
220,2006_04_01_training_r15,0,61793,390163
221,2006_05_01_training_r15,0,66509,372190
222,2006_06_01_training_r15,0,500000,0
223,2006_07_01_training_r15,0,298993,120849
224,2006_08_01_training_r15,0,139065,299575
225,2006_09_01_training_r15,0,109554,251818
226,2006_10_01_training_r15,0,192,410811
227,2006_11_01_training_r15,0,10793,430528
228,2006_12_01_training_r15,0,30689,416671
229,2007_01_01_training_r15,0,220445,237473
230,2007_02_01_training_r15,0,174373,292356
231,2007_03_01_training_r15,0,203,453199
232,2007_04_01_training_r15,0,61578,374111
233,2007_05_01_training_r15,0,160573,268057
234,2007_06_01_training_r15,0,499902,98
235,2007_07_01_training_r15,0,497400,2600
236,2007_08_01_training_r15,0,35999,254482
237,2007_09_01_training_r15,0,56046,254743
238,2007_10_01_training_r15,0,105361,289064
239,2007_11_01_training_r15,0,128766,321989
240,2007_12_01_training_r15,0,44077,400279
241,2008_01_01_training_r15,0,193088,267636
242,2008_02_01_training_r15,0,156265,291718
243,2008_03_01_training_r15,0,14857,421257
244,2008_04_01_training_r15,0,210487,235057
245,2008_05_01_training_r15,0,14239,403722
246,2008_06_01_training_r15,0,420919,49208
247,2008_07_01_training_r15,0,500000,0
248,2008_08_01_training_r15,0,499970,30
249,2008_09_01_training_r15,0,64840,285932
250,2008_10_01_training_r15,0,179,411454
251,2008_11_01_training_r15,0,245,411130
252,2008_12_01_training_r15,0,31957,410846
253,2009_01_01_training_r15,0,49516,375295
254,2009_02_01_training_r15,0,60667,392521
255,2009_03_01_training_r15,0,805,449449
256,2009_04_01_training_r15,0,443,432356
257,2009_05_01_training_r15,0,2972,428151
258,2009_06_01_training_r15,0,83684,347523
259,2009_07_01_training_r15,0,500000,0
260,2009_08_01_training_r15,0,499639,361
261,2009_09_01_training_r15,0,202917,170477
262,2009_10_01_training_r15,0,18956,381468
263,2009_11_01_training_r15,0,1527,433303
264,2009_12_01_training_r15,0,198497,241715
265,2010_01_01_training_r15,0,58683,396206
266,2010_02_01_training_r15,0,88704,367909
267,2010_03_01_training_r15,0,35931,418188
268,2010_04_01_training_r15,0,130070,273426
269,2010_05_01_training_r15,0,499993,7
270,2010_06_01_training_r15,0,418921,49266
271,2010_07_01_training_r15,0,496828,3171
272,2010_08_01_training_r15,0,500000,0
273,2010_09_01_training_r15,0,119418,192481
274,2010_10_01_training_r15,0,95802,319631
275,2010_11_01_training_r15,0,84996,352917
276,2010_12_01_training_r15,0,100216,332094
277,2011_01_01_training_r15,0,58922,359173
278,2011_02_01_training_r15,0,42489,395136
279,2011_03_01_training_r15,0,112854,339780
280,2011_04_01_training_r15,0,113359,327403
281,2011_05_01_training_r15,0,360350,109703
282,2011_06_01_training_r15,0,424015,35720
283,2011_07_01_training_r15,0,500000,0
284,2011_08_01_training_r15,0,77638,307192
285,2011_09_01_training_r15,0,257030,179982
286,2011_10_01_training_r15,0,2477,386237
287,2011_11_01_training_r15,0,1951,432966
288,2011_12_01_training_r15,0,139203,318225
289,2012_01_01_training_r15,0,356958,94585
290,2012_02_01_training_r15,0,290623,166852
291,2012_03_01_training_r15,0,182048,271686
292,2012_04_01_training_r15,0,263913,184962
293,2012_05_01_training_r15,0,369877,80775
294,2012_06_01_training_r15,0,224716,110851
295,2012_07_01_training_r15,0,357757,35515
296,2012_08_01_training_r15,0,499482,513
297,2012_09_01_training_r15,0,340676,116064
298,2012_10_01_training_r15,0,90169,298052
299,2012_11_01_training_r15,0,32714,384453
300,2012_12_01_training_r15,0,190656,258286
301,2013_01_01_training_r15,0,120985,325951
302,2013_02_01_training_r15,0,119167,335568
303,2013_03_01_training_r15,0,209486,246691
304,2013_04_01_training_r15,0,62129,374316
305,2013_05_01_training_r15,0,276556,186223
306,2013_06_01_training_r15,0,311274,144615
307,2013_07_01_training_r15,0,322306,107754
308,2013_08_01_training_r15,0,229165,209834
309,2013_09_01_training_r15,0,9437,301563
310,2013_10_01_training_r15,0,79715,327541
311,2013_11_01_training_r15,0,197,422882
312,2013_12_01_training_r15,0,4477,433237
313,2014_01_01_training_r15,0,27420,418464
314,2014_02_01_training_r15,0,48773,396611
315,2014_03_01_training_r15,0,414,450395
316,2014_04_01_training_r15,0,442,438970
317,2014_05_01_training_r15,0,484,419725
318,2014_06_01_training_r15,0,231743,195043
319,2014_07_01_training_r15,0,198664,219092
320,2014_08_01_training_r15,0,81207,211618
321,2014_09_01_training_r15,0,304432,133091
322,2014_10_01_training_r15,0,814,341302
323,2014_11_01_training_r15,0,376,428238
324,2014_12_01_training_r15,0,10608,435384
325,2015_01_01_training_r15,0,42789,413731
326,2015_02_01_training_r15,0,139503,329847
327,2015_03_01_training_r15,0,45495,406383
328,2015_04_01_training_r15,0,12544,414606
329,2015_05_01_training_r15,0,120324,309330
330,2015_06_01_training_r15,0,235048,143632
331,2015_07_01_training_r15,0,209321,197438
332,2015_08_01_training_r15,0,282109,91656
333,2015_09_01_training_r15,0,2290,298065
334,2015_10_01_training_r15,0,1,372809
335,2015_11_01_training_r15,0,282,424353
336,2015_12_01_training_r15,0,11406,424671
337,2016_01_01_training_r15,0,132925,308889
338,2016_02_01_training_r15,0,118251,329030
339,2016_03_01_training_r15,0,185167,260831
340,2016_04_01_training_r15,0,1,408559
341,2016_05_01_training_r15,0,183935,239080
342,2016_06_01_training_r15,0,428052,55383
343,2016_07_01_training_r15,0,498117,1881
344,2016_08_01_training_r15,0,2904,304430
345,2016_09_01_training_r15,0,323068,88750
346,2016_10_01_training_r15,0,269,355960
347,2016_11_01_training_r15,0,460,425196
348,2016_12_01_training_r15,0,2884,438103
349,2017_01_01_training_r15,0,7802,439052
350,2017_02_01_training_r15,0,60543,387584
351,2017_03_01_training_r15,0,749,446327
352,2017_04_01_training_r15,0,159648,265606
353,2017_05_01_training_r15,0,10431,395378
354,2017_06_01_training_r15,0,252146,190680
355,2017_07_01_training_r15,0,500000,0
356,2017_08_01_training_r15,0,36251,259446
357,2017_09_01_training_r15,0,142075,190660
358,2017_10_01_training_r15,0,58057,323880
359,2017_11_01_training_r15,0,40,396982
360,2017_12_01_training_r15,0,6231,428300
361,2018_01_01_training_r15,0,225511,216989
362,2018_02_01_training_r15,0,176283,271551
363,2018_03_01_training_r15,0,947,444562
364,2018_04_01_training_r15,0,69306,372925
365,2018_05_01_training_r15,0,8551,417707
366,2018_06_01_training_r15,0,48524,366110
367,2018_07_01_training_r15,0,433996,38590
368,2018_08_01_training_r15,0,486267,5526
369,2018_09_01_training_r15,0,66697,247546
370,2018_10_01_training_r15,0,67138,329675
371,2018_11_01_training_r15,0,1231,422554
372,2018_12_01_training_r15,0,5946,436972
373,2019_01_01_training_r15,0,34162,414326
374,2019_02_01_training_r15,0,25041,418583
375,2019_03_01_training_r15,0,2386,441476
376,2019_04_01_training_r15,0,238916,235102
377,2019_05_01_training_r15,0,473495,7513
378,2019_06_01_training_r15,0,341404,123381
379,2019_07_01_training_r15,0,131732,134354
380,2019_08_01_training_r15,0,74509,278640
381,2019_09_01_training_r15,0,78662,235246
382,2019_10_01_training_r15,0,606,381551
383,2019_11_01_training_r15,0,2814,414081
384,2019_12_01_training_r15,0,31263,407831
385,2020_01_01_training_r15,0,203450,245954
386,2020_02_01_training_r15,0,35979,403127
387,2020_03_01_training_r15,0,3095,447896
388,2020_04_01_training_r15,0,2048,442324
389,2020_05_01_training_r15,0,2,428137
390,2020_06_01_training_r15,0,324925,129387
391,2020_07_01_training_r15,0,285083,96972
392,2020_08_01_training_r15,0,280613,124772
393,2020_09_01_training_r15,0,399680,36817
394,2020_10_01_training_r15,0,26,275912
395,2020_11_01_training_r15,0,36620,381905
396,2020_12_01_training_r15,0,25091,410917
397,2021_01_01_training_r15,0,31721,419160
398,2021_02_01_training_r15,0,12088,433383
399,2021_03_01_training_r15,0,1,450276
400,2021_04_01_training_r15,0,1,438941
401,2021_05_01_training_r15,0,168403,265808
402,2021_06_01_training_r15,0,202852,217016
403,2021_07_01_training_r15,0,129445,265399
404,2021_08_01_training_r15,0,460824,34102
405,2021_09_01_training_r15,0,6230,333740
406,2021_10_01_training_r15,0,38114,367608
407,2021_11_01_training_r15,0,166,428196
408,2021_12_01_training_r15,0,20829,418247
