,Date image,no-data: 0,non-water: 1,water: 2
78,1994_06_01_training_r10,0,500000,0
79,1994_07_01_training_r10,0,500000,0
80,1994_08_01_training_r10,0,470282,16551
81,1994_09_01_training_r10,0,500000,0
82,1994_10_01_training_r10,0,17662,379610
83,1994_11_01_training_r10,0,57190,380650
84,1994_12_01_training_r10,0,10671,429390
85,1995_01_01_training_r10,0,133937,306406
86,1995_02_01_training_r10,0,442100,48546
87,1995_03_01_training_r10,0,3115,449397
88,1995_04_01_training_r10,0,246203,198825
89,1995_05_01_training_r10,0,500000,0
90,1995_06_01_training_r10,0,500000,0
91,1995_07_01_training_r10,0,500000,0
92,1995_08_01_training_r10,0,500000,0
93,1995_09_01_training_r10,0,500000,0
94,1995_10_01_training_r10,0,500000,0
95,1995_11_01_training_r10,0,500000,0
96,1995_12_01_training_r10,0,500000,0
97,1996_01_01_training_r10,0,500000,0
98,1996_02_01_training_r10,0,500000,0
99,1996_03_01_training_r10,0,500000,0
100,1996_04_01_training_r10,0,500000,0
101,1996_05_01_training_r10,0,500000,0
102,1996_06_01_training_r10,0,500000,0
103,1996_07_01_training_r10,0,500000,0
104,1996_08_01_training_r10,0,500000,0
105,1996_09_01_training_r10,0,500000,0
106,1996_10_01_training_r10,0,303753,148694
107,1996_11_01_training_r10,0,500000,0
108,1996_12_01_training_r10,0,500000,0
109,1997_01_01_training_r10,0,325122,154578
110,1997_02_01_training_r10,0,500000,0
111,1997_03_01_training_r10,0,500000,0
112,1997_04_01_training_r10,0,500000,0
113,1997_05_01_training_r10,0,500000,0
114,1997_06_01_training_r10,0,500000,0
115,1997_07_01_training_r10,0,500000,0
116,1997_08_01_training_r10,0,500000,0
117,1997_09_01_training_r10,0,500000,0
118,1997_10_01_training_r10,0,500000,0
119,1997_11_01_training_r10,0,500000,0
120,1997_12_01_training_r10,0,500000,0
121,1998_01_01_training_r10,0,500000,0
122,1998_02_01_training_r10,0,500000,0
123,1998_03_01_training_r10,0,500000,0
124,1998_04_01_training_r10,0,500000,0
125,1998_05_01_training_r10,0,500000,0
126,1998_06_01_training_r10,0,500000,0
127,1998_07_01_training_r10,0,500000,0
128,1998_08_01_training_r10,0,500000,0
129,1998_09_01_training_r10,0,500000,0
130,1998_10_01_training_r10,0,500000,0
131,1998_11_01_training_r10,0,500000,0
132,1998_12_01_training_r10,0,500000,0
133,1999_01_01_training_r10,0,500000,0
134,1999_02_01_training_r10,0,500000,0
135,1999_03_01_training_r10,0,500000,0
136,1999_04_01_training_r10,0,500000,0
137,1999_05_01_training_r10,0,500000,0
138,1999_06_01_training_r10,0,500000,0
139,1999_07_01_training_r10,0,500000,0
140,1999_08_01_training_r10,0,447174,12524
141,1999_09_01_training_r10,0,109963,201230
142,1999_10_01_training_r10,0,30542,351515
143,1999_11_01_training_r10,0,25676,392746
144,1999_12_01_training_r10,0,93256,336807
145,2000_01_01_training_r10,0,39648,413414
146,2000_02_01_training_r10,0,49790,405728
147,2000_03_01_training_r10,0,365495,112981
148,2000_04_01_training_r10,0,395123,96681
149,2000_05_01_training_r10,0,400124,84593
150,2000_06_01_training_r10,0,21687,368558
151,2000_07_01_training_r10,0,419492,50672
152,2000_08_01_training_r10,0,70193,221156
153,2000_09_01_training_r10,0,281605,88760
154,2000_10_01_training_r10,0,14319,375722
155,2000_11_01_training_r10,0,213752,229128
156,2000_12_01_training_r10,0,26052,420307
157,2001_01_01_training_r10,0,185805,265091
158,2001_02_01_training_r10,0,415224,76226
159,2001_03_01_training_r10,0,21535,432382
160,2001_04_01_training_r10,0,11271,434659
161,2001_05_01_training_r10,0,426314,63766
162,2001_06_01_training_r10,0,474850,17046
163,2001_07_01_training_r10,0,442287,41089
164,2001_08_01_training_r10,0,463688,12361
165,2001_09_01_training_r10,0,198616,181968
166,2001_10_01_training_r10,0,2360,404613
167,2001_11_01_training_r10,0,403135,82684
168,2001_12_01_training_r10,0,15770,426106
169,2002_01_01_training_r10,0,485960,10549
170,2002_02_01_training_r10,0,39474,406372
171,2002_03_01_training_r10,0,2166,451027
172,2002_04_01_training_r10,0,298410,168006
173,2002_05_01_training_r10,0,4010,418506
174,2002_06_01_training_r10,0,186221,241078
175,2002_07_01_training_r10,0,500000,0
176,2002_08_01_training_r10,0,370059,61800
177,2002_09_01_training_r10,0,86730,316654
178,2002_10_01_training_r10,0,4383,394119
179,2002_11_01_training_r10,0,94851,338238
180,2002_12_01_training_r10,0,94004,350167
181,2003_01_01_training_r10,0,27967,419942
182,2003_02_01_training_r10,0,42119,410959
183,2003_03_01_training_r10,0,2149,446352
184,2003_04_01_training_r10,0,8045,440693
185,2003_05_01_training_r10,0,34466,394694
186,2003_06_01_training_r10,0,500000,0
187,2003_07_01_training_r10,0,500000,0
188,2003_08_01_training_r10,0,352393,63710
189,2003_09_01_training_r10,0,484847,2393
190,2003_10_01_training_r10,0,500000,0
191,2003_11_01_training_r10,0,76815,345966
192,2003_12_01_training_r10,0,36281,386236
193,2004_01_01_training_r10,0,291826,175631
194,2004_02_01_training_r10,0,51714,397893
195,2004_03_01_training_r10,0,10692,439574
196,2004_04_01_training_r10,0,268028,172791
197,2004_05_01_training_r10,0,61579,350397
198,2004_06_01_training_r10,0,500000,0
199,2004_07_01_training_r10,0,500000,0
200,2004_08_01_training_r10,0,179136,189338
201,2004_09_01_training_r10,0,440355,12285
202,2004_10_01_training_r10,0,14950,308576
203,2004_11_01_training_r10,0,2342,405619
204,2004_12_01_training_r10,0,13352,408355
205,2005_01_01_training_r10,0,278805,160359
206,2005_02_01_training_r10,0,28639,408830
207,2005_03_01_training_r10,0,44998,374415
208,2005_04_01_training_r10,0,143442,281630
209,2005_05_01_training_r10,0,352441,106954
210,2005_06_01_training_r10,0,449134,34950
211,2005_07_01_training_r10,0,500000,0
212,2005_08_01_training_r10,0,483158,2171
213,2005_09_01_training_r10,0,239756,168797
214,2005_10_01_training_r10,0,5411,369575
215,2005_11_01_training_r10,0,9289,407069
216,2005_12_01_training_r10,0,104271,340971
217,2006_01_01_training_r10,0,178834,273127
218,2006_02_01_training_r10,0,52662,388792
219,2006_03_01_training_r10,0,93330,339735
220,2006_04_01_training_r10,0,48116,374088
221,2006_05_01_training_r10,0,74684,352778
222,2006_06_01_training_r10,0,371609,83716
223,2006_07_01_training_r10,0,468795,16155
224,2006_08_01_training_r10,0,392712,77156
225,2006_09_01_training_r10,0,389056,47763
226,2006_10_01_training_r10,0,2193,393657
227,2006_11_01_training_r10,0,8948,417586
228,2006_12_01_training_r10,0,17672,417990
229,2007_01_01_training_r10,0,268532,178073
230,2007_02_01_training_r10,0,43119,394943
231,2007_03_01_training_r10,0,19416,425004
232,2007_04_01_training_r10,0,151217,272012
233,2007_05_01_training_r10,0,3428,390605
234,2007_06_01_training_r10,0,500000,0
235,2007_07_01_training_r10,0,500000,0
236,2007_08_01_training_r10,0,143725,224133
237,2007_09_01_training_r10,0,5703,282300
238,2007_10_01_training_r10,0,6960,380550
239,2007_11_01_training_r10,0,83451,349824
240,2007_12_01_training_r10,0,108810,336967
241,2008_01_01_training_r10,0,196347,241316
242,2008_02_01_training_r10,0,100391,325988
243,2008_03_01_training_r10,0,21362,413596
244,2008_04_01_training_r10,0,16629,408314
245,2008_05_01_training_r10,0,12383,396538
246,2008_06_01_training_r10,0,364117,89461
247,2008_07_01_training_r10,0,500000,0
248,2008_08_01_training_r10,0,500000,0
249,2008_09_01_training_r10,0,184028,200742
250,2008_10_01_training_r10,0,1299,398378
251,2008_11_01_training_r10,0,3904,414035
252,2008_12_01_training_r10,0,15665,413299
253,2009_01_01_training_r10,0,61070,359888
254,2009_02_01_training_r10,0,20470,424781
255,2009_03_01_training_r10,0,10035,435683
256,2009_04_01_training_r10,0,31109,400927
257,2009_05_01_training_r10,0,12885,411786
258,2009_06_01_training_r10,0,92078,326538
259,2009_07_01_training_r10,0,375506,75678
260,2009_08_01_training_r10,0,500000,0
261,2009_09_01_training_r10,0,479409,1158
262,2009_10_01_training_r10,0,2124,385083
263,2009_11_01_training_r10,0,14210,410248
264,2009_12_01_training_r10,0,353105,115319
265,2010_01_01_training_r10,0,46403,401149
266,2010_02_01_training_r10,0,102938,344429
267,2010_03_01_training_r10,0,57747,389192
268,2010_04_01_training_r10,0,111284,267203
269,2010_05_01_training_r10,0,351087,107549
270,2010_06_01_training_r10,0,207452,189224
271,2010_07_01_training_r10,0,500000,0
272,2010_08_01_training_r10,0,477736,8672
273,2010_09_01_training_r10,0,410966,25477
274,2010_10_01_training_r10,0,10434,379382
275,2010_11_01_training_r10,0,26689,390465
276,2010_12_01_training_r10,0,164351,281863
277,2011_01_01_training_r10,0,79130,347551
278,2011_02_01_training_r10,0,57575,368742
279,2011_03_01_training_r10,0,1777,441744
280,2011_04_01_training_r10,0,13335,424159
281,2011_05_01_training_r10,0,499792,0
282,2011_06_01_training_r10,0,500000,0
283,2011_07_01_training_r10,0,481378,1691
284,2011_08_01_training_r10,0,20730,337987
285,2011_09_01_training_r10,0,13259,361949
286,2011_10_01_training_r10,0,60605,347623
287,2011_11_01_training_r10,0,4514,427941
288,2011_12_01_training_r10,0,343898,119167
289,2012_01_01_training_r10,0,372892,84414
290,2012_02_01_training_r10,0,159952,291446
291,2012_03_01_training_r10,0,103959,356277
292,2012_04_01_training_r10,0,1544,436900
293,2012_05_01_training_r10,0,364840,94179
294,2012_06_01_training_r10,0,499969,0
295,2012_07_01_training_r10,0,500000,0
296,2012_08_01_training_r10,0,500000,0
297,2012_09_01_training_r10,0,79438,247496
298,2012_10_01_training_r10,0,129131,273034
299,2012_11_01_training_r10,0,112665,318607
300,2012_12_01_training_r10,0,376397,88966
301,2013_01_01_training_r10,0,109859,335389
302,2013_02_01_training_r10,0,148349,306657
303,2013_03_01_training_r10,0,22590,429125
304,2013_04_01_training_r10,0,1154,433995
305,2013_05_01_training_r10,0,7028,398174
306,2013_06_01_training_r10,0,121776,304126
307,2013_07_01_training_r10,0,300224,119771
308,2013_08_01_training_r10,0,360453,101828
309,2013_09_01_training_r10,0,100693,229676
310,2013_10_01_training_r10,0,18218,381454
311,2013_11_01_training_r10,0,1041,411018
312,2013_12_01_training_r10,0,7785,428363
313,2014_01_01_training_r10,0,115458,325675
314,2014_02_01_training_r10,0,30697,412029
315,2014_03_01_training_r10,0,1061,448187
316,2014_04_01_training_r10,0,1000,443248
317,2014_05_01_training_r10,0,3986,396925
318,2014_06_01_training_r10,0,31879,346244
319,2014_07_01_training_r10,0,90815,266759
320,2014_08_01_training_r10,0,127023,213500
321,2014_09_01_training_r10,0,96339,248765
322,2014_10_01_training_r10,0,1034,377091
323,2014_11_01_training_r10,0,1719,418891
324,2014_12_01_training_r10,0,72887,366472
325,2015_01_01_training_r10,0,234877,241617
326,2015_02_01_training_r10,0,131505,330682
327,2015_03_01_training_r10,0,4821,443691
328,2015_04_01_training_r10,0,13461,414381
329,2015_05_01_training_r10,0,1004,418394
330,2015_06_01_training_r10,0,451030,18699
331,2015_07_01_training_r10,0,265226,175563
332,2015_08_01_training_r10,0,213527,79245
333,2015_09_01_training_r10,0,18168,279014
334,2015_10_01_training_r10,0,2177,362492
335,2015_11_01_training_r10,0,1430,411727
336,2015_12_01_training_r10,0,17081,416652
337,2016_01_01_training_r10,0,96860,347465
338,2016_02_01_training_r10,0,50375,399547
339,2016_03_01_training_r10,0,20893,417966
340,2016_04_01_training_r10,0,22778,399196
341,2016_05_01_training_r10,0,421358,50876
342,2016_06_01_training_r10,0,313959,141826
343,2016_07_01_training_r10,0,499254,0
344,2016_08_01_training_r10,0,307421,120165
345,2016_09_01_training_r10,0,113768,256415
346,2016_10_01_training_r10,0,1531,366043
347,2016_11_01_training_r10,0,1067,416026
348,2016_12_01_training_r10,0,6424,428664
349,2017_01_01_training_r10,0,21779,420281
350,2017_02_01_training_r10,0,44421,403801
351,2017_03_01_training_r10,0,1103,441791
352,2017_04_01_training_r10,0,207757,259222
353,2017_05_01_training_r10,0,65922,350179
354,2017_06_01_training_r10,0,101040,294455
355,2017_07_01_training_r10,0,498979,581
356,2017_08_01_training_r10,0,114034,243689
357,2017_09_01_training_r10,0,253752,142731
358,2017_10_01_training_r10,0,40558,343579
359,2017_11_01_training_r10,0,2575,391788
360,2017_12_01_training_r10,0,7121,418994
361,2018_01_01_training_r10,0,278082,161600
362,2018_02_01_training_r10,0,55325,384881
363,2018_03_01_training_r10,0,1527,428487
364,2018_04_01_training_r10,0,235287,234426
365,2018_05_01_training_r10,0,1714,414647
366,2018_06_01_training_r10,0,119983,308840
367,2018_07_01_training_r10,0,500000,0
368,2018_08_01_training_r10,0,380183,80452
369,2018_09_01_training_r10,0,9422,288395
370,2018_10_01_training_r10,0,24147,360421
371,2018_11_01_training_r10,0,5960,414378
372,2018_12_01_training_r10,0,7495,426832
373,2019_01_01_training_r10,0,11977,429013
374,2019_02_01_training_r10,0,6190,442993
375,2019_03_01_training_r10,0,1029,441790
376,2019_04_01_training_r10,0,3678,431271
377,2019_05_01_training_r10,0,183339,241072
378,2019_06_01_training_r10,0,109134,293991
379,2019_07_01_training_r10,0,67629,225250
380,2019_08_01_training_r10,0,40679,323963
381,2019_09_01_training_r10,0,35278,305973
382,2019_10_01_training_r10,0,1472,379476
383,2019_11_01_training_r10,0,2827,413087
384,2019_12_01_training_r10,0,10510,421562
385,2020_01_01_training_r10,0,64817,377721
386,2020_02_01_training_r10,0,71791,357125
387,2020_03_01_training_r10,0,1000,448155
388,2020_04_01_training_r10,0,59521,388343
389,2020_05_01_training_r10,0,23045,404152
390,2020_06_01_training_r10,0,116519,275876
391,2020_07_01_training_r10,0,499491,6
392,2020_08_01_training_r10,0,135815,209996
393,2020_09_01_training_r10,0,106781,214949
394,2020_10_01_training_r10,0,23018,326423
395,2020_11_01_training_r10,0,6477,399129
396,2020_12_01_training_r10,0,71857,359364
397,2021_01_01_training_r10,0,274044,196408
398,2021_02_01_training_r10,0,47117,400291
399,2021_03_01_training_r10,0,1211,439429
400,2021_04_01_training_r10,0,1191,436847
401,2021_05_01_training_r10,0,214271,240146
402,2021_06_01_training_r10,0,464445,28259
403,2021_07_01_training_r10,0,273065,140227
404,2021_08_01_training_r10,0,418485,43379
405,2021_09_01_training_r10,0,26876,337659
406,2021_10_01_training_r10,0,5927,383119
407,2021_11_01_training_r10,0,1626,412464
408,2021_12_01_training_r10,0,16089,421080
