,Date image,no-data: 0,non-water: 1,water: 2
307,2013_07_01_training_r2,0,500000,0
308,2013_08_01_training_r2,0,162261,215108
309,2013_09_01_training_r2,0,18436,263609
310,2013_10_01_training_r2,0,44568,340240
311,2013_11_01_training_r2,0,0,401897
312,2013_12_01_training_r2,0,6553,421186
313,2014_01_01_training_r2,0,490636,8220
314,2014_02_01_training_r2,0,47813,383170
315,2014_03_01_training_r2,0,0,450198
316,2014_04_01_training_r2,0,0,441913
317,2014_05_01_training_r2,0,38321,366953
318,2014_06_01_training_r2,0,242166,161817
319,2014_07_01_training_r2,0,500000,0
320,2014_08_01_training_r2,0,368629,33524
321,2014_09_01_training_r2,0,95129,200389
322,2014_10_01_training_r2,0,0,343207
323,2014_11_01_training_r2,0,63374,354160
324,2014_12_01_training_r2,0,29724,401637
325,2015_01_01_training_r2,0,376493,95978
326,2015_02_01_training_r2,0,151901,306391
327,2015_03_01_training_r2,0,60,454140
328,2015_04_01_training_r2,0,56389,379132
329,2015_05_01_training_r2,0,7976,388908
330,2015_06_01_training_r2,0,132354,270729
331,2015_07_01_training_r2,0,50635,313886
332,2015_08_01_training_r2,0,482860,4
333,2015_09_01_training_r2,0,46008,235359
334,2015_10_01_training_r2,0,26,330479
335,2015_11_01_training_r2,0,428,387284
336,2015_12_01_training_r2,0,129088,302482
337,2016_01_01_training_r2,0,71296,368097
338,2016_02_01_training_r2,0,4042,442755
339,2016_03_01_training_r2,0,1280,446345
340,2016_04_01_training_r2,0,37,409899
341,2016_05_01_training_r2,0,223880,184388
342,2016_06_01_training_r2,0,391535,81302
343,2016_07_01_training_r2,0,500000,0
344,2016_08_01_training_r2,0,26713,213429
345,2016_09_01_training_r2,0,180075,166178
346,2016_10_01_training_r2,0,0,323970
347,2016_11_01_training_r2,0,202,405683
348,2016_12_01_training_r2,0,418,423236
349,2017_01_01_training_r2,0,17837,419698
350,2017_02_01_training_r2,0,1563,440384
351,2017_03_01_training_r2,0,1233,440427
352,2017_04_01_training_r2,0,0,426759
353,2017_05_01_training_r2,0,49551,343648
354,2017_06_01_training_r2,0,207820,184276
355,2017_07_01_training_r2,0,500000,0
356,2017_08_01_training_r2,0,214262,41505
357,2017_09_01_training_r2,0,235707,102888
358,2017_10_01_training_r2,0,8326,314117
359,2017_11_01_training_r2,0,15,388099
360,2017_12_01_training_r2,0,39850,376113
361,2018_01_01_training_r2,0,269202,166861
362,2018_02_01_training_r2,0,5300,428080
363,2018_03_01_training_r2,0,13066,420590
364,2018_04_01_training_r2,0,1058,422808
365,2018_05_01_training_r2,0,3120,402363
366,2018_06_01_training_r2,0,311720,128179
367,2018_07_01_training_r2,0,453211,5038
368,2018_08_01_training_r2,0,333349,61078
369,2018_09_01_training_r2,0,43333,232811
370,2018_10_01_training_r2,0,2,347711
371,2018_11_01_training_r2,0,45,405545
372,2018_12_01_training_r2,0,6679,417834
373,2019_01_01_training_r2,0,25174,407468
374,2019_02_01_training_r2,0,201402,241400
375,2019_03_01_training_r2,0,17,438939
376,2019_04_01_training_r2,0,0,428910
377,2019_05_01_training_r2,0,13,387932
378,2019_06_01_training_r2,0,14990,353636
379,2019_07_01_training_r2,0,134800,139493
380,2019_08_01_training_r2,0,154323,213890
381,2019_09_01_training_r2,0,142241,200688
382,2019_10_01_training_r2,0,4,359263
383,2019_11_01_training_r2,0,1,389080
384,2019_12_01_training_r2,0,43040,382954
385,2020_01_01_training_r2,0,171930,260650
386,2020_02_01_training_r2,0,67576,367983
387,2020_03_01_training_r2,0,43,442130
388,2020_04_01_training_r2,0,0,435676
389,2020_05_01_training_r2,0,21653,396088
390,2020_06_01_training_r2,0,203133,172899
391,2020_07_01_training_r2,0,500000,0
392,2020_08_01_training_r2,0,290030,51282
393,2020_09_01_training_r2,0,90728,200365
394,2020_10_01_training_r2,0,26339,313637
395,2020_11_01_training_r2,0,526,390377
396,2020_12_01_training_r2,0,9387,403449
397,2021_01_01_training_r2,0,18819,409621
398,2021_02_01_training_r2,0,93693,340602
399,2021_03_01_training_r2,0,31333,414614
400,2021_04_01_training_r2,0,0,428262
401,2021_05_01_training_r2,0,277272,144375
402,2021_06_01_training_r2,0,475969,10447
403,2021_07_01_training_r2,0,405208,53359
404,2021_08_01_training_r2,0,500000,0
405,2021_09_01_training_r2,0,285734,133906
406,2021_10_01_training_r2,0,18472,348904
407,2021_11_01_training_r2,0,12,395011
408,2021_12_01_training_r2,0,35023,392295
