,Date image,no-data: 0,non-water: 1,water: 2
73,1994_01_01_training_r17,0,500000,0
74,1994_02_01_training_r17,0,500000,0
75,1994_03_01_training_r17,0,500000,0
76,1994_04_01_training_r17,0,500000,0
77,1994_05_01_training_r17,0,500000,0
78,1994_06_01_training_r17,0,500000,0
79,1994_07_01_training_r17,0,495076,4901
80,1994_08_01_training_r17,0,487229,12735
81,1994_09_01_training_r17,0,404210,33614
82,1994_10_01_training_r17,0,10573,428699
83,1994_11_01_training_r17,0,28189,440463
84,1994_12_01_training_r17,0,187255,274021
85,1995_01_01_training_r17,0,500000,0
86,1995_02_01_training_r17,0,500000,0
87,1995_03_01_training_r17,0,201036,275269
88,1995_04_01_training_r17,0,1757,454357
89,1995_05_01_training_r17,0,417861,31227
90,1995_06_01_training_r17,0,500000,0
91,1995_07_01_training_r17,0,500000,0
92,1995_08_01_training_r17,0,500000,0
93,1995_09_01_training_r17,0,500000,0
94,1995_10_01_training_r17,0,500000,0
95,1995_11_01_training_r17,0,500000,0
96,1995_12_01_training_r17,0,500000,0
97,1996_01_01_training_r17,0,500000,0
98,1996_02_01_training_r17,0,500000,0
99,1996_03_01_training_r17,0,500000,0
100,1996_04_01_training_r17,0,500000,0
101,1996_05_01_training_r17,0,500000,0
102,1996_06_01_training_r17,0,500000,0
103,1996_07_01_training_r17,0,500000,0
104,1996_08_01_training_r17,0,500000,0
105,1996_09_01_training_r17,0,500000,0
106,1996_10_01_training_r17,0,500000,0
107,1996_11_01_training_r17,0,500000,0
108,1996_12_01_training_r17,0,500000,0
109,1997_01_01_training_r17,0,500000,0
110,1997_02_01_training_r17,0,500000,0
111,1997_03_01_training_r17,0,500000,0
112,1997_04_01_training_r17,0,500000,0
113,1997_05_01_training_r17,0,500000,0
114,1997_06_01_training_r17,0,500000,0
115,1997_07_01_training_r17,0,500000,0
116,1997_08_01_training_r17,0,500000,0
117,1997_09_01_training_r17,0,500000,0
118,1997_10_01_training_r17,0,500000,0
119,1997_11_01_training_r17,0,500000,0
120,1997_12_01_training_r17,0,500000,0
121,1998_01_01_training_r17,0,500000,0
122,1998_02_01_training_r17,0,500000,0
123,1998_03_01_training_r17,0,500000,0
124,1998_04_01_training_r17,0,500000,0
125,1998_05_01_training_r17,0,500000,0
126,1998_06_01_training_r17,0,500000,0
127,1998_07_01_training_r17,0,500000,0
128,1998_08_01_training_r17,0,500000,0
129,1998_09_01_training_r17,0,500000,0
130,1998_10_01_training_r17,0,500000,0
131,1998_11_01_training_r17,0,500000,0
132,1998_12_01_training_r17,0,500000,0
133,1999_01_01_training_r17,0,500000,0
134,1999_02_01_training_r17,0,500000,0
135,1999_03_01_training_r17,0,500000,0
136,1999_04_01_training_r17,0,500000,0
137,1999_05_01_training_r17,0,500000,0
138,1999_06_01_training_r17,0,500000,0
139,1999_07_01_training_r17,0,500000,0
140,1999_08_01_training_r17,0,500000,0
141,1999_09_01_training_r17,0,438380,56750
142,1999_10_01_training_r17,0,73814,346216
143,1999_11_01_training_r17,0,386906,81515
144,1999_12_01_training_r17,0,10097,443467
145,2000_01_01_training_r17,0,500000,0
146,2000_02_01_training_r17,0,26938,437609
147,2000_03_01_training_r17,0,44329,417472
148,2000_04_01_training_r17,0,402660,69216
149,2000_05_01_training_r17,0,72522,364182
150,2000_06_01_training_r17,0,500000,0
151,2000_07_01_training_r17,0,282682,128685
152,2000_08_01_training_r17,0,500000,0
153,2000_09_01_training_r17,0,500000,0
154,2000_10_01_training_r17,0,2504,424104
155,2000_11_01_training_r17,0,316503,131181
156,2000_12_01_training_r17,0,26373,430292
157,2001_01_01_training_r17,0,500000,0
158,2001_02_01_training_r17,0,91149,372902
159,2001_03_01_training_r17,0,146393,320097
160,2001_04_01_training_r17,0,472993,8022
161,2001_05_01_training_r17,0,33,437975
162,2001_06_01_training_r17,0,500000,0
163,2001_07_01_training_r17,0,500000,0
164,2001_08_01_training_r17,0,500000,0
165,2001_09_01_training_r17,0,500000,0
166,2001_10_01_training_r17,0,6378,410795
167,2001_11_01_training_r17,0,500000,0
168,2001_12_01_training_r17,0,443896,46060
169,2002_01_01_training_r17,0,170408,288570
170,2002_02_01_training_r17,0,66709,396050
171,2002_03_01_training_r17,0,499999,1
172,2002_04_01_training_r17,0,449933,46500
173,2002_05_01_training_r17,0,108396,335214
174,2002_06_01_training_r17,0,382915,87803
175,2002_07_01_training_r17,0,500000,0
176,2002_08_01_training_r17,0,500000,0
177,2002_09_01_training_r17,0,322716,132499
178,2002_10_01_training_r17,0,702,399367
179,2002_11_01_training_r17,0,886,442731
180,2002_12_01_training_r17,0,8329,441421
181,2003_01_01_training_r17,0,220578,238296
182,2003_02_01_training_r17,0,500000,0
183,2003_03_01_training_r17,0,31462,427778
184,2003_04_01_training_r17,0,363169,107607
185,2003_05_01_training_r17,0,388,433706
186,2003_06_01_training_r17,0,500000,0
187,2003_07_01_training_r17,0,137744,249735
188,2003_08_01_training_r17,0,500000,0
189,2003_09_01_training_r17,0,500000,0
190,2003_10_01_training_r17,0,500000,0
191,2003_11_01_training_r17,0,4591,421084
192,2003_12_01_training_r17,0,28476,418168
193,2004_01_01_training_r17,0,19859,425963
194,2004_02_01_training_r17,0,24043,435112
195,2004_03_01_training_r17,0,79299,363085
196,2004_04_01_training_r17,0,68070,360099
197,2004_05_01_training_r17,0,430385,51787
198,2004_06_01_training_r17,0,272876,155476
199,2004_07_01_training_r17,0,500000,0
200,2004_08_01_training_r17,0,264833,148202
201,2004_09_01_training_r17,0,459355,1546
202,2004_10_01_training_r17,0,490,381735
203,2004_11_01_training_r17,0,2233,430652
204,2004_12_01_training_r17,0,44096,401361
205,2005_01_01_training_r17,0,74006,379322
206,2005_02_01_training_r17,0,28013,416475
207,2005_03_01_training_r17,0,117,431141
208,2005_04_01_training_r17,0,460957,2611
209,2005_05_01_training_r17,0,41482,388294
210,2005_06_01_training_r17,0,61401,328376
211,2005_07_01_training_r17,0,237359,172563
212,2005_08_01_training_r17,0,425894,29084
213,2005_09_01_training_r17,0,37829,362561
214,2005_10_01_training_r17,0,10777,393445
215,2005_11_01_training_r17,0,887,423710
216,2005_12_01_training_r17,0,500000,0
217,2006_01_01_training_r17,0,14766,430940
218,2006_02_01_training_r17,0,237618,220903
219,2006_03_01_training_r17,0,3393,445992
220,2006_04_01_training_r17,0,116764,335673
221,2006_05_01_training_r17,0,223558,217837
222,2006_06_01_training_r17,0,500000,0
223,2006_07_01_training_r17,0,389106,28571
224,2006_08_01_training_r17,0,48294,380221
225,2006_09_01_training_r17,0,134490,253463
226,2006_10_01_training_r17,0,105,420188
227,2006_11_01_training_r17,0,9921,439979
228,2006_12_01_training_r17,0,7654,445960
229,2007_01_01_training_r17,0,184060,279833
230,2007_02_01_training_r17,0,113075,354678
231,2007_03_01_training_r17,0,102,459908
232,2007_04_01_training_r17,0,110629,335947
233,2007_05_01_training_r17,0,436854,40460
234,2007_06_01_training_r17,0,500000,0
235,2007_07_01_training_r17,0,500000,0
236,2007_08_01_training_r17,0,29779,324358
237,2007_09_01_training_r17,0,19618,361854
238,2007_10_01_training_r17,0,179558,247160
239,2007_11_01_training_r17,0,46774,404338
240,2007_12_01_training_r17,0,20657,432434
241,2008_01_01_training_r17,0,99910,364668
242,2008_02_01_training_r17,0,133870,328720
243,2008_03_01_training_r17,0,5592,444040
244,2008_04_01_training_r17,0,387663,84025
245,2008_05_01_training_r17,0,22891,401246
246,2008_06_01_training_r17,0,500000,0
247,2008_07_01_training_r17,0,500000,0
248,2008_08_01_training_r17,0,500000,0
249,2008_09_01_training_r17,0,206603,202416
250,2008_10_01_training_r17,0,14,428135
251,2008_11_01_training_r17,0,348,423992
252,2008_12_01_training_r17,0,15628,436978
253,2009_01_01_training_r17,0,20594,412179
254,2009_02_01_training_r17,0,71498,390580
255,2009_03_01_training_r17,0,2095,456892
256,2009_04_01_training_r17,0,1568,440010
257,2009_05_01_training_r17,0,2305,436770
258,2009_06_01_training_r17,0,313805,150584
259,2009_07_01_training_r17,0,476970,23003
260,2009_08_01_training_r17,0,500000,0
261,2009_09_01_training_r17,0,285486,148068
262,2009_10_01_training_r17,0,15252,402456
263,2009_11_01_training_r17,0,870,443480
264,2009_12_01_training_r17,0,157436,277713
265,2010_01_01_training_r17,0,16950,446455
266,2010_02_01_training_r17,0,32692,430510
267,2010_03_01_training_r17,0,3700,456799
268,2010_04_01_training_r17,0,318109,104148
269,2010_05_01_training_r17,0,500000,0
270,2010_06_01_training_r17,0,500000,0
271,2010_07_01_training_r17,0,500000,0
272,2010_08_01_training_r17,0,500000,0
273,2010_09_01_training_r17,0,193535,179041
274,2010_10_01_training_r17,0,67066,368890
275,2010_11_01_training_r17,0,86437,363902
276,2010_12_01_training_r17,0,19234,418530
277,2011_01_01_training_r17,0,23048,425119
278,2011_02_01_training_r17,0,20120,435388
279,2011_03_01_training_r17,0,226354,236597
280,2011_04_01_training_r17,0,224757,230208
281,2011_05_01_training_r17,0,246944,203120
282,2011_06_01_training_r17,0,382922,62334
283,2011_07_01_training_r17,0,500000,0
284,2011_08_01_training_r17,0,78073,333702
285,2011_09_01_training_r17,0,493760,6240
286,2011_10_01_training_r17,0,354,403254
287,2011_11_01_training_r17,0,1552,440844
288,2011_12_01_training_r17,0,53082,408706
289,2012_01_01_training_r17,0,349674,115335
290,2012_02_01_training_r17,0,314461,149105
291,2012_03_01_training_r17,0,135164,327441
292,2012_04_01_training_r17,0,468557,4034
293,2012_05_01_training_r17,0,253938,182924
294,2012_06_01_training_r17,0,212234,161636
295,2012_07_01_training_r17,0,192232,204476
296,2012_08_01_training_r17,0,499999,0
297,2012_09_01_training_r17,0,500000,0
298,2012_10_01_training_r17,0,69233,344212
299,2012_11_01_training_r17,0,5998,424121
300,2012_12_01_training_r17,0,86271,365633
301,2013_01_01_training_r17,0,66856,383501
302,2013_02_01_training_r17,0,57871,407262
303,2013_03_01_training_r17,0,133993,326559
304,2013_04_01_training_r17,0,357064,97364
305,2013_05_01_training_r17,0,500000,0
306,2013_06_01_training_r17,0,496199,2501
307,2013_07_01_training_r17,0,423332,51814
308,2013_08_01_training_r17,0,485812,14172
309,2013_09_01_training_r17,0,42044,361052
310,2013_10_01_training_r17,0,297334,151462
311,2013_11_01_training_r17,0,127,435104
312,2013_12_01_training_r17,0,2049,449008
313,2014_01_01_training_r17,0,8017,450360
314,2014_02_01_training_r17,0,31423,426701
315,2014_03_01_training_r17,0,236,464322
316,2014_04_01_training_r17,0,1511,453386
317,2014_05_01_training_r17,0,8484,436487
318,2014_06_01_training_r17,0,274661,168703
319,2014_07_01_training_r17,0,500000,0
320,2014_08_01_training_r17,0,203718,176524
321,2014_09_01_training_r17,0,483770,4324
322,2014_10_01_training_r17,0,134,386543
323,2014_11_01_training_r17,0,239,437959
324,2014_12_01_training_r17,0,8568,444217
325,2015_01_01_training_r17,0,17496,441818
326,2015_02_01_training_r17,0,119972,349444
327,2015_03_01_training_r17,0,40164,421743
328,2015_04_01_training_r17,0,44046,396204
329,2015_05_01_training_r17,0,287328,157847
330,2015_06_01_training_r17,0,445622,5407
331,2015_07_01_training_r17,0,401379,64885
332,2015_08_01_training_r17,0,499935,62
333,2015_09_01_training_r17,0,981,369231
334,2015_10_01_training_r17,0,0,408908
335,2015_11_01_training_r17,0,232,437853
336,2015_12_01_training_r17,0,10154,432784
337,2016_01_01_training_r17,0,101738,355547
338,2016_02_01_training_r17,0,92811,360625
339,2016_03_01_training_r17,0,423859,54316
340,2016_04_01_training_r17,0,81,423878
341,2016_05_01_training_r17,0,171488,264676
342,2016_06_01_training_r17,0,500000,0
343,2016_07_01_training_r17,0,500000,0
344,2016_08_01_training_r17,0,739,367274
345,2016_09_01_training_r17,0,481240,18744
346,2016_10_01_training_r17,0,205,391381
347,2016_11_01_training_r17,0,413,433253
348,2016_12_01_training_r17,0,3234,442310
349,2017_01_01_training_r17,0,7609,446021
350,2017_02_01_training_r17,0,47852,409929
351,2017_03_01_training_r17,0,753,454106
352,2017_04_01_training_r17,0,428818,38519
353,2017_05_01_training_r17,0,26624,389718
354,2017_06_01_training_r17,0,500000,0
355,2017_07_01_training_r17,0,500000,0
356,2017_08_01_training_r17,0,83489,289494
357,2017_09_01_training_r17,0,213602,174865
358,2017_10_01_training_r17,0,27185,374246
359,2017_11_01_training_r17,0,18,420284
360,2017_12_01_training_r17,0,6186,440770
361,2018_01_01_training_r17,0,126110,326633
362,2018_02_01_training_r17,0,215391,240130
363,2018_03_01_training_r17,0,1529,453642
364,2018_04_01_training_r17,0,105353,354304
365,2018_05_01_training_r17,0,57743,387410
366,2018_06_01_training_r17,0,18649,406438
367,2018_07_01_training_r17,0,499998,2
368,2018_08_01_training_r17,0,475190,13977
369,2018_09_01_training_r17,0,115019,261881
370,2018_10_01_training_r17,0,39926,367424
371,2018_11_01_training_r17,0,1939,433393
372,2018_12_01_training_r17,0,6580,441229
373,2019_01_01_training_r17,0,25878,424365
374,2019_02_01_training_r17,0,41894,409561
375,2019_03_01_training_r17,0,2812,450293
376,2019_04_01_training_r17,0,499961,39
377,2019_05_01_training_r17,0,498181,42
378,2019_06_01_training_r17,0,478049,10061
379,2019_07_01_training_r17,0,407410,21068
380,2019_08_01_training_r17,0,78220,308579
381,2019_09_01_training_r17,0,154254,242605
382,2019_10_01_training_r17,0,197,403091
383,2019_11_01_training_r17,0,3963,427322
384,2019_12_01_training_r17,0,12939,434159
385,2020_01_01_training_r17,0,298771,156385
386,2020_02_01_training_r17,0,26634,427530
387,2020_03_01_training_r17,0,3201,454004
388,2020_04_01_training_r17,0,4350,447384
389,2020_05_01_training_r17,0,0,433108
390,2020_06_01_training_r17,0,500000,0
391,2020_07_01_training_r17,0,374671,77909
392,2020_08_01_training_r17,0,481844,17820
393,2020_09_01_training_r17,0,499196,45
394,2020_10_01_training_r17,0,6,350526
395,2020_11_01_training_r17,0,33507,388465
396,2020_12_01_training_r17,0,16103,423856
397,2021_01_01_training_r17,0,25785,423635
398,2021_02_01_training_r17,0,16426,431287
399,2021_03_01_training_r17,0,202,451481
400,2021_04_01_training_r17,0,21,442545
401,2021_05_01_training_r17,0,394078,85629
402,2021_06_01_training_r17,0,202846,208410
403,2021_07_01_training_r17,0,98387,301273
404,2021_08_01_training_r17,0,499995,5
405,2021_09_01_training_r17,0,5565,370207
406,2021_10_01_training_r17,0,24284,391839
407,2021_11_01_training_r17,0,234,433343
408,2021_12_01_training_r17,0,16606,430840
